Principais características do produtor singular - Homem/Mulher (Grande Lisboa),,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,Pág.4/15
,,,Grande Lisboa,Amadora,Cascais,Loures,Odivelas,Oeiras,Sintra,Vila Franca de Xira
,,,nº de indivíduos,,,,,,,
Homem/Mulher,,,,,,,,,,
Produtor singular,,,  3 501 ,   17 ,   85 ,   939 ,   66 ,   30 ,  1 616 ,   748 
,Autónomo,,  3 303 ,   15 ,   81 ,   888 ,   65 ,   25 ,  1 520 ,   709 
,Empresário,,   198 ,   2 ,   4 ,   51 ,   1 ,   5 ,   96 ,   39 
Nível de instrução,,,,,,,,,,
,Não sabe ler nem escrever,,   600 ,   8 ,   15 ,   153 ,   12 ,   4 ,   299 ,   109 
,Sabe ler e escrever,,   414 ,- ,   12 ,   112 ,   6 ,- ,   178 ,   106 
,Básico - 1º ciclo,,  1 910 ,   5 ,   43 ,   531 ,   38 ,   18 ,   891 ,   384 
,Básico - 2º ciclo,,   228 ,   2 ,   6 ,   66 ,   1 ,   1 ,   91 ,   61 
,Básico - 3º ciclo,,   135 ,   1 ,   4 ,   35 ,   5 ,   3 ,   52 ,   35 
,Secundário agrícola,,   11 ,- ,- ,   2 ,- ,- ,   5 ,   4 
,Secundário não agrícola,,   88 ,- ,- ,   14 ,   3 ,- ,   52 ,   19 
,Politécnico / Superior agrícola,,   24 ,- ,   1 ,   3 ,- ,- ,   8 ,   12 
,Politécnico / Superior não agrícola,,   91 ,   1 ,   4 ,   23 ,   1 ,   4 ,   40 ,   18 
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,  3 278 ,   16 ,   81 ,   886 ,   62 ,   29 ,  1 493 ,   711 
,Curta duração,,   45 ,   1 ,- ,   6 ,   3 ,- ,   33 ,   2 
,Longa duração,,   94 ,- ,- ,   25 ,   1 ,- ,   54 ,   14 
,Longa e curta duração,,   49 ,- ,   3 ,   17 ,- ,   1 ,   23 ,   5 
,Completa,,   35 ,- ,   1 ,   5 ,- ,- ,   13 ,   16 
Tempo de actividade agrícola ,,,,,,,,,,
,Tempo parcial,,  2 769 ,   11 ,   53 ,   780 ,   44 ,   26 ,  1 153 ,   702 
,,> 0 - < 25%,   785 ,   2 ,   11 ,   259 ,   14 ,   9 ,   292 ,   198 
,,25 - < 50%,   756 ,   3 ,   11 ,   146 ,   12 ,   6 ,   398 ,   180 
,,50 - < 75%,   452 ,   2 ,   5 ,   83 ,   7 ,   4 ,   232 ,   119 
,,75 - < 100%,   776 ,   4 ,   26 ,   292 ,   11 ,   7 ,   231 ,   205 
,Tempo completo,,   732 ,   6 ,   32 ,   159 ,   22 ,   4 ,   463 ,   46 
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,  1 159 ,   1 ,   26 ,   278 ,   23 ,   12 ,   541 ,   278 
,,Sector primário,   110 ,   1 ,- ,   29 ,   1 ,- ,   41 ,   38 
,,Sector secundário,   465 ,- ,   2 ,   140 ,   2 ,   3 ,   224 ,   94 
,,Sector terciário,   584 ,- ,   24 ,   109 ,   20 ,   9 ,   276 ,   146 
,Secúndária,,   28 ,- ,- ,   6 ,   2 ,- ,   16 ,   4 
,,Sector primário,   10 ,- ,- ,- ,   1 ,- ,   7 ,   2 
,,Sector secundário,   11 ,- ,- ,   3 ,   1 ,- ,   6 ,   1 
,,Sector terciário,   7 ,- ,- ,   3 ,- ,- ,   3 ,   1 
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,   272 ,- ,   11 ,   68 ,   4 ,   4 ,   122 ,   63 
,Trabalhador por conta própria,,   315 ,- ,   9 ,   55 ,   5 ,   3 ,   177 ,   66 
,Trabalhador por conta de outrem,,   588 ,   1 ,   6 ,   159 ,   15 ,   5 ,   251 ,   151 
,Trabalhador familiar remunerado,,   4 ,- ,- ,- ,- ,- ,   3 ,   1 
,Outra situação,,   8 ,- ,- ,   2 ,   1 ,- ,   4 ,   1 
Produtor singular dirigente,,,  3 456 ,   17 ,   84 ,   933 ,   66 ,   30 ,  1 589 ,   737 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,
