"Principais características do Produtor Singular - Mulher (Dão-Lafões, página 7)",,,,,,,,,,,
,,,,,,,,,,1999,
,,,,,,,,,,pág. 21/24,
,,,Dão-Lafões,Aguiar da Beira,Carregal do Sal,Castro Daire,Mangualde,Mortágua,Nelas,Oliveira de Frades,
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
Produtor singular,,,"7,494",350,247,712,398,190,339,500,
,Autónomo,,"7,352",346,242,709,391,182,326,494,
,Empresário,,142,4,5,3,7,8,13,6,
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"1,201",75,21,149,80,22,30,46,
,Sabe ler e escrever,,"1,816",83,88,173,48,38,62,119,
,Básico - 1º ciclo,,"3,657",170,112,313,213,116,207,272,
,Básico - 2º ciclo,,564,19,21,64,27,11,17,59,
,Básico - 3º ciclo,,102,2,2,8,10,1,13,2,
,Secundário agrícola,,4,- ,- ,- ,- ,- ,- ,- ,
,Secundário não agrícola,,53,- ,- ,4,6,1,1,2
,Politécnico / Superior agrícola,,6,- ,- ,- ,- ,- ,1,- 
,Politécnico / Superior não agrícola,,91,1,3,1,14,1,8,- 
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"7,199",346,246,692,389,183,321,414
,Curta duração,,187,2,1,16,5,4,15,63
,Longa duração,,62,1,- ,2,1,3,- ,21
,Longa e curta duração,,36,1,- ,2,3,- ,2,2
,Completa,,10,- ,- ,- ,- ,- ,1,- 
Tempo de actividade agrícola ,,,,,,,,,,
,Tempo parcial,,"6,739",343,223,616,383,170,310,478
,,> 0 - < 25%,558,5,20,36,58,13,67,40
,,25 - < 50%,958,44,55,85,87,12,71,39
,,50 - < 75%,"2,037",84,60,255,157,23,70,147
,,75 - < 100%,"3,186",210,88,240,81,122,102,252
,Tempo completo,,755,7,24,96,15,20,29,22
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,722,33,23,36,51,14,46,71
,,Sector primário,124,- ,4,6,8,4,7,17
,,Sector secundário,179,10,5,2,12,4,19,41
,,Sector terciário,419,23,14,28,31,6,20,13
,Secúndária,,108,- ,1,5,6,2,- ,12
,,Sector primário,57,- ,1,1,2,1,- ,7
,,Sector secundário,5,- ,- ,2,- ,- ,- ,- 
,,Sector terciário,46,- ,- ,2,4,1,- ,5
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,50,1,2,6,7,1,2,5
,Trabalhador por conta própria,,179,19,2,12,7,3,11,6
,Trabalhador por conta de outrem,,572,8,20,20,40,10,31,72
,Trabalhador familiar remunerado,,3,- ,- ,1,- ,2,- ,- 
,Outra situação,,26,5,- ,2,3,- ,2,- 
Produtor singular dirigente,,,"7,136",349,207,687,355,174,332,490
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
