"Principais Características da População Familiar - Homem (Pinhal Interior Norte, página 6)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 17/24
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,nº de indivíduos,,,,,,
Homem,,,,,,,,,
População familiar,,,"1,269","2,239",478,556,"1,123","1,446",425
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,111,338,67,101,102,213,33
,Sabe ler e escrever,,138,352,100,63,216,232,39
,Básico - 1º ciclo,,580,956,201,232,478,596,220
,Básico - 2º ciclo,,188,280,48,55,107,201,52
,Básico - 3º ciclo,,143,157,29,53,101,114,36
,Secundário agrícola,,1,6,1,- ,2,4,- 
,Secundário não agrícola,,84,81,25,33,66,61,30
,Politécnico / Superior agrícola,,- ,7,- ,1,1,4,- 
,Politécnico / Superior não agrícola,,24,62,7,18,50,21,15
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"1,115","1,981",445,471,"1,011","1,284",394
,Curta duração,,7,13,2,- ,6,3,3
,Longa duração,,2,7,3,1,3,9,- 
,Longa e curta duração,,4,9,- ,1,1,3,1
,Completa,,1,13,1,1,3,8,- 
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,152,176,24,100,128,126,30
,Tempo parcial,,"1,000","1,923",415,452,791,"1,292",395
,,> 0 - < 25%,618,740,107,190,474,557,66
,,25 - < 50%,116,562,118,84,171,277,183
,,50 - < 75%,53,188,60,56,29,166,40
,,75 - < 100%,213,433,130,122,117,292,106
,Tempo completo,,117,140,39,4,204,28,- 
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,529,928,155,193,481,604,212
,,Sector primário,18,97,15,30,46,66,17
,,Sector secundário,277,529,70,59,217,331,43
,,Sector terciário,234,302,70,104,218,207,152
,Secundária,,10,3,- ,2,7,- ,- 
,,Sector primário,3,1,- ,- ,5,- ,- 
,,Sector secundário,4,1,- ,- ,1,- ,- 
,,Sector terciário,3,1,- ,2,1,- ,- 
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,37,111,17,48,45,73,5
,Trabalhador por conta própria,,80,152,19,22,57,67,83
,Trabalhador por conta de outrem,,415,636,116,122,382,460,123
,Trabalhador familiar remunerado,,2,16,1,3,2,1,- 
,Outra situação,,5,16,2,- ,2,3,1
Dirigente na população familiar,,,697,"1,271",310,360,497,744,242
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
