"Principais características da População Familiar - Homem (Total e Baixo Vouga, página 2)",,,,,,,,,,,
,,,,,,,,,1999,,
,,,,,,,,,pág. 5/24,,
,,,Ílhavo,Mealhada,Murtosa,Oliveira do Bairro,Ovar,Sever do Vouga,Vagos,,
,,,nº de indivíduos,,,,,,,,
Homem,,,,,,,,,,,
População familiar,,,462,"2,313",731,"2,549","1,251","1,227","3,425",,
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,63,174,71,231,133,86,376,,
,Sabe ler e escrever,,81,202,107,279,115,150,433,,
,Básico - 1º ciclo,,188,"1,052",303,"1,194",540,544,"1,459",,
,Básico - 2º ciclo,,67,337,135,366,230,257,597,,
,Básico - 3º ciclo,,34,247,50,201,148,119,333,,
,Secundário agrícola,,1,4,3,8,4,1,19,,
,Secundário não agrícola,,21,182,47,157,68,55,146,,
,Politécnico / Superior agrícola,,- ,12,4,13,1,2,7,,
,Politécnico / Superior não agrícola,,7,103,11,100,12,13,55
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,316,"1,676",381,"1,868",911,"1,011","2,499"
,Curta duração,,1,41,19,12,33,41,28
,Longa duração,,6,9,33,14,46,24,16
,Longa e curta duração,,2,14,5,14,17,- ,26
,Completa,,1,16,7,21,5,3,26
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,151,574,284,767,251,264,848
,Tempo parcial,,188,"1,395",269,"1,640",889,724,"2,147"
,,> 0 - < 25%,65,671,157,744,381,333,"1,282"
,,25 - < 50%,56,351,60,300,293,242,380
,,50 - < 75%,38,120,15,66,96,92,161
,,75 - < 100%,29,253,37,530,119,57,324
,Tempo completo,,123,344,178,142,111,239,430
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,163,"1,143",275,"1,111",542,515,"1,439"
,,Sector primário,13,73,29,28,34,72,79
,,Sector secundário,111,511,153,724,380,354,951
,,Sector terciário,39,559,93,359,128,89,409
,Secundária,,32,3,5,6,12,81,73
,,Sector primário,4,1,- ,1,1,39,17
,,Sector secundário,13,- ,3,1,9,26,41
,,Sector terciário,15,2,2,4,2,16,15
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,11,91,4,142,24,19,156
,Trabalhador por conta própria,,23,202,59,163,42,95,111
,Trabalhador por conta de outrem,,160,849,217,783,484,482,"1,241"
,Trabalhador familiar remunerado,,- ,4,- ,8,- ,- ,3
,Outra situação,,1,- ,- ,21,4,- ,1
Dirigente na população familiar,,,187,"1,235",208,"1,202",412,368,"1,267"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
