"Actividade renumerada exterior à exploração da População Agrícola Familiar (Dão-Lafões, página 2)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 8/8
,,,Penalva do Castelo,Santa Comba Dão,São Pedro do Sul,Sátão,Tondela,Vila Nova de Paiva,Viseu,Vouzela
,,,nº de indivíduos,,,,,,,
População agrícola familiar,,,"3,844","2,531","5,811","5,102","10,593","2,343","13,666","4,353"
,Actividade exterior - principal,,996,749,"1,359","1,180","3,098",424,"3,749","1,211"
,,"Agric, prod. animal, caça e activ. seviços relacionados",108,50,82,52,247,21,123,113
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",3,27,37,21,117,23,57,44
,,"Pesca, aquacultura e activ. seviços relacionados",1,2,2,2,3,- ,2,1
,,Ind. alimentares das bebidas e do tabaco,14,22,35,38,71,1,57,51
,,Outras indústrias,236,155,227,177,666,27,539,294
,,"Prod. e distribuição de  electricidade, gás e água",9,19,16,7,27,2,56,8
,,Construção,324,162,335,314,655,136,824,260
,,Comércio por grosso e retalho,52,84,121,148,275,79,414,57
,,Alojamento e restauração,4,18,41,26,43,4,73,29
,,Administração pública,58,36,58,123,180,37,278,51
,,Educação,37,27,69,59,133,27,201,45
,,Saúde e acção social,27,22,34,37,89,11,189,15
,,Outras,123,125,302,176,592,56,936,243
,Actividade exterior - secundária,,4,12,212,9,105,2,224,47
,,"Agric, prod. animal, caça e activ. seviços relacionados",1,8,117,1,53,- ,80,5
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,1,3,- ,3,- ,10,6
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,1,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,1,2,- ,- ,2,2
,,Outras indústrias,- ,- ,2,2,8,- ,12,3
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,1,- 
,,Construção,2,1,61,1,14,- ,37,15
,,Comércio por grosso e retalho,1,1,14,- ,4,1,22,5
,,Alojamento e restauração,- ,- ,2,- ,1,- ,9,2
,,Administração pública,- ,- ,3,- ,- ,- ,3,1
,,Educação,- ,- ,- ,1,1,- ,2,1
,,Saúde e acção social,- ,- ,1,- ,- ,- ,- ,- 
,,Outras,- ,1,8,2,20,1,46,7
Produtor Singular,,,"1,325",775,"1,694","1,603","3,397",754,"4,298","1,279"
,Actividade exterior - principal,,326,276,275,354,"1,027",139,965,358
,,"Agric, prod. animal, caça e activ. seviços relacionados",63,34,40,30,116,6,54,52
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",1,15,15,9,53,11,21,27
,,"Pesca, aquacultura e activ. seviços relacionados",- ,1,1,1,1,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,7,6,6,14,23,- ,23,17
,,Outras indústrias,54,39,30,41,181,10,92,63
,,"Prod. e distribuição de  electricidade, gás e água",1,5,- ,4,9,1,11,1
,,Construção,117,68,57,94,228,38,209,74
,,Comércio por grosso e retalho,19,33,36,58,124,24,126,27
,,Alojamento e restauração,2,6,6,1,11,- ,11,3
,,Administração pública,29,15,15,42,59,18,96,14
,,Educação,2,6,8,4,23,6,45,4
,,Saúde e acção social,6,4,7,6,18,2,47,1
,,Outras,25,44,54,50,181,23,230,75
,Actividade exterior - secundária,,3,9,104,4,66,1,134,32
,,"Agric, prod. animal, caça e activ. seviços relacionados",1,7,55,1,38,- ,55,5
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,1,- ,- ,3,- ,4,1
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,1,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,1,- ,- ,1,1
,,Outras indústrias,- ,- ,1,1,3,- ,9,2
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,1,- 
,,Construção,2,1,32,- ,10,- ,22,13
,,Comércio por grosso e retalho,- ,- ,9,- ,2,1,9,2
,,Alojamento e restauração,- ,- ,1,- ,1,- ,7,- 
,,Administração pública,- ,- ,2,- ,- ,- ,1,1
,,Educação,- ,- ,- ,- ,- ,- ,- ,- 
,,Saúde e acção social,- ,- ,- ,- ,- ,- ,- ,- 
,,Outras,- ,- ,4,1,8,- ,25,7
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
