"Principais Características da População Familiar - Homem (Total e Baixo Vouga, página 1)",,,,,,,,,,,
,,,,,,,,,1999,,
,,,,,,,,,pág. 2/24,,
,,,BEIRA LITORAL,Baixo Vouga,Águeda,Albergaria-a-Velha,Anadia,Aveiro,Estarreja,,
,,,nº de indivíduos,,,,,,,,
Homem,,,,,,,,,,,
População familiar,,,"123,587","25,494","3,665","1,724","4,194","1,987","1,966",,
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"13,232","2,338",299,199,329,190,187,,
,Sabe ler e escrever,,"16,510","2,893",423,212,475,256,160,,
,Básico - 1º ciclo,,"52,503","11,273","1,697",701,"1,880",849,866,,
,Básico - 2º ciclo,,"18,483","4,254",588,340,565,384,388,,
,Básico - 3º ciclo,,"11,841","2,416",348,179,369,176,212,,
,Secundário agrícola,,325,104,12,6,29,6,11,,
,Secundário não agrícola,,"7,215","1,447",221,58,298,96,98,,
,Politécnico / Superior agrícola,,334,93,12,7,23,3,9,,
,Politécnico / Superior não agrícola,,"3,144",676,65,22,226,27,35
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"102,959","19,299","3,101","1,424","3,102","1,508","1,502"
,Curta duração,,"1,520",316,26,10,40,20,45
,Longa duração,,739,248,7,13,24,27,29
,Longa e curta duração,,437,136,8,3,11,13,23
,Completa,,659,197,24,13,52,9,20
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,"18,720","6,025",624,263,"1,077",464,458
,Tempo parcial,,"93,166","16,670","2,862","1,268","2,706","1,212","1,370"
,,> 0 - < 25%,"46,384","9,065","1,796",820,"1,665",607,544
,,25 - < 50%,"20,384","3,488",406,188,503,352,357
,,50 - < 75%,"8,705","1,356",258,68,244,78,120
,,75 - < 100%,"17,693","2,761",402,192,294,175,349
,Tempo completo,,"11,701","2,799",179,193,411,311,138
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,"52,069","11,540","1,862",830,"1,989",887,784
,,Sector primário,"4,142",773,120,44,228,30,23
,,Sector secundário,"28,813","7,522","1,383",595,"1,237",569,554
,,Sector terciário,"19,114","3,245",359,191,524,288,207
,Secundária,,"1,266",432,37,36,70,40,37
,,Sector primário,488,144,13,9,47,8,4
,,Sector secundário,459,173,15,13,11,16,25
,,Sector terciário,319,115,9,14,12,16,8
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,"4,679","1,052",197,34,279,58,37
,Trabalhador por conta própria,,"7,395","1,554",269,113,256,101,120
,Trabalhador por conta de outrem,,"40,405","9,274","1,410",713,"1,509",764,662
,Trabalhador familiar remunerado,,254,33,5,4,7,1,1
,Outra situação,,602,59,18,2,8,3,1
Dirigente na população familiar,,,"57,836","11,157","1,764",685,"2,310",806,713
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
