"Principais características do Produtor Singular - Homem (Dão-Lafões, página 7)",,,,,,,,,,,,
,,,,,,,,,,1999,,
,,,,,,,,,,pág. 20/24,,
,,,Dão-Lafões,Aguiar da Beira,Carregal do Sal,Castro Daire,Mangualde,Mortágua,Nelas,Oliveira de Frades,,
,,,nº de indivíduos,,,,,,,,,
Homem,,,,,,,,,,,,
Produtor singular,,,"16,857",715,760,"1,411","1,310",664,"1,004",626,,
,Autónomo,,"16,467",706,750,"1,377","1,295",640,984,592,,
,Empresário,,390,9,10,34,15,24,20,34,,
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,"1,935",170,55,272,171,28,62,30,,
,Sabe ler e escrever,,"3,037",111,166,364,86,111,139,113,,
,Básico - 1º ciclo,,"10,004",364,444,676,903,477,654,397,,
,Básico - 2º ciclo,,988,43,62,72,62,25,54,56,,
,Básico - 3º ciclo,,343,13,11,12,21,9,37,18,,
,Secundário agrícola,,15,- ,- ,1,4,1,1,- ,,
,Secundário não agrícola,,224,6,6,8,24,7,22,3
,Politécnico / Superior agrícola,,49,2,4,- ,5,1,3,1
,Politécnico / Superior não agrícola,,262,6,12,6,34,5,32,8
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"16,218",697,755,"1,389","1,270",654,958,540
,Curta duração,,406,4,1,15,22,5,33,63
,Longa duração,,113,9,- ,5,5,2,7,9
,Longa e curta duração,,56,3,- ,1,4,1,2,13
,Completa,,64,2,4,1,9,2,4,1
Tempo de actividade agrícola ,,,,,,,,,,
,Tempo parcial,,"14,284",662,681,"1,096",974,578,870,543
,,> 0 - < 25%,"3,188",30,183,147,343,134,239,122
,,25 - < 50%,"3,600",185,239,269,272,138,277,99
,,50 - < 75%,"1,984",54,121,222,163,24,174,50
,,75 - < 100%,"5,512",393,138,458,196,282,180,272
,Tempo completo,,"2,573",53,79,315,336,86,134,83
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,"5,268",195,318,254,435,253,349,192
,,Sector primário,843,10,72,32,70,88,67,31
,,Sector secundário,"2,262",102,118,99,162,87,174,83
,,Sector terciário,"2,163",83,128,123,203,78,108,78
,Secúndária,,346,4,20,20,5,4,2,20
,,Sector primário,162,- ,10,10,3,3,- ,9
,,Sector secundário,120,2,7,5,- ,1,1,7
,,Sector terciário,64,2,3,5,2,- ,1,4
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,809,36,52,28,65,37,31,45
,Trabalhador por conta própria,,"1,197",38,87,67,83,81,62,33
,Trabalhador por conta de outrem,,"3,464",90,191,169,280,136,244,133
,Trabalhador familiar remunerado,,7,2,- ,- ,- ,- ,- ,1
,Outra situação,,137,33,8,10,12,3,14,- 
Produtor singular dirigente,,,"15,808",714,751,"1,333","1,246",569,983,596
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
