"Principais Características da População Familiar - Mulher (Dão-Lafões, página 7)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 21/24
,,,Dão-Lafões,Aguiar da Beira,Carregal do Sal,Castro Daire,Mangualde,Mortágua,Nelas,Oliveira de Frades
,,,nº de indivíduos,,,,,,,
Mulher,,,,,,,,,,
População familiar,,,"38,484","1,599","1,460","3,298","2,643","1,386","1,672","2,150"
Nível de instrução,,,,,,,,,,
,Não sabe ler nem escrever,,"7,440",370,154,852,541,248,223,402
,Sabe ler e escrever,,"7,459",269,372,724,247,202,270,416
,Básico - 1º ciclo,,"12,886",570,526,942,"1,090",567,783,690
,Básico - 2º ciclo,,"4,551",160,189,419,306,158,110,339
,Básico - 3º ciclo,,"2,653",102,125,198,157,68,105,176
,Secundário agrícola,,71,1,2,5,12,4,1,2
,Secundário não agrícola,,"2,090",75,57,113,144,92,87,80
,Politécnico / Superior agrícola,,54,- ,3,4,5,3,3,- 
,Politécnico / Superior não agrícola,,"1,280",52,32,41,141,44,90,45
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"33,292","1,392","1,292","2,794","2,290","1,257","1,555","1,666"
,Curta duração,,366,4,1,30,10,5,27,119
,Longa duração,,132,3,- ,9,3,4,7,33
,Longa e curta duração,,65,3,- ,4,5,- ,2,6
,Completa,,125,1,5,9,17,7,4,2
Tempo de actividade agrícola ,,,,,,,,,,
,Sem actividade,,"4,982",122,215,430,294,160,66,262
,Tempo parcial,,"31,620","1,467","1,177","2,699","2,326","1,125","1,531","1,842"
,,> 0 - < 25%,"10,150",310,379,624,954,340,649,655
,,25 - < 50%,"5,240",338,223,503,541,136,312,191
,,50 - < 75%,"7,364",277,289,970,585,159,269,382
,,75 - < 100%,"8,866",542,286,602,246,490,301,614
,Tempo completo,,"1,882",10,68,169,23,101,75,46
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,"5,702",191,157,244,502,240,280,415
,,Sector primário,443,2,8,19,18,35,25,49
,,Sector secundário,"1,654",44,63,13,184,62,134,213
,,Sector terciário,"3,605",145,86,212,300,143,121,153
,Secundária,,263,2,3,13,8,4,- ,19
,,Sector primário,130,- ,1,4,2,3,- ,13
,,Sector secundário,16,- ,- ,3,- ,- ,- ,- 
,,Sector terciário,117,2,2,6,6,1,- ,6
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,237,7,9,12,28,6,17,17
,Trabalhador por conta própria,,739,53,19,47,57,28,33,31
,Trabalhador por conta de outrem,,"4,732",71,132,172,411,204,213,381
,Trabalhador familiar remunerado,,42,1,- ,3,- ,2,1,3
,Outra situação,,215,61,- ,23,14,4,16,2
Dirigente na população familiar,,,"8,114",349,215,760,405,270,351,518
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
