"Principais Características da População Familiar - Mulher (Total e Baixo Vouga, página 2)",,,,,,,,,,,
,,,,,,,,,1999,,
,,,,,,,,,pág. 6/24,,
,,,Ílhavo,Mealhada,Murtosa,Oliveira do Bairro,Ovar,Sever do Vouga,Vagos,,
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
População familiar,,,462,"2,286",748,"2,675","1,296","1,260","3,452",,
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,66,308,105,423,181,200,665,,
,Sabe ler e escrever,,139,446,183,522,245,235,669,,
,Básico - 1º ciclo,,124,802,239,973,448,392,"1,118",,
,Básico - 2º ciclo,,59,230,117,324,226,220,509,,
,Básico - 3º ciclo,,41,166,39,155,101,106,249,,
,Secundário agrícola,,2,3,2,2,3,5,19,,
,Secundário não agrícola,,20,177,37,152,63,77,157,,
,Politécnico / Superior agrícola,,1,7,2,4,1,2,8,,
,Politécnico / Superior não agrícola,,10,147,24,120,28,23,58
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,318,"1,570",435,"1,987",980,"1,029","2,639"
,Curta duração,,7,8,27,14,46,80,24
,Longa duração,,1,1,14,4,14,5,16
,Longa e curta duração,,1,5,6,7,3,- ,15
,Completa,,3,10,4,6,4,7,27
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,155,747,269,891,287,263,754
,Tempo parcial,,200,"1,248",205,"1,737",985,591,"2,197"
,,> 0 - < 25%,56,503,94,489,312,197,836
,,25 - < 50%,38,227,41,261,213,130,347
,,50 - < 75%,32,131,35,156,253,86,282
,,75 - < 100%,74,387,35,831,207,178,732
,Tempo completo,,107,291,274,47,24,406,501
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,100,624,135,654,267,181,696
,,Sector primário,5,49,9,13,11,12,55
,,Sector secundário,36,136,65,287,172,97,285
,,Sector terciário,59,439,61,354,84,72,356
,Secundária,,6,3,1,3,11,57,40
,,Sector primário,- ,1,- ,1,3,25,8
,,Sector secundário,1,- ,- ,1,3,14,8
,,Sector terciário,5,2,1,1,5,18,24
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,3,29,- ,35,5,2,54
,Trabalhador por conta própria,,10,86,19,72,12,25,53
,Trabalhador por conta de outrem,,92,504,114,515,258,207,622
,Trabalhador familiar remunerado,,- ,5,1,6,2,- ,2
,Outra situação,,1,3,2,29,1,4,5
Dirigente na população familiar,,,90,198,167,409,209,342,792
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
