"Principais características do Produtor Singular - Mulher (Baixo Vouga, página 2)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 6/24
,,,Ílhavo,Mealhada,Murtosa,Oliveira do Bairro,Ovar,Sever do Vouga,Vagos
,,,nº de indivíduos,,,,,,
Mulher,,,,,,,,,
Produtor singular,,,92,181,168,277,207,312,717
,Autónomo,,89,179,153,263,194,297,701
,Empresário,,3,2,15,14,13,15,16
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,4,17,9,40,16,20,107
,Sabe ler e escrever,,45,35,50,60,48,73,175
,Básico - 1º ciclo,,33,102,93,152,120,163,328
,Básico - 2º ciclo,,7,8,15,18,20,53,87
,Básico - 3º ciclo,,1,2,- ,2,1,2,9
,Secundário agrícola,,1,- ,- ,- ,- ,- ,1
,Secundário não agrícola,,1,3,1,1,2,- ,4
,Politécnico / Superior agrícola,,- ,1,- ,- ,- ,- ,2
,Politécnico / Superior não agrícola,,- ,13,- ,4,- ,1,4
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,87,179,154,266,184,263,684
,Curta duração,,3,- ,6,5,16,45,12
,Longa duração,,- ,- ,6,2,6,4,7
,Longa e curta duração,,1,1,2,4,1,- ,11
,Completa,,1,1,- ,- ,- ,- ,3
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,48,123,43,260,195,109,557
,,> 0 - < 25%,3,34,16,35,11,5,68
,,25 - < 50%,7,31,9,37,32,22,108
,,50 - < 75%,13,9,8,25,77,28,92
,,75 - < 100%,25,49,10,163,75,54,289
,Tempo completo,,44,58,125,17,12,203,160
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,3,39,15,36,18,16,112
,,Sector primário,- ,9,2,1,1,2,11
,,Sector secundário,- ,5,10,18,12,6,50
,,Sector terciário,3,25,3,17,5,8,51
,Secúndária,,4,1,- ,- ,3,26,20
,,Sector primário,- ,- ,- ,- ,1,13,5
,,Sector secundário,- ,- ,- ,- ,- ,6,3
,,Sector terciário,4,1,- ,- ,2,7,12
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,- ,2,- ,2,2,- ,19
,Trabalhador por conta própria,,2,6,4,7,1,10,12
,Trabalhador por conta de outrem,,5,32,11,26,18,32,101
,Trabalhador familiar remunerado,,- ,- ,- ,- ,- ,- ,- 
,Outra situação,,- ,- ,- ,1,- ,- ,- 
Produtor singular dirigente,,,88,178,156,269,203,306,705
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
