Origem do rendimento do agregado doméstico do produtor singular (Grande Lisboa),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,Pág.2/5
,,,LISBOA E VALE DO TEJO,Grande Lisboa,Amadora,Cascais,Loures,Odivelas,Oeiras,Sintra,Vila Franca de Xira
,,,expl. (nº),,,,,,,,
Total explorações com produtor singular,,,  59 944 ,  3 501 ,   17 ,   85 ,   939 ,   66 ,   30 ,  1 616 ,   748 
Exclusivamente da actividade da exploração,,,  5 433 ,   422 ,   4 ,   13 ,   165 ,   4 ,   2 ,   190 ,   44 
Principalmente da actividade da exploração,,,  12 087 ,   817 ,   4 ,   24 ,   309 ,   18 ,- ,   392 ,   70 
,Salários do sector primário,,  1 641 ,   32 ,- ,- ,   15 ,   1 ,- ,   9 ,   7 
,,1ª opção,  1 392 ,   29 ,- ,- ,   14 ,   1 ,- ,   7 ,   7 
,,2ª opção,   233 ,   2 ,- ,- ,   1 ,- ,- ,   1 ,- 
,,3ª opção,   16 ,   1 ,- ,- ,- ,- ,- ,   1 ,- 
,Salários do sector secúndário,,  2 015 ,   110 ,   1 ,- ,   62 ,- ,- ,   37 ,   10 
,,1ª opção,  1 574 ,   99 ,   1 ,- ,   59 ,- ,- ,   30 ,   9 
,,2ª opção,   413 ,   11 ,- ,- ,   3 ,- ,- ,   7 ,   1 
,,3ª opção,   28 ,- ,- ,- ,- ,- ,- ,- ,- 
,Salários do sector terciário,,  2 881 ,   131 ,   2 ,   1 ,   46 ,   3 ,- ,   56 ,   23 
,,1ª opção,  2 231 ,   109 ,   1 ,   1 ,   37 ,   3 ,- ,   47 ,   20 
,,2ª opção,   605 ,   22 ,   1 ,- ,   9 ,- ,- ,   9 ,   3 
,,3ª opção,   45 ,- ,- ,- ,- ,- ,- ,- ,- 
,Actividade empresarial,,   712 ,   51 ,- ,- ,   4 ,- ,- ,   39 ,   8 
,,1ª opção,   633 ,   49 ,- ,- ,   4 ,- ,- ,   39 ,   6 
,,2ª opção,   72 ,   1 ,- ,- ,- ,- ,- ,- ,   1 
,,3ª opção,   7 ,   1 ,- ,- ,- ,- ,- ,- ,   1 
,Pensões rurais/reformas,,  6 910 ,   530 ,   3 ,   23 ,   203 ,   15 ,- ,   256 ,   30 
,,1ª opção,  5 928 ,   468 ,   2 ,   23 ,   186 ,   14 ,- ,   221 ,   22 
,,2ª opção,   901 ,   60 ,   1 ,- ,   17 ,   1 ,- ,   33 ,   8 
,,3ª opção,   81 ,   2 ,- ,- ,- ,- ,- ,   2 ,- 
,Juros e dividendos,,   193 ,   41 ,- ,- ,   4 ,- ,- ,   37 ,- 
,,1ª opção,   74 ,   28 ,- ,- ,   3 ,- ,- ,   25 ,- 
,,2ª opção,   105 ,   13 ,- ,- ,   1 ,- ,- ,   12 ,- 
,,3ª opção,   14 ,- ,- ,- ,- ,- ,- ,- ,- 
,Remessas de emigrantes,,   35 ,- ,- ,- ,- ,- ,- ,- ,- 
,,1ª opção,   27 ,- ,- ,- ,- ,- ,- ,- ,- 
,,2ª opção,   7 ,- ,- ,- ,- ,- ,- ,- ,- 
,,3ª opção,   1 ,- ,- ,- ,- ,- ,- ,- ,- 
,Outras,,   350 ,   49 ,- ,- ,   7 ,- ,- ,   36 ,   6 
