Origem do rendimento do agregado doméstico do produtor singular (Médio Tejo),,,,,,,,,,,,,,
,,,,,,,,,,,,,,1999
,,,,,,,,,,,,,,Pág.4/5
,,,LISBOA E VALE DO TEJO,Médio Tejo,Abrantes,Alcanena,Constância,Entroncamento,Ferreira do Zêzere,Ourém,Sardoal,Tomar,Torres Novas,Vila Nova da Barquinha
,,,expl. (nº),,,,,,,,,,,
Total explorações com produtor singular,,,  59 944 ,  13 354 ,  2 103 ,   836 ,   113 ,   42 ,  1 432 ,  3 543 ,   699 ,  2 481 ,  2 021 ,   84 
Exclusivamente da actividade da exploração,,,  5 433 ,   336 ,   38 ,   21 ,   1 ,   2 ,   36 ,   114 ,   1 ,   51 ,   69 ,   3 
Principalmente da actividade da exploração,,,  12 087 ,   981 ,   354 ,   89 ,   5 ,   3 ,   64 ,   205 ,   3 ,   125 ,   114 ,   19 
,Salários do sector primário,,  1 641 ,   129 ,   36 ,   7 ,   3 ,- ,   16 ,   21 ,   1 ,   24 ,   21 ,- 
,,1ª opção,  1 392 ,   110 ,   31 ,   7 ,   2 ,- ,   13 ,   19 ,   1 ,   21 ,   16 ,- 
,,2ª opção,   233 ,   17 ,   4 ,- ,   1 ,- ,   3 ,   2 ,- ,   3 ,   4 ,- 
,,3ª opção,   16 ,   2 ,   1 ,- ,- ,- ,- ,- ,- ,- ,   1 ,- 
,Salários do sector secúndário,,  2 015 ,   184 ,   15 ,   32 ,   2 ,- ,   14 ,   62 ,- ,   22 ,   32 ,   5 
,,1ª opção,  1 574 ,   126 ,   9 ,   26 ,- ,- ,   8 ,   46 ,- ,   18 ,   16 ,   3 
,,2ª opção,   413 ,   56 ,   6 ,   6 ,   2 ,- ,   5 ,   16 ,- ,   4 ,   15 ,   2 
,,3ª opção,   28 ,   2 ,- ,- ,- ,- ,   1 ,- ,- ,- ,   1 ,- 
,Salários do sector terciário,,  2 881 ,   188 ,   32 ,   20 ,   2 ,   2 ,   14 ,   45 ,   1 ,   31 ,   38 ,   3 
,,1ª opção,  2 231 ,   137 ,   26 ,   16 ,   2 ,   2 ,   9 ,   32 ,   1 ,   22 ,   26 ,   1 
,,2ª opção,   605 ,   44 ,   6 ,   3 ,- ,- ,   5 ,   12 ,- ,   7 ,   9 ,   2 
,,3ª opção,   45 ,   7 ,- ,   1 ,- ,- ,- ,   1 ,- ,   2 ,   3 ,- 
,Actividade empresarial,,   712 ,   35 ,   8 ,   1 ,- ,- ,   2 ,   13 ,- ,   4 ,   7 ,- 
,,1ª opção,   633 ,   33 ,   8 ,   1 ,- ,- ,   2 ,   12 ,- ,   3 ,   7 ,- 
,,2ª opção,   72 ,   2 ,- ,- ,- ,- ,- ,   1 ,- ,   1 ,- ,- 
,,3ª opção,   7 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,Pensões rurais/reformas,,  6 910 ,   601 ,   285 ,   43 ,   1 ,   1 ,   34 ,   94 ,   1 ,   69 ,   58 ,   15 
,,1ª opção,  5 928 ,   539 ,   275 ,   36 ,   1 ,   1 ,   30 ,   79 ,   1 ,   56 ,   45 ,   15 
,,2ª opção,   901 ,   58 ,   10 ,   7 ,- ,- ,   4 ,   15 ,- ,   12 ,   10 ,- 
,,3ª opção,   81 ,   4 ,- ,- ,- ,- ,- ,- ,- ,   1 ,   3 ,- 
,Juros e dividendos,,   193 ,   8 ,- ,   1 ,- ,- ,- ,   3 ,- ,   1 ,   2 ,   1 
,,1ª opção,   74 ,   4 ,- ,   1 ,- ,- ,- ,   2 ,- ,- ,   1 ,- 
,,2ª opção,   105 ,   3 ,- ,- ,- ,- ,- ,- ,- ,   1 ,   1 ,   1 
,,3ª opção,   14 ,   1 ,- ,- ,- ,- ,- ,   1 ,- ,- ,- ,- 
,Remessas de emigrantes,,   35 ,   11 ,   1 ,   1 ,- ,- ,- ,   4 ,- ,   2 ,   3 ,- 
,,1ª opção,   27 ,   8 ,   1 ,   1 ,- ,- ,- ,   4 ,- ,- ,   2 ,- 
,,2ª opção,   7 ,   2 ,- ,- ,- ,- ,- ,- ,- ,   2 ,- ,- 
,,3ª opção,   1 ,   1 ,- ,- ,- ,- ,- ,- ,- ,- ,   1 ,- 
,Outras,,   350 ,   35 ,   6 ,   1 ,- ,- ,   3 ,   15 ,   1 ,   8 ,   1 ,- 
,,1ª opção,   228 ,   24 ,   4 ,   1 ,- ,- ,   2 ,   11 ,- ,   5 ,   1 ,- 
,,2ª opção,   108 ,   9 ,   2 ,- ,- ,- ,- ,   3 ,   1 ,   3 ,- ,- 
,,3ª opção,   14 ,   2 ,- ,- ,- ,- ,   1 ,   1 ,- ,- ,- ,- 
Principalmente origem exterior à actividade da exploração,,,  42 424 ,  12 037 ,  1 711 ,   726 ,   107 ,   37 ,  1 332 ,  3 224 ,   695 ,  2 305 ,  1 838 ,   62 
,Salários do sector primário,,  3 885 ,   380 ,   78 ,   15 ,   1 ,   1 ,   82 ,   53 ,   33 ,   52 ,   60 ,   5 
,,1ª opção,  2 604 ,   254 ,   56 ,   9 ,- ,- ,   67 ,   36 ,   23 ,   30 ,   32 ,   1 
,,2ª opção,  1 122 ,   110 ,   22 ,   4 ,   1 ,   1 ,   14 ,   13 ,   10 ,   18 ,   24 ,   3 
