Utilização das terras (Beira Interior Norte),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 3/5
,,,Beira Interior Norte,Almeida,Celorico da Beira,Figueira de Castelo Rodrigo,Guarda,Manteigas,Meda,Pinhel,Sabugal,Trancoso
Superfície Total,,expl (nº),"17,258","1,301","1,184","1,730","3,199",194,"1,855","3,143","2,614","2,038"
,,área (ha),"214,147","29,411","14,392","32,470","36,685","1,479","15,821","28,492","34,397","21,000"
Superfície Agrícola Utilizada (SAU),,expl (nº),"17,225","1,293","1,184","1,726","3,192",194,"1,854","3,141","2,606","2,035"
,,área (ha),"168,361","24,430","11,492","29,340","25,447","1,129","11,517","24,096","27,611","13,299"
Terra arável,,expl (nº),"15,631","1,223",978,"1,309","3,025",174,"1,606","2,834","2,540","1,942"
,,área (ha),"55,874","7,500","5,746","8,996","10,560",251,"3,479","6,444","8,165","4,733"
Terra arável limpa,,expl (nº),"15,625","1,223",977,"1,306","3,023",174,"1,606","2,834","2,540","1,942"
,,área (ha),"55,667","7,459","5,746","8,903","10,543",251,"3,466","6,444","8,127","4,728"
,Culturas temporárias,expl (nº),"13,172","1,023",863,864,"2,704",142,"1,145","2,323","2,376","1,732"
,,área (ha),"42,742","5,325","4,751","6,497","7,723",201,"2,639","5,107","6,377","4,122"
,Pousio (com e sem ajuda),expl (nº),"4,580",496,313,475,"1,064",36,385,730,795,286
,,área (ha),"11,535","1,968",927,"2,327","2,474",41,700,"1,114","1,568",416
,Horta familiar,expl (nº),"13,496","1,138",869,894,"2,771",99,"1,435","2,273","2,198","1,819"
,,área (ha),"1,398",168,69,76,352,9,125,227,181,191
Culturas sob-coberto matas e florestas,,expl (nº),41,12,1,4,8,- ,1,- ,12,3
,,área (ha),212,41,... ,94,19,- ,... ,- ,40,5
,Culturas temporárias,expl (nº),19,1,1,3,4,- ,1,- ,8,1
,,área (ha),123,... ,... ,83,5,- ,... ,- ,15,... 
,Pousio (com e sem ajuda),expl (nº),25,11,- ,2,4,- ,1,- ,5,2
,,área (ha),88,33,- ,... ,14,- ,... ,- ,25,... 
Culturas permanentes,,expl (nº),"14,473","1,062","1,024","1,608","2,123",154,"1,823","3,004","1,821","1,854"
,,área (ha),"31,211","1,061","1,462","8,198","2,533",110,"5,703","7,469","1,309","3,366"
Sem culturas sob-coberto,,expl (nº),"14,235","1,059",940,"1,602","2,066",150,"1,822","3,003","1,767","1,826"
,,área (ha),"30,119","1,002","1,123","8,009","2,392",106,"5,673","7,443","1,156","3,215"
Com culturas temporárias,,expl (nº),"1,278",5,347,36,182,1,48,60,297,302
,,área (ha),708,11,274,60,70,... ,31,24,103,135
Com pousio (com e sem ajuda),,expl (nº),18,- ,- ,- ,12,- ,- ,2,3,1
,,área (ha),10,- ,- ,- ,5,- ,- ,... ,4,... 
Com horta familiar,,expl (nº),624,3,247,3,126,7,3,7,126,102
,,área (ha),50,o ,19,o ,16,1,o ,o ,7,7
Com pastagens permanentes,,expl (nº),187,13,22,20,66,9,4,3,31,19
,,área (ha),328,50,40,129,53,4,o ,2,40,10
Pastagens permanentes,,expl (nº),"10,979","1,088",451,715,"2,274",66,541,"2,045","2,380","1,419"
,,área (ha),"81,270","15,868","4,288","12,148","12,350",768,"2,335","10,177","18,140","5,196"
Em terra limpa,,expl (nº),"10,776",986,445,683,"2,259",59,541,"2,011","2,376","1,416"
,,área (ha),"68,633","7,931","3,962","10,678","12,088",125,"2,326","9,650","16,765","5,108"
Sob-coberto de matas e florestas,,expl (nº),"1,578",779,33,121,106,15,5,250,244,25
,,área (ha),"12,637","7,938",327,"1,469",263,642,11,528,"1,373",86
Matas e florestas sem culturas sob-coberto,,expl (nº),"8,526",780,431,431,"1,451",33,972,"1,274","1,876","1,278"
,,área (ha),"28,882","3,347","1,588","1,947","6,173",247,"3,232","2,524","5,050","4,774"
Superfície Agrícola não utilizada,,expl (nº),"5,165",399,432,207,"1,459",9,339,630,831,859
,,área (ha),"12,855","1,261","1,101",670,"4,306",15,829,"1,442","1,170","2,061"
Outras superfícies,,expl (nº),"16,075","1,294","1,109","1,680","2,903",193,"1,515","3,127","2,604","1,650"
,,área (ha),"4,052",376,206,514,764,89,238,432,568,865
"Fonte: INE, Recenseamento da Agricultura, 1999 - Região Centro."
