Principais Características da População Familiar - Mulher (Beira Interior Norte),,,,,,,,,,,,,,
,,,,,,,,,,,,1999,,
,,,,,,,,,,,,pág. 9/15,,
,,,Beira Interior Norte,Almeida,Celorico da Beira,Figueira de Castelo Rodrigo,Guarda,Manteigas,Meda,Pinhel,Sabugal,Trancoso,,
,,,nº de indivíduos,,,,,,,,,,,
Mulher,,,,,,,,,,,,,,
População familiar,,,"21,908","1,589","1,672","2,154","4,133",238,"2,241","4,031","3,085","2,765",,
Nível de instrução,,,,,,,,,,,,,,
,Não sabe ler nem escrever,,"4,625",315,448,322,882,37,412,787,764,658,,
,Sabe ler e escrever,,"4,213",330,241,454,755,48,374,653,853,505,,
,Básico - 1º ciclo,,"7,520",552,548,754,"1,381",105,889,"1,504",885,902,,
,Básico - 2º ciclo,,"1,809",121,142,203,354,15,181,351,187,255,,
,Básico - 3º ciclo,,"1,451",123,98,149,338,9,134,242,166,192,,
,Secundário agrícola,,49,3,1,9,6,- ,7,8,3,12,,
,Secundário não agrícola,,"1,148",79,92,124,205,13,127,260,133,115,,
,Politécnico / Superior agrícola,,54,4,1,8,12,- ,4,3,5,17,,
,Politécnico / Superior não agrícola,,"1,039",62,101,131,200,11,113,223,89,109
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,"18,095","1,356","1,356","1,638","3,336",186,"2,008","3,397","2,738","2,080"
,Curta duração,,140,2,40,6,13,- ,10,29,19,21
,Longa duração,,57,5,2,6,7,- ,2,5,20,10
,Longa e curta duração,,41,2,1,2,10,- ,1,14,7,4
,Completa,,103,7,2,17,18,- ,11,11,8,29
Tempo de actividade agrícola ,,,,,,,,,,,,
,Sem actividade,,"3,847",264,326,509,800,58,214,631,371,674
,Tempo parcial,,"17,128","1,142","1,207","1,608","3,184",129,"1,937","3,319","2,574","2,028"
,,> 0 - < 25%,"8,116",572,546,919,"1,599",85,789,"1,627","1,219",760
,,25 - < 50%,"3,963",256,258,385,821,25,428,589,612,589
,,50 - < 75%,"2,852",155,216,216,455,15,474,450,468,403
,,75 - < 100%,"2,197",159,187,88,309,4,246,653,275,276
,Tempo completo,,933,183,139,37,149,51,90,81,140,63
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,"3,965",215,267,370,"1,124",49,375,803,402,360
,,Sector primário,281,9,6,59,22,- ,108,46,11,20
,,Sector secundário,882,40,62,46,285,22,39,268,74,46
,,Sector terciário,"2,802",166,199,265,817,27,228,489,317,294
,Secundária,,123,- ,4,12,13,- ,33,37,16,8
,,Sector primário,74,- ,- ,9,- ,- ,28,31,2,4
,,Sector secundário,6,- ,1,- ,2,- ,1,2,- ,- 
,,Sector terciário,43,- ,3,3,11,- ,4,4,14,4
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,132,10,17,7,36,- ,5,17,18,22
,Trabalhador por conta própria,,488,28,31,55,106,6,54,102,58,48
,Trabalhador por conta de outrem,,"3,121",175,217,304,731,41,341,706,326,280
,Trabalhador familiar remunerado,,16,- ,3,- ,6,1,- ,- ,5,1
,Outra situação,,331,2,3,16,258,1,8,15,11,17
Dirigente na população familiar,,,"4,055",274,266,405,719,30,462,774,681,444
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
