Principais características da população familiar - Mulher (Página 3),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 9/18
,,,Fafe,Guimarães,Póvoa de Lanhoso,Santo Tirso,Trofa,Vieira do Minho,Vila Nova de Famalicão,Vizela,Grande Porto,Espinho
,,,nº de indivíduos,,,,,,,,,
Mulher,,,,,,,,,,,,
População familiar,,,"3,779","3,438","2,029","1,413",627,"2,139","3,104",390,"8,829",57
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,955,766,417,238,73,391,421,83,"1,105",15
,Sabe ler e escrever,,658,515,390,271,65,480,490,60,"1,432",10
,Básico - 1º ciclo,,996,"1,036",545,422,288,575,980,120,"3,187",18
,Básico - 2º ciclo,,662,580,340,197,80,359,538,64,"1,414",2
,Básico - 3º ciclo,,241,219,144,98,50,179,250,34,719,5
,Secundário agrícola,,4,14,1,6,3,7,3,1,58,- 
,Secundário não agrícola,,130,172,99,87,33,97,234,17,539,4
,Politécnico / Superior agrícola,,2,11,2,- ,4,3,1,- ,25,- 
,Politécnico / Superior não agrícola,,131,125,91,94,31,48,187,11,350,3
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,"3,231","2,752","1,572","1,111",483,"1,801","2,617",265,"6,481",50
,Curta duração,,30,10,23,2,15,25,27,1,205,- 
,Longa duração,,13,21,7,7,8,20,45,- ,169,- 
,Longa e curta duração,,4,21,6,6,19,2,8,- ,195,- 
,Completa,,6,25,3,6,7,10,4,1,83,- 
Tempo de actividade agrícola ,,,,,,,,,,,,
,Sem actividade,,492,685,371,297,121,255,376,125,"2,015",7
,Tempo parcial,,"2,475","2,179","1,404",879,207,"1,730","2,670",151,"3,885",30
,> 0 - < 25%,,996,"1,185",730,467,153,393,"1,237",89,"2,039",19
,25 - < 50%,,633,475,249,125,31,411,741,19,722,5
,50 - < 75%,,447,154,169,92,17,218,407,19,476,2
,75 - < 100%,,399,365,256,195,6,708,285,24,648,4
,Tempo completo,,812,574,254,237,299,154,58,114,"2,929",20
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,911,"1,101",467,401,101,309,898,126,"1,561",13
,,Sector primário,7,17,4,2,1,7,12,1,79,- 
,,Sector secundário,641,830,246,236,60,117,565,98,562,6
,,Sector terciário,263,254,217,163,40,185,321,27,920,7
,Secundária,,16,10,25,- ,3,19,2,- ,24,- 
,,Sector primário,4,- ,12,- ,- ,4,1,- ,11,- 
,,Sector secundário,7,2,- ,- ,1,3,- ,- ,4,- 
,,Sector terciário,5,8,13,- ,2,12,1,- ,9,- 
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,32,54,26,29,12,16,53,4,72,- 
,Trabalhador por conta própria,,43,40,42,13,11,43,50,3,194,1
,Trabalhador por conta de outrem,,852,998,415,358,81,265,782,119,"1,311",12
,Trabalhador familiar remunerado,,- ,7,8,1,- ,2,10,- ,5,- 
,Outra situação,,- ,12,1,- ,- ,2,5,- ,3,- 
Dirigente na população familiar,,,749,258,317,160,67,501,270,19,"1,058",9
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
