Principais características do produtor singular - Mulher (Página 4),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 12/18
,,,Gondomar,Maia,Matosinhos,Póvoa de Varzim,Valongo,Vila do Conde,Vila Nova de Gaia,Tâmega,Amarante,Baião
,,,nº de indivíduos,,,,,,,,,
Mulher,,,,,,,,,,,,
Produtor singular,,,226,48,39,295,100,183,137,"6,599",596,694
,Autónomo,,219,46,39,281,99,168,131,"6,427",584,676
,Empresário,,7,2,- ,14,1,15,6,172,12,18
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,27,2,5,32,10,8,13,"1,275",130,143
,Sabe ler e escrever,,63,12,7,57,33,27,30,"1,621",157,194
,Básico - 1º ciclo,,113,26,17,152,45,88,73,"2,902",255,289
,Básico - 2º ciclo,,12,2,5,48,4,27,7,489,27,38
,Básico - 3º ciclo,,7,2,3,2,7,11,3,102,8,11
,Secundário agrícola,,1,- ,- ,- ,- ,2,- ,3,- ,- 
,Secundário não agrícola,,1,3,1,4,- ,12,5,74,3,5
,Politécnico / Superior agrícola,,- ,- ,1,- ,- ,1,2,12,3,2
,Politécnico / Superior não agrícola,,2,1,- ,- ,1,7,4,121,13,12
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,211,38,24,253,83,115,121,"6,269",571,672
,Curta duração,,5,1,1,5,11,10,9,172,12,9
,Longa duração,,5,4,3,27,3,26,3,73,5,8
,Longa e curta duração,,4,5,10,10,3,29,2,70,5,3
,Completa,,1,- ,1,- ,- ,3,2,15,3,2
Tempo de actividade agrícola ,,,,,,,,,,,,
,Tempo parcial,,98,10,8,78,27,56,54,"4,435",451,341
,,> 0 - < 25%,19,5,- ,10,2,9,10,645,54,61
,,25 - < 50%,25,2,2,18,7,11,4,622,54,45
,,50 - < 75%,23,2,1,25,9,8,11,"1,004",107,116
,,75 - < 100%,31,1,5,25,9,28,29,"2,164",236,119
,Tempo completo,,128,38,31,217,73,127,83,"2,164",145,353
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,17,3,- ,20,8,12,13,492,38,65
,,Sector primário,- ,- ,- ,3,- ,- ,- ,60,2,16
,,Sector secundário,4,1,- ,6,4,6,3,96,12,7
,,Sector terciário,13,2,- ,11,4,6,10,336,24,42
,Secúndária,,2,- ,1,- ,- ,2,5,64,15,- 
,,Sector primário,1,- ,1,- ,- ,1,2,24,2,- 
,,Sector secundário,1,- ,- ,- ,- ,- ,2,19,9,- 
,,Sector terciário,- ,- ,- ,- ,- ,1,1,21,4,- 
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,1,- ,- ,- ,2,1,3,60,2,9
,Trabalhador por conta própria,,5,2,1,3,2,4,5,99,4,11
,Trabalhador por conta de outrem,,13,1,- ,16,4,9,10,380,47,38
,Trabalhador familiar remunerado,,- ,- ,- ,- ,- ,- ,- ,2,- ,- 
,Outra situação,,- ,- ,- ,1,- ,- ,- ,15,- ,7
Produtor singular dirigente,,,219,48,30,282,91,171,134,"6,138",548,667
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte."
