Principais características do produtor singular - Homem (Página 1),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 2/18
,,,Entre Douro e Minho,Minho Lima,Arcos de Valdevez,Caminha,Melgaço,Monção,Paredes de Coura,Ponte da Barca,Ponte de Lima,Valença
,,,nº de indivíduos,,,,,,,,,
Homem,,,,,,,,,,,,
Produtor singular,,,"43,726","8,842","1,681",164,776,"1,294",701,589,"1,796",515
,Autónomo,,"42,280","8,664","1,668",156,767,"1,271",690,577,"1,744",505
,Empresário,,"1,446",178,13,8,9,23,11,12,52,10
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,"6,345","1,068",277,14,69,81,166,108,216,54
,Sabe ler e escrever,,"8,862","2,456",543,34,255,386,194,167,469,104
,Básico - 1º ciclo,,"23,076","4,462",756,88,373,686,303,264,928,296
,Básico - 2º ciclo,,"2,555",402,48,10,29,82,22,19,93,25
,Básico - 3º ciclo,,"1,033",157,19,7,13,21,6,15,28,19
,Secundário agrícola,,85,5,- ,- ,- ,- ,- ,- ,3,- 
,Secundário não agrícola,,706,106,16,1,14,13,5,8,13,11
,Politécnico / Superior agrícola,,144,37,5,1,3,4,2,- ,13,1
,Politécnico / Superior não agrícola,,920,149,17,9,20,21,3,8,33,5
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,"39,871","8,093","1,614",133,720,"1,182",660,573,"1,632",425
,Curta duração,,"1,854",491,38,22,51,89,25,2,92,75
,Longa duração,,959,132,13,7,2,15,9,8,26,9
,Longa e curta duração,,813,84,11,1,- ,4,5,6,30,5
,Completa,,229,42,5,1,3,4,2,- ,16,1
Tempo de actividade agrícola ,,,,,,,,,,,,
,Tempo parcial,,"26,995","6,506","1,262",141,691,"1,165",510,488,"1,102",285
,,> 0 - < 25%,"6,248","1,426",219,45,143,310,119,67,237,58
,,25 - < 50%,"6,453","1,193",209,49,119,184,81,42,229,91
,,50 - < 75%,"4,727","1,110",260,30,111,180,95,44,198,54
,,75 - < 100%,"9,567","2,777",574,17,318,491,215,335,438,82
,Tempo completo,,"16,731","2,336",419,23,85,129,191,101,694,230
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,"10,770","1,908",297,54,124,358,172,81,409,143
,,Sector primário,"1,442",323,55,10,8,42,35,17,102,19
,,Sector secundário,"4,930",731,125,16,44,149,77,32,137,46
,,Sector terciário,"4,398",854,117,28,72,167,60,32,170,78
,Secúndária,,"1,061",185,42,4,3,55,23,12,33,2
,,Sector primário,614,108,23,3,2,34,12,7,20,- 
,,Sector secundário,218,37,8,- ,1,10,7,2,8,- 
,,Sector terciário,229,40,11,1,- ,11,4,3,5,2
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,"2,124",391,79,15,27,83,31,14,58,34
,Trabalhador por conta própria,,"2,076",459,86,19,27,89,26,19,104,25
,Trabalhador por conta de outrem,,"7,461","1,177",157,24,72,218,129,59,271,84
,Trabalhador familiar remunerado,,28,7,- ,- ,1,3,2,- ,- ,1
,Outra situação,,142,59,17,- ,- ,20,7,1,9,1
Produtor singular dirigente,,,"42,536","8,370","1,597",139,731,"1,206",679,576,"1,732",492
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte."
