"Principais características do Produtor Singular - Homem/Mulher (Baixo Mondego, página 3)",,,,,,,,,,,,,
,,,,,,,,,,,1999,,
,,,,,,,,,,,pág. 7/24,,
,,,Baixo Mondego,Cantanhede,Coimbra,Condeixa-a-Nova,Figueira da Foz,Mira,Montemor-o-Velho,Penacova,Soure,,
,,,nº de indivíduos,,,,,,,,,,
Homem / Mulher,,,,,,,,,,,,,
Produtor singular,,,"17,386","4,447","2,724","1,164","2,154",920,"2,869",827,"2,281",,
,Autónomo,,"16,906","4,311","2,632","1,151","2,088",902,"2,749",822,"2,251",,
,Empresário,,480,136,92,13,66,18,120,5,30,,
Nível de instrução,,,,,,,,,,,,,
,Não sabe ler nem escrever,,"1,475",319,187,101,217,86,205,42,318,,
,Sabe ler e escrever,,"3,380",873,354,243,477,196,511,233,493,,
,Basico - 1º ciclo,,"9,909","2,612","1,610",673,"1,129",528,"1,670",504,"1,183",,
,Basico - 2º ciclo,,"1,372",371,217,60,174,76,297,32,145,,
,Basico - 3º ciclo,,667,112,179,42,98,16,114,11,95,,
,Secúndário agrícola,,11,1,1,2,1,2,2,- ,2,,
,Secúndário não agrícola,,282,61,87,24,38,10,33,2,27
,Politécnico superior agrícola,,40,14,9,3,3,- ,6,- ,5
,Politécnico superior não agrícola,,250,84,80,16,17,6,31,3,13
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"16,504","4,216","2,588","1,122","1,968",896,"2,656",823,"2,235"
,Curta duração,,473,133,78,30,111,5,98,- ,18
,Longa duração,,237,42,35,6,52,9,73,4,16
,Longa e curta duração,,121,41,13,1,19,8,34,- ,5
,Completa,,51,15,10,5,4,2,8,- ,7
Tempo de actividade agrícola ,,,,,,,,,,,
,Tempo parcial,,"13,030","3,325","1,980","1,082","1,340",613,"1,885",747,"2,058"
,,> 0 - < 25%,"3,680","1,141",631,250,393,87,491,159,528
,,25 - < 50%,"3,142",785,501,236,370,165,441,245,399
,,50 - < 75%,"2,250",541,405,192,261,74,238,146,393
,,75 - < 100%,"3,958",858,443,404,316,287,715,197,738
,Tempo completo,,"4,356","1,122",744,82,814,307,984,80,223
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,"5,546","1,515",966,395,602,254,791,304,719
,,Sector primário,578,188,45,23,64,52,81,71,54
,,Sector secundário,"2,344",696,413,140,295,82,351,115,252
,,Sector terciário,"2,624",631,508,232,243,120,359,118,413
,Secúndária,,174,97,13,3,25,18,11,1,6
,,Sector primário,74,42,4,- ,13,7,3,1,4
,,Sector secundário,38,23,3,2,5,2,2,- ,1
,,Sector terciário,62,32,6,1,7,9,6,- ,1
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,511,156,97,33,61,30,50,46,38
,Trabalhador por conta própria,,"1,008",343,141,71,95,78,94,79,107
,Trabalhador por conta de outrem,,"4,107","1,070",730,290,463,161,644,175,574
,Trabalhador familiar remunerado,,1,- ,- ,1,- ,- ,- ,- ,- 
,Outra situação,,93,43,11,3,8,3,14,5,6
Prod. sing. dirigente,,,"16,697","4,220","2,639","1,137","2,090",839,"2,742",795,"2,235"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
