"Origem do rendimento do agregado doméstico do produtor singular (Pinhal Interior Norte, página 2)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 6/8
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,expl. (nº),,,,,,
Total explorações com produtor singular,,,818,"1,570",349,440,757,947,295
Exclusivamente da actividade da exploração,,,43,92,5,9,19,40,- 
Principalmente da actividade da exploração,,,64,118,20,19,95,95,12
,Salários do sector primário,,11,23,- ,- ,20,14,2
,,1ª opção,9,22,- ,- ,18,14,2
,,2ª opção,2,1,- ,- ,2,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Salários do sector secúndário,,18,40,1,2,19,24,1
,,1ª opção,10,28,- ,2,15,16,- 
,,2ª opção,8,12,1,- ,4,7,1
,,3ª opção,- ,- ,- ,- ,- ,1,- 
,Salários do sector terciário,,23,28,- ,2,20,12,3
,,1ª opção,15,19,- ,2,10,7,3
,,2ª opção,7,7,- ,- ,9,4,- 
,,3ª opção,1,2,- ,- ,1,1,- 
,Actividade empresarial,,- ,3,- ,- ,- ,2,- 
,,1ª opção,- ,2,- ,- ,- ,2,- 
,,2ª opção,- ,1,- ,- ,- ,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Pensões rurais/reformas,,29,48,19,18,56,54,6
,,1ª opção,27,39,19,14,50,49,5
,,2ª opção,2,7,- ,4,6,5,1
,,3ª opção,- ,2,- ,- ,- ,- ,- 
,Juros e dividendos,,- ,2,- ,- ,- ,4,- 
,,1ª opção,- ,- ,- ,- ,- ,3,- 
,,2ª opção,- ,1,- ,- ,- ,- ,- 
,,3ª opção,- ,1,- ,- ,- ,1,- 
,Remessas de emigrantes,,1,- ,- ,1,1,1,1
,,1ª opção,1,- ,- ,1,- ,1,1
,,2ª opção,- ,- ,- ,- ,1,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Outras,,3,18,1,- ,3,6,1
,,1ª opção,2,8,1,- ,2,3,1
,,2ª opção,1,10,- ,- ,1,3,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
Principalmente origem exterior à actividade da exploração,,,711,"1,360",324,412,643,812,283
,Salários do sector primário,,18,104,13,27,34,51,14
,,1ª opção,7,73,12,24,25,42,8
,,2ª opção,9,27,1,3,8,8,4
,,3ª opção,2,4,- ,- ,1,1,2
,Salários do sector secúndário,,240,444,53,57,165,262,43
,,1ª opção,166,309,37,42,119,189,22
,,2ª opção,69,124,16,13,43,68,18
,,3ª opção,5,11,- ,2,3,5,3
,Salários do sector terciário,,277,393,66,109,204,243,138
,,1ª opção,152,235,42,83,133,145,101
,,2ª opção,115,150,24,25,64,88,34
,,3ª opção,10,8,- ,1,7,10,3
,Actividade empresarial,,16,12,7,9,3,41,6
,,1ª opção,14,10,7,7,2,35,4
,,2ª opção,2,1,- ,1,1,6,2
,,3ª opção,- ,1,- ,1,- ,- ,- 
,Pensões rurais/reformas,,430,829,255,301,435,495,177
,,1ª opção,367,706,223,240,360,382,144
,,2ª opção,55,111,28,57,65,91,30
,,3ª opção,8,12,4,4,10,22,3
,Juros e dividendos,,4,54,- ,10,14,60,16
,,1ª opção,- ,9,- ,2,- ,7,- 
,,2ª opção,3,41,- ,7,11,46,15
,,3ª opção,1,4,- ,1,3,7,1
,Remessas de emigrantes,,- ,3,4,15,5,3,10
,,1ª opção,- ,2,3,10,1,3,1
,,2ª opção,- ,1,1,4,3,- ,8
,,3ª opção,- ,- ,- ,1,1,- ,1
,Outras,,10,52,- ,7,6,28,12
,,1ª opção,5,16,- ,4,3,9,3
,,2ª opção,5,31,- ,2,3,12,8
,,3ª opção,- ,5,- ,1,- ,7,1
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
