"Principais Características da População Familiar - Homem/Mulher (Dão-Lafões, página 8)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 22/24
,,,Penalva do Castelo,Santa Comba Dão,São Pedro do Sul,Sátão,Tondela,Vila Nova de Paiva,Viseu,Vouzela
,,,nº de indivíduos,,,,,,,
Homem / Mulher,,,,,,,,,,
População familiar,,,"3,844","2,531","5,811","5,102","10,593","2,343","13,666","4,353"
Nível de instrução,,,,,,,,,,
,Não sabe ler nem escrever,,876,263,"1,019",918,"1,200",478,"2,138",608
,Sabe ler e escrever,,534,489,966,726,"2,233",382,"2,146",839
,Básico - 1º ciclo,,"1,592",951,"2,090","1,821","3,925",794,"4,874","1,503"
,Básico - 2º ciclo,,324,374,935,770,"1,313",370,"1,813",642
,Básico - 3º ciclo,,255,220,362,376,844,198,"1,304",348
,Secundário agrícola,,1,8,9,10,25,5,28,4
,Secundário não agrícola,,161,146,287,316,704,79,847,273
,Politécnico / Superior agrícola,,1,7,15,5,28,- ,34,9
,Politécnico / Superior não agrícola,,100,73,128,160,321,37,482,127
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"3,352","2,178","4,812","4,396","9,259","1,935","11,794","3,687"
,Curta duração,,29,22,101,46,73,32,165,45
,Longa duração,,18,7,20,9,26,21,59,17
,Longa e curta duração,,9,4,15,7,26,2,27,8
,Completa,,2,15,24,15,53,5,62,13
Tempo de actividade agrícola ,,,,,,,,,,
,Sem actividade,,488,262,871,796,"1,567",381,"1,733",487
,Tempo parcial,,"3,197","2,170","4,448","3,775","8,555","1,871","11,264","3,107"
,,> 0 - < 25%,829,796,"1,632","1,223","3,627",661,"4,211","1,685"
,,25 - < 50%,720,518,678,748,"1,570",466,"2,184",389
,,50 - < 75%,624,313,475,223,"1,496",401,"2,204",357
,,75 - < 100%,"1,024",543,"1,663","1,581","1,862",343,"2,665",676
,Tempo completo,,159,99,492,531,471,91,669,759
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,996,749,"1,359","1,180","3,098",424,"3,749","1,211"
,,Sector primário,112,79,121,75,367,44,182,158
,,Sector secundário,583,358,613,536,"1,419",166,"1,476",613
,,Sector terciário,301,312,625,569,"1,312",214,"2,091",440
,Secundária,,4,12,212,9,105,2,224,47
,,Sector primário,1,9,120,1,57,- ,90,11
,,Sector secundário,2,1,64,5,22,- ,52,20
,,Sector terciário,1,2,28,3,26,2,82,16
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,65,69,106,93,184,22,308,93
,Trabalhador por conta própria,,80,109,359,127,414,65,426,122
,Trabalhador por conta de outrem,,778,556,"1,100",945,"2,535",338,"3,155","1,036"
,Trabalhador familiar remunerado,,11,8,- ,11,14,- ,40,2
,Outra situação,,66,19,6,13,56,1,44,5
Dirigente na população familiar,,,"1,319",772,"1,691","1,599","3,380",754,"4,275","1,276"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
