"Principais características do Produtor Singular - Homem/Mulher (Total e Baixo Vouga, página 1)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 1/24
,,,BEIRA LITORAL,Baixo Vouga,Águeda,Albergaria-a-Velha,Anadia,Aveiro,Estarreja
,,,nº de indivíduos,,,,,,
Homem / Mulher,,,,,,,,,
Produtor singular,,,"79,266","15,364","2,273",982,"2,735","1,159","1,122"
,Autónomo,,"77,002","14,529","2,231",918,"2,666","1,041","1,017"
,Empresário,,"2,264",835,42,64,69,118,105
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,"8,660","1,080",147,93,181,77,60
,Sabe ler e escrever,,"15,446","2,624",404,184,410,226,151
,Basico - 1º ciclo,,"45,543","9,545","1,455",575,"1,692",704,730
,Basico - 2º ciclo,,"5,223","1,194",151,94,178,99,117
,Basico - 3º ciclo,,"2,079",417,54,18,116,24,41
,Secúndário agrícola,,74,28,1,1,12,2,3
,Secúndário não agrícola,,"1,056",237,45,8,69,13,13
,Politécnico superior agrícola,,161,36,- ,3,9,4,1
,Politécnico superior não agrícola,,"1,024",203,16,6,68,10,6
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"76,051","14,613","2,233",951,"2,641","1,097","1,016"
,Curta duração,,"1,735",334,26,8,40,18,52
,Longa duração,,793,224,6,17,18,27,26
,Longa e curta duração,,452,129,7,2,15,11,24
,Completa,,235,64,1,4,21,6,4
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,"65,572","12,182","2,076",784,"2,261",843,"1,016"
,,> 0 - < 25%,"17,697","3,995",881,271,"1,171",172,106
,,25 - < 50%,"15,523","2,820",370,146,489,265,266
,,50 - < 75%,"10,739","1,659",326,91,269,123,158
,,75 - < 100%,"21,613","3,708",499,276,332,283,486
,Tempo completo,,"13,694","3,182",197,198,474,316,106
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,"24,569","5,184",970,332,"1,210",300,240
,,Sector primário,"2,945",544,90,25,209,16,15
,,Sector secundário,"11,549","2,953",664,218,636,178,146
,,Sector terciário,"10,075","1,687",216,89,365,106,79
,Secúndária,,"1,221",432,37,46,72,52,27
,,Sector primário,505,148,13,10,51,11,3
,,Sector secundário,335,134,14,12,11,13,15
,,Sector terciário,381,150,10,24,10,28,9
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,"3,334",735,139,26,215,31,24
,Trabalhador por conta própria,,"5,178","1,002",184,72,201,46,45
,Trabalhador por conta de outrem,,"16,873","3,845",672,279,861,271,198
,Trabalhador familiar remunerado,,36,5,3,- ,1,- ,- 
,Outra situação,,369,29,9,1,4,4,- 
Prod. sing. dirigente,,,"75,920","14,646","2,172",894,"2,669","1,075","1,111"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
