"Principais características do Produtor Singular - Homem/Mulher (Pinhal Interior Norte, página 6)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 16/24
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,nº de indivíduos,,,,,,
Homem / Mulher,,,,,,,,,
Produtor singular,,,818,"1,570",349,440,757,947,295
,Autónomo,,792,"1,545",349,439,755,930,294
,Empresário,,26,25,- ,1,2,17,1
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,64,259,53,102,66,146,20
,Sabe ler e escrever,,143,336,93,74,205,195,40
,Basico - 1º ciclo,,518,810,189,215,428,496,205
,Basico - 2º ciclo,,48,59,9,18,20,58,11
,Basico - 3º ciclo,,25,38,2,16,12,27,6
,Secúndário agrícola,,- ,3,- ,- ,- ,1,- 
,Secúndário não agrícola,,11,25,- ,8,5,10,4
,Politécnico superior agrícola,,- ,2,- ,1,- ,1,- 
,Politécnico superior não agrícola,,9,38,3,6,21,13,9
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,807,"1,538",345,437,747,931,289
,Curta duração,,6,12,1,- ,6,4,4
,Longa duração,,1,7,2,1,3,8,1
,Longa e curta duração,,4,8,1,1,1,2,1
,Completa,,- ,5,- ,1,- ,2,- 
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,692,"1,421",311,437,536,920,295
,,> 0 - < 25%,285,301,36,150,160,209,18
,,25 - < 50%,132,437,71,87,187,200,115
,,50 - < 75%,64,213,68,64,35,197,39
,,75 - < 100%,211,470,136,136,154,314,123
,Tempo completo,,126,149,38,3,221,27,- 
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,271,528,71,114,204,310,124
,,Sector primário,14,77,10,19,26,41,14
,,Sector secundário,126,254,23,32,76,138,22
,,Sector terciário,131,197,38,63,102,131,88
,Secúndária,,13,3,- ,3,6,- ,- 
,,Sector primário,5,1,- ,1,4,- ,- 
,,Sector secundário,3,1,- ,- ,1,- ,- 
,,Sector terciário,5,1,- ,2,1,- ,- 
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,29,96,12,44,25,58,4
,Trabalhador por conta própria,,56,123,19,15,37,53,69
,Trabalhador por conta de outrem,,196,299,39,58,148,198,51
,Trabalhador familiar remunerado,,- ,2,- ,- ,- ,- ,- 
,Outra situação,,3,11,1,- ,- ,1,- 
Prod. sing. dirigente,,,757,"1,547",349,421,738,928,294
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
