"Principais Características da População Familiar - Homem (Dão-Lafões, página 8)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 23/24
,,,Penalva do Castelo,Santa Comba Dão,São Pedro do Sul,Sátão,Tondela,Vila Nova de Paiva,Viseu,Vouzela
,,,nº de indivíduos,,,,,,,
Homem,,,,,,,,,,
População familiar,,,"1,980","1,226","2,858","2,534","5,308","1,155","6,768","2,138"
Nível de instrução,,,,,,,,,,
,Não sabe ler nem escrever,,382,88,346,364,456,210,767,237
,Sabe ler e escrever,,246,166,467,321,815,182,819,340
,Básico - 1º ciclo,,877,549,"1,135",997,"2,247",439,"2,769",819
,Básico - 2º ciclo,,197,201,507,421,774,190,"1,021",360
,Básico - 3º ciclo,,152,121,198,222,483,88,729,192
,Secundário agrícola,,- ,4,3,6,16,1,14,2
,Secundário não agrícola,,85,61,145,143,364,30,417,126
,Politécnico / Superior agrícola,,1,5,9,4,20,- ,18,6
,Politécnico / Superior não agrícola,,40,31,48,56,133,15,214,56
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"1,706","1,063","2,312","2,166","4,614",933,"5,765","1,808"
,Curta duração,,11,15,70,32,47,30,115,23
,Longa duração,,8,3,14,9,13,11,39,7
,Longa e curta duração,,5,2,8,4,14,1,17,2
,Completa,,1,9,12,10,36,1,32,8
Tempo de actividade agrícola ,,,,,,,,,,
,Sem actividade,,267,109,419,384,734,190,810,239
,Tempo parcial,,"1,597","1,043","2,187","1,888","4,305",899,"5,466","1,549"
,,> 0 - < 25%,478,399,943,715,"2,156",363,"2,410",961
,,25 - < 50%,505,344,440,460,882,201,"1,205",240
,,50 - < 75%,229,73,171,53,391,101,538,104
,,75 - < 100%,385,227,633,660,876,234,"1,313",244
,Tempo completo,,116,74,252,262,269,66,492,350
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,753,541,961,853,"2,192",307,"2,658",828
,,Sector primário,92,63,99,58,246,25,150,118
,,Sector secundário,480,288,506,448,"1,180",159,"1,303",459
,,Sector terciário,181,190,356,347,766,123,"1,205",251
,Secundária,,3,9,144,5,59,2,150,29
,,Sector primário,1,7,68,1,30,- ,68,7
,,Sector secundário,2,1,61,4,20,- ,47,18
,,Sector terciário,- ,1,15,- ,9,2,35,4
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,57,58,85,79,153,17,269,81
,Trabalhador por conta própria,,62,76,252,97,308,44,300,92
,Trabalhador por conta de outrem,,595,397,765,665,"1,747",248,"2,197",681
,Trabalhador familiar remunerado,,4,6,- ,10,8,- ,26,- 
,Outra situação,,38,13,3,7,35,- ,16,3
Dirigente na população familiar,,,931,567,957,"1,099","2,306",474,"2,614",872
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
