"Principais Características da População Familiar - Mulher (Pinhal Interior Norte, página 6)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 18/24
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,nº de indivíduos,,,,,,
Mulher,,,,,,,,,
População familiar,,,"1,221","2,256",422,559,"1,105","1,418",431
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,154,452,146,180,158,258,58
,Sabe ler e escrever,,227,506,97,85,318,340,85
,Básico - 1º ciclo,,488,718,124,176,323,462,172
,Básico - 2º ciclo,,97,227,19,32,78,169,40
,Básico - 3º ciclo,,102,143,13,32,78,94,21
,Secundário agrícola,,1,5,- ,- ,2,2,1
,Secundário não agrícola,,97,120,17,30,82,60,37
,Politécnico / Superior agrícola,,5,3,- ,2,1,1,2
,Politécnico / Superior não agrícola,,50,82,6,22,65,32,15
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"1,103","1,992",391,486,"1,011","1,266",394
,Curta duração,,- ,4,- ,- ,2,7,2
,Longa duração,,4,4,- ,2,4,4,2
,Longa e curta duração,,1,7,1,- ,- ,- ,- 
,Completa,,6,8,- ,2,3,3,3
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,134,214,32,115,132,144,34
,Tempo parcial,,980,"1,923",370,442,826,"1,260",397
,,> 0 - < 25%,682,714,69,138,419,449,90
,,25 - < 50%,123,374,57,76,219,284,112
,,50 - < 75%,84,302,80,82,43,268,64
,,75 - < 100%,91,533,164,146,145,259,131
,Tempo completo,,107,119,20,2,147,14,- 
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,290,485,38,100,228,278,100
,,Sector primário,6,29,1,6,4,10,2
,,Sector secundário,70,175,3,14,86,96,15
,,Sector terciário,214,281,34,80,138,172,83
,Secundária,,14,- ,- ,2,- ,- ,- 
,,Sector primário,3,- ,- ,1,- ,- ,- 
,,Sector secundário,- ,- ,- ,- ,- ,- ,- 
,,Sector terciário,11,- ,- ,1,- ,- ,- 
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,8,35,3,6,6,14,2
,Trabalhador por conta própria,,26,66,6,9,23,22,26
,Trabalhador por conta de outrem,,266,367,21,79,196,238,72
,Trabalhador familiar remunerado,,- ,6,8,8,2,1,- 
,Outra situação,,4,11,- ,- ,1,3,- 
Dirigente na população familiar,,,121,297,39,80,258,197,53
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
