"Principais características do Produtor Singular - Mulher (Pinhal Interior Norte, página 6)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 18/24
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,nº de indivíduos,,,,,,
Mulher,,,,,,,,,
Produtor singular,,,176,296,39,93,241,193,52
,Autónomo,,176,295,39,93,241,190,52
,Empresário,,- ,1,- ,- ,- ,3,- 
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,16,60,10,25,30,37,7
,Sabe ler e escrever,,45,89,12,21,71,39,13
,Básico - 1º ciclo,,97,120,15,36,129,89,28
,Básico - 2º ciclo,,11,8,1,4,8,20,1
,Básico - 3º ciclo,,2,4,- ,4,- ,5,1
,Secundário agrícola,,- ,- ,- ,- ,- ,- ,- 
,Secundário não agrícola,,3,6,- ,2,- ,2,1
,Politécnico / Superior agrícola,,- ,- ,- ,- ,- ,- ,- 
,Politécnico / Superior não agrícola,,2,9,1,1,3,1,1
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,176,294,38,93,239,188,50
,Curta duração,,- ,1,- ,- ,1,2,1
,Longa duração,,- ,1,- ,- ,1,3,1
,Longa e curta duração,,- ,- ,1,- ,- ,- ,- 
,Completa,,- ,- ,- ,- ,- ,- ,- 
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,153,280,35,92,195,187,52
,,> 0 - < 25%,59,52,5,33,37,21,4
,,25 - < 50%,42,55,6,14,85,43,11
,,50 - < 75%,24,57,10,20,14,56,10
,,75 - < 100%,28,116,14,25,59,67,27
,Tempo completo,,23,16,4,1,46,6,- 
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,40,51,2,11,29,29,9
,,Sector primário,3,10,- ,- ,1,2,1
,,Sector secundário,13,10,- ,4,12,10,2
,,Sector terciário,24,31,2,7,16,17,6
,Secúndária,,5,- ,- ,2,- ,- ,- 
,,Sector primário,2,- ,- ,1,- ,- ,- 
,,Sector secundário,- ,- ,- ,- ,- ,- ,- 
,,Sector terciário,3,- ,- ,1,- ,- ,- 
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,2,10,- ,4,1,3,- 
,Trabalhador por conta própria,,7,7,1,1,5,5,5
,Trabalhador por conta de outrem,,36,32,1,8,23,21,4
,Trabalhador familiar remunerado,,- ,- ,- ,- ,- ,- ,- 
,Outra situação,,- ,2,- ,- ,- ,- ,- 
Produtor singular dirigente,,,119,286,39,77,241,188,52
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
