"Principais Características da População Familiar - Homem/Mulher (Dão-Lafões, página 7)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 19/24
,,,Dão-Lafões,Aguiar da Beira,Carregal do Sal,Castro Daire,Mangualde,Mortágua,Nelas,Oliveira de Frades
,,,nº de indivíduos,,,,,,,
Homem / Mulher,,,,,,,,,,
População familiar,,,"76,735","3,170","2,905","6,748","5,195","2,854","3,346","4,274"
Nível de instrução,,,,,,,,,,
,Não sabe ler nem escrever,,"12,142",687,285,"1,455",901,358,347,609
,Sabe ler e escrever,,"12,729",476,611,"1,376",415,375,471,690
,Básico - 1º ciclo,,"28,924","1,220","1,129","2,227","2,324","1,269","1,637","1,568"
,Básico - 2º ciclo,,"10,352",364,408,981,640,376,257,785
,Básico - 3º ciclo,,"6,006",214,272,416,350,181,270,396
,Secundário agrícola,,146,3,6,8,22,10,4,3
,Secundário não agrícola,,"4,056",132,115,209,265,189,188,145
,Politécnico / Superior agrícola,,147,4,8,8,12,6,9,1
,Politécnico / Superior não agrícola,,"2,233",70,71,68,266,90,163,77
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"65,925","2,701","2,574","5,749","4,503","2,581","3,084","3,320"
,Curta duração,,911,13,2,50,35,13,66,219
,Longa duração,,288,13,- ,14,9,7,16,52
,Longa e curta duração,,154,8,1,5,14,2,5,21
,Completa,,293,7,14,16,34,16,13,4
Tempo de actividade agrícola ,,,,,,,,,,
,Sem actividade,,"9,610",240,378,851,539,368,131,518
,Tempo parcial,,"62,025","2,847","2,367","5,323","4,244","2,288","2,981","3,588"
,,> 0 - < 25%,"23,453",602,928,"1,472","1,998",853,"1,317","1,619"
,,25 - < 50%,"12,336",823,561,"1,215",984,381,681,418
,,50 - < 75%,"10,215",368,426,"1,371",790,204,473,490
,,75 - < 100%,"16,021","1,054",452,"1,265",472,850,510,"1,061"
,Tempo completo,,"5,100",83,160,574,412,198,234,168
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,"19,821",657,727,"1,149","1,473",901,914,"1,234"
,,Sector primário,"1,947",27,95,95,126,222,106,138
,,Sector secundário,"9,034",317,357,438,634,326,502,696
,,Sector terciário,"8,840",313,275,616,713,353,306,400
,Secundária,,773,6,25,49,18,8,3,49
,,Sector primário,355,- ,11,16,7,6,- ,26
,,Sector secundário,206,2,8,18,- ,1,1,10
,,Sector terciário,212,4,6,15,11,1,2,13
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,"1,498",58,71,82,119,62,65,101
,Trabalhador por conta própria,,"2,675",119,125,170,165,175,110,109
,Trabalhador por conta de outrem,,"15,784",327,546,888,"1,158",654,709,"1,059"
,Trabalhador familiar remunerado,,121,11,- ,6,1,7,1,9
,Outra situação,,516,148,10,52,48,11,32,5
Dirigente na população familiar,,,"24,263","1,064","1,006","2,123","1,691",852,"1,338","1,123"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
