"Principais Características da População Familiar - Mulher (Total e Baixo Vouga, página 1)",,,,,,,,,,,
,,,,,,,,,1999,,
,,,,,,,,,pág. 3/24,,
,,,BEIRA LITORAL,Baixo Vouga,Águeda,Albergaria-a-Velha,Anadia,Aveiro,Estarreja,,
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
População familiar,,,"122,742","25,677","3,699","1,650","4,191","1,947","2,011",,
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"22,384","3,793",520,246,626,216,237,,
,Sabe ler e escrever,,"24,818","5,236",765,407,769,523,333,,
,Básico - 1º ciclo,,"41,012","8,954","1,360",506,"1,568",642,782,,
,Básico - 2º ciclo,,"13,759","3,452",454,261,425,305,322,,
,Básico - 3º ciclo,,"8,520","1,710",266,117,214,116,140,,
,Secundário agrícola,,283,89,11,5,20,2,15,,
,Secundário não agrícola,,"7,472","1,461",207,69,289,93,120,,
,Politécnico / Superior agrícola,,209,66,9,3,20,5,4,,
,Politécnico / Superior não agrícola,,"4,285",916,107,36,260,45,58
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"102,670","19,555","3,079","1,383","3,085","1,488","1,562"
,Curta duração,,"1,385",297,9,10,16,11,45
,Longa duração,,576,127,4,18,8,13,29
,Longa e curta duração,,303,70,5,2,10,1,15
,Completa,,492,155,20,8,40,7,19
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,"20,298","6,635",737,229,"1,257",533,513
,Tempo parcial,,"91,448","16,459","2,814","1,278","2,436","1,301","1,467"
,,> 0 - < 25%,"35,612","6,390","1,216",535,"1,303",446,403
,,25 - < 50%,"15,730","2,711",388,120,461,228,257
,,50 - < 75%,"16,362","2,512",581,151,358,224,223
,,75 - < 100%,"23,744","4,846",629,472,314,403,584
,Tempo completo,,"10,996","2,583",148,143,498,113,31
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,"23,358","5,793","1,006",342,"1,028",413,347
,,Sector primário,"1,548",337,27,14,110,13,19
,,Sector secundário,"7,420","2,509",566,158,394,153,160
,,Sector terciário,"14,390","2,947",413,170,524,247,168
,Secundária,,727,271,9,34,54,36,17
,,Sector primário,314,103,2,11,43,6,3
,,Sector secundário,67,39,2,1,1,2,6
,,Sector terciário,346,129,5,22,10,28,8
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,"1,008",241,42,6,43,11,11
,Trabalhador por conta própria,,"2,775",576,86,36,120,29,28
,Trabalhador por conta de outrem,,"19,604","5,152",872,333,905,405,325
,Trabalhador familiar remunerado,,212,34,7,1,7,3,- 
,Outra situação,,486,61,8,- ,7,1,- 
Dirigente na população familiar,,,"21,301","4,191",508,297,419,351,409
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
