"Mão-de-obra não familiar permanente segundo o tempo de actividade (Baixo Vouga, página 2)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 2/8
,,,Ílhavo,Mealhada,Murtosa,Oliveira do Bairro,Ovar,Sever do Vouga,Vagos
,,,nº de indivíduos,,,,,,
Tempo de actividade agrícola dos trabalhadores permanentes,,,88,243,42,64,83,32,115
,Tempo parcial,,17,100,26,53,52,16,76
,,> 0 - < 25%,4,47,12,40,14,11,48
,,25 - < 50%,5,35,9,8,11,5,10
,,50 - < 75%,6,8,1,3,9,- ,6
,,75 - < 100%,2,10,4,2,18,- ,12
,Tempo completo,,71,143,16,11,31,16,39
Homem,,,51,127,15,15,42,6,26
,Tempo parcial,,6,69,7,13,21,- ,11
,,> 0 - < 25%,1,31,2,8,6,- ,3
,,25 - < 50%,2,22,2,2,3,- ,2
,,50 - < 75%,1,7,- ,1,1,- ,1
,,75 - < 100%,2,9,3,2,11,- ,5
,Tempo completo,,45,58,8,2,21,6,15
Mulher,,,37,116,27,49,41,26,89
,Tempo parcial,,11,31,19,40,31,16,65
,,> 0 - < 25%,3,16,10,32,8,11,45
,,25 - < 50%,3,13,7,6,8,5,8
,,50 - < 75%,5,1,1,2,8,- ,5
,,75 - < 100%,- ,1,1,- ,7,- ,7
,Tempo completo,,26,85,8,9,10,10,24
Tempo de actividade agrícola dos dirigentes assalariados,,,9,11,5,6,9,3,10
,Tempo parcial,,1,9,2,6,3,- ,5
,,> 0 - < 25%,- ,3,1,4,- ,- ,- 
,,25 - < 50%,1,1,- ,- ,- ,- ,1
,,50 - < 75%,- ,3,- ,1,1,- ,1
,,75 - < 100%,- ,2,1,1,2,- ,3
,Tempo completo,,8,2,3,- ,6,3,5
Homem,,,7,10,4,5,8,3,7
,Tempo parcial,,1,8,1,5,2,- ,4
,,> 0 - < 25%,- ,2,- ,3,- ,- ,- 
,,25 - < 50%,1,1,- ,- ,- ,- ,1
,,50 - < 75%,- ,3,- ,1,1,- ,1
,,75 - < 100%,- ,2,1,1,1,- ,2
,Tempo completo,,6,2,3,- ,6,3,3
Mulher,,,2,1,1,1,1,- ,3
,Tempo parcial,,- ,1,1,1,1,- ,1
,,> 0 - < 25%,- ,1,1,1,- ,- ,- 
,,25 - < 50%,- ,- ,- ,- ,- ,- ,- 
,,50 - < 75%,- ,- ,- ,- ,- ,- ,- 
,,75 - < 100%,- ,- ,- ,- ,1,- ,1
,Tempo completo,,2,- ,- ,- ,- ,- ,2
Tempo de actividade agrícola dos outros trabalhadores permanentes,,,79,232,37,58,74,29,105
,Tempo parcial,,16,91,24,47,49,16,71
,,> 0 - < 25%,4,44,11,36,14,11,48
,,25 - < 50%,4,34,9,8,11,5,9
,,50 - < 75%,6,5,1,2,8,- ,5
,,75 - < 100%,2,8,3,1,16,- ,9
,Tempo completo,,63,141,13,11,25,13,34
Homem,,,44,117,11,10,34,3,19
,Tempo parcial,,5,61,6,8,19,- ,7
,,> 0 - < 25%,1,29,2,5,6,- ,3
,,25 - < 50%,1,21,2,2,3,- ,1
,,50 - < 75%,1,4,- ,- ,- ,- ,- 
,,75 - < 100%,2,7,2,1,10,- ,3
,Tempo completo,,39,56,5,2,15,3,12
Mulher,,,35,115,26,48,40,26,86
,Tempo parcial,,11,30,18,39,30,16,64
,,> 0 - < 25%,3,15,9,31,8,11,45
,,25 - < 50%,3,13,7,6,8,5,8
,,50 - < 75%,5,1,1,2,8,- ,5
,,75 - < 100%,- ,1,1,- ,6,- ,6
,Tempo completo,,24,85,8,9,10,10,22
"Fonte: INE, Recemseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
