"Principais características do Produtor Singular - Homem/Mulher (Dão-Lafões, página 7)",,,,,,,,,,,,
,,,,,,,,,,1999,,
,,,,,,,,,,pág. 19/24,,
,,,Dão-Lafões,Aguiar da Beira,Carregal do Sal,Castro Daire,Mangualde,Mortágua,Nelas,Oliveira de Frades,,
,,,nº de indivíduos,,,,,,,,,
Homem / Mulher,,,,,,,,,,,,
Produtor singular,,,"24,351","1,065","1,007","2,123","1,708",854,"1,343","1,126",,
,Autónomo,,"23,819","1,052",992,"2,086","1,686",822,"1,310","1,086",,
,Empresário,,532,13,15,37,22,32,33,40,,
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,"3,136",245,76,421,251,50,92,76,,
,Sabe ler e escrever,,"4,853",194,254,537,134,149,201,232,,
,Basico - 1º ciclo,,"13,661",534,556,989,"1,116",593,861,669,,
,Basico - 2º ciclo,,"1,552",62,83,136,89,36,71,115,,
,Basico - 3º ciclo,,445,15,13,20,31,10,50,20,,
,Secúndário agrícola,,19,- ,- ,1,4,1,1,- ,,
,Secúndário não agrícola,,277,6,6,12,30,8,23,5
,Politécnico superior agrícola,,55,2,4,- ,5,1,4,1
,Politécnico superior não agrícola,,353,7,15,7,48,6,40,8
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"23,417","1,043","1,001","2,081","1,659",837,"1,279",954
,Curta duração,,593,6,2,31,27,9,48,126
,Longa duração,,175,10,- ,7,6,5,7,30
,Longa e curta duração,,92,4,- ,3,7,1,4,15
,Completa,,74,2,4,1,9,2,5,1
Tempo de actividade agrícola ,,,,,,,,,,
,Tempo parcial,,"21,023","1,005",904,"1,712","1,357",748,"1,180","1,021"
,,> 0 - < 25%,"3,746",35,203,183,401,147,306,162
,,25 - < 50%,"4,558",229,294,354,359,150,348,138
,,50 - < 75%,"4,021",138,181,477,320,47,244,197
,,75 - < 100%,"8,698",603,226,698,277,404,282,524
,Tempo completo,,"3,328",60,103,411,351,106,163,105
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,"5,990",228,341,290,486,267,395,263
,,Sector primário,967,10,76,38,78,92,74,48
,,Sector secundário,"2,441",112,123,101,174,91,193,124
,,Sector terciário,"2,582",106,142,151,234,84,128,91
,Secúndária,,454,4,21,25,11,6,2,32
,,Sector primário,219,- ,11,11,5,4,- ,16
,,Sector secundário,125,2,7,7,- ,1,1,7
,,Sector terciário,110,2,3,7,6,1,1,9
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,859,37,54,34,72,38,33,50
,Trabalhador por conta própria,,"1,376",57,89,79,90,84,73,39
,Trabalhador por conta de outrem,,"4,036",98,211,189,320,146,275,205
,Trabalhador familiar remunerado,,10,2,- ,1,- ,2,- ,1
,Outra situação,,163,38,8,12,15,3,16,- 
Prod. sing. dirigente,,,"22,944","1,063",958,"2,020","1,601",743,"1,315","1,086"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
