"Principais características do Produtor Singular - Homem (Total e Baixo Vouga, página 1)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 2/24
,,,BEIRA LITORAL,Baixo Vouga,Águeda,Albergaria-a-Velha,Anadia,Aveiro,Estarreja
,,,nº de indivíduos,,,,,,
Homem,,,,,,,,,
Produtor singular,,,"59,607","11,640","1,854",746,"2,358",831,712
,Autónomo,,"57,835","10,990","1,818",705,"2,303",733,651
,Empresário,,"1,772",650,36,41,55,98,61
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,"5,824",709,102,73,123,61,41
,Sabe ler e escrever,,"10,601","1,691",287,115,324,128,74
,Básico - 1º ciclo,,"35,891","7,630","1,237",460,"1,515",528,492
,Básico - 2º ciclo,,"3,605",810,121,67,156,67,52
,Básico - 3º ciclo,,"1,776",376,51,17,103,23,35
,Secundário agrícola,,63,25,1,1,11,2,3
,Secundário não agrícola,,888,203,41,6,58,11,10
,Politécnico / Superior agrícola,,145,29,- ,3,8,2,- 
,Politécnico / Superior não agrícola,,814,167,14,4,60,9,5
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"57,453","11,113","1,817",726,"2,280",782,650
,Curta duração,,"1,128",209,23,6,36,15,26
,Longa duração,,515,171,6,8,15,20,17
,Longa e curta duração,,303,93,7,2,8,10,16
,Completa,,208,54,1,4,19,4,3
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,"49,604","9,285","1,695",576,"1,973",562,612
,,> 0 - < 25%,"15,470","3,533",808,233,"1,049",137,84
,,25 - < 50%,"12,599","2,290",302,125,426,212,187
,,50 - < 75%,"6,806","1,085",224,56,220,63,82
,,75 - < 100%,"14,729","2,377",361,162,278,150,259
,Tempo completo,,"10,003","2,355",159,170,385,269,100
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,"22,003","4,657",885,300,"1,121",264,194
,,Sector primário,"2,551",471,78,24,185,12,9
,,Sector secundário,"10,805","2,739",621,205,613,163,127
,,Sector terciário,"8,647","1,447",186,71,323,89,58
,Secúndária,,947,330,33,33,64,33,23
,,Sector primário,382,114,11,8,44,7,3
,,Sector secundário,314,120,13,12,11,11,13
,,Sector terciário,251,96,9,13,9,15,7
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,"3,151",688,133,23,210,26,21
,Trabalhador por conta própria,,"4,661",911,173,62,186,41,37
,Trabalhador por conta de outrem,,"14,811","3,358",602,247,784,227,159
,Trabalhador familiar remunerado,,29,5,3,- ,1,- ,- 
,Outra situação,,298,25,7,1,4,3,- 
Produtor singular dirigente,,,"57,044","11,033","1,758",672,"2,299",777,707
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
