"Actividade renumerada exterior à exploração da População Agrícola Familiar (Pinhal Interior Norte, página 2)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 6/8
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,nº de indivíduos,,,,,,
População agrícola familiar,,,"2,490","4,495",900,"1,115","2,228","2,864",856
,Actividade exterior - principal,,819,"1,413",193,293,709,882,312
,,"Agric, prod. animal, caça e activ. seviços relacionados",18,105,7,20,36,58,18
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",5,20,9,16,14,17,1
,,"Pesca, aquacultura e activ. seviços relacionados",1,1,- ,- ,- ,1,- 
,,Ind. alimentares das bebidas e do tabaco,9,21,5,3,16,8,1
,,Outras indústrias,193,351,11,40,157,258,29
,,"Prod. e distribuição de  electricidade, gás e água",24,15,3,7,11,5,4
,,Construção,121,317,54,23,119,156,24
,,Comércio por grosso e retalho,106,218,31,32,54,99,103
,,Alojamento e restauração,11,20,2,9,7,19,2
,,Administração pública,97,55,23,25,67,41,42
,,Educação,41,62,5,11,33,21,12
,,Saúde e acção social,51,38,5,16,39,40,21
,,Outras,142,190,38,91,156,159,55
,Actividade exterior - secundária,,24,3,- ,4,7,- ,- 
,,"Agric, prod. animal, caça e activ. seviços relacionados",5,1,- ,- ,5,- ,- 
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",1,- ,- ,1,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,- ,- ,- ,- 
,,Outras indústrias,- ,- ,- ,- ,1,- ,- 
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,- 
,,Construção,4,1,- ,- ,- ,- ,- 
,,Comércio por grosso e retalho,2,- ,- ,- ,- ,- ,- 
,,Alojamento e restauração,- ,- ,- ,- ,- ,- ,- 
,,Administração pública,1,1,- ,- ,- ,- ,- 
,,Educação,1,- ,- ,- ,- ,- ,- 
,,Saúde e acção social,- ,- ,- ,1,- ,- ,- 
,,Outras,10,- ,- ,2,1,- ,- 
Produtor Singular,,,818,"1,570",349,440,757,947,295
,Actividade exterior - principal,,271,528,71,114,204,310,124
,,"Agric, prod. animal, caça e activ. seviços relacionados",13,65,5,10,19,31,13
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",1,11,5,9,7,10,1
,,"Pesca, aquacultura e activ. seviços relacionados",- ,1,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,2,7,1,2,1,1,1
,,Outras indústrias,70,99,2,18,46,76,8
,,"Prod. e distribuição de  electricidade, gás e água",9,7,3,2,2,1,2
,,Construção,45,141,17,10,27,60,11
,,Comércio por grosso e retalho,38,82,15,12,26,45,52
,,Alojamento e restauração,- ,3,1,3,1,5,- 
,,Administração pública,29,25,7,9,25,21,16
,,Educação,10,6,1,2,2,3,3
,,Saúde e acção social,9,10,- ,4,6,8,4
,,Outras,45,71,14,33,42,49,13
,Actividade exterior - secundária,,13,3,- ,3,6,- ,- 
,,"Agric, prod. animal, caça e activ. seviços relacionados",5,1,- ,- ,4,- ,- 
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,1,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,- ,- ,- ,- 
,,Outras indústrias,- ,- ,- ,- ,1,- ,- 
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,- 
,,Construção,3,1,- ,- ,- ,- ,- 
,,Comércio por grosso e retalho,- ,- ,- ,- ,- ,- ,- 
,,Alojamento e restauração,- ,- ,- ,- ,- ,- ,- 
,,Administração pública,1,1,- ,- ,- ,- ,- 
,,Educação,- ,- ,- ,- ,- ,- ,- 
,,Saúde e acção social,- ,- ,- ,1,- ,- ,- 
,,Outras,4,- ,- ,1,1,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
