"Mão-de-obra não familiar permanente segundo o tempo de actividade (Dão-Lafões, página 2)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 8/8
,,,Penalva do Castelo,Santa Comba Dão,São Pedro do Sul,Sátão,Tondela,Vila Nova de Paiva,Viseu,Vouzela
,,,nº de indivíduos,,,,,,,
Tempo de actividade agrícola dos trabalhadores permanentes,,,44,101,127,52,666,3,551,62
,Tempo parcial,,18,66,98,41,304,2,413,16
,,> 0 - < 25%,1,14,37,15,159,- ,140,4
,,25 - < 50%,5,14,22,9,51,- ,134,4
,,50 - < 75%,6,5,14,11,32,1,94,2
,,75 - < 100%,6,33,25,6,62,1,45,6
,Tempo completo,,26,35,29,11,362,1,138,46
Homem,,,39,57,68,35,371,2,356,40
,Tempo parcial,,16,34,52,28,187,1,272,12
,,> 0 - < 25%,1,7,13,7,112,- ,94,2
,,25 - < 50%,5,6,10,5,29,- ,76,2
,,50 - < 75%,4,2,9,10,12,- ,69,2
,,75 - < 100%,6,19,20,6,34,1,33,6
,Tempo completo,,23,23,16,7,184,1,84,28
Mulher,,,5,44,59,17,295,1,195,22
,Tempo parcial,,2,32,46,13,117,1,141,4
,,> 0 - < 25%,- ,7,24,8,47,- ,46,2
,,25 - < 50%,- ,8,12,4,22,- ,58,2
,,50 - < 75%,2,3,5,1,20,1,25,- 
,,75 - < 100%,- ,14,5,- ,28,- ,12,- 
,Tempo completo,,3,12,13,4,178,- ,54,18
Tempo de actividade agrícola dos dirigentes assalariados,,,7,15,14,8,43,2,47,11
,Tempo parcial,,5,15,12,8,33,1,38,7
,,> 0 - < 25%,- ,- ,- ,3,14,- ,4,1
,,25 - < 50%,2,4,2,2,8,- ,8,1
,,50 - < 75%,1,1,2,2,6,- ,10,2
,,75 - < 100%,2,10,8,1,5,1,16,3
,Tempo completo,,2,- ,2,- ,10,1,9,4
Homem,,,7,14,11,7,41,2,43,11
,Tempo parcial,,5,14,11,7,31,1,36,7
,,> 0 - < 25%,- ,- ,- ,2,14,- ,4,1
,,25 - < 50%,2,4,2,2,8,- ,7,1
,,50 - < 75%,1,1,2,2,4,- ,10,2
,,75 - < 100%,2,9,7,1,5,1,15,3
,Tempo completo,,2,- ,- ,- ,10,1,7,4
Mulher,,,- ,1,3,1,2,- ,4,- 
,Tempo parcial,,- ,1,1,1,2,- ,2,- 
,,> 0 - < 25%,- ,- ,- ,1,- ,- ,- ,- 
,,25 - < 50%,- ,- ,- ,- ,- ,- ,1,- 
,,50 - < 75%,- ,- ,- ,- ,2,- ,- ,- 
,,75 - < 100%,- ,1,1,- ,- ,- ,1,- 
,Tempo completo,,- ,- ,2,- ,- ,- ,2,- 
Tempo de actividade agrícola dos outros trabalhadores permanentes,,,37,86,113,44,623,1,504,51
,Tempo parcial,,13,51,86,33,271,1,375,9
,,> 0 - < 25%,1,14,37,12,145,- ,136,3
,,25 - < 50%,3,10,20,7,43,- ,126,3
,,50 - < 75%,5,4,12,9,26,1,84,- 
,,75 - < 100%,4,23,17,5,57,- ,29,3
,Tempo completo,,24,35,27,11,352,- ,129,42
Homem,,,32,43,57,28,330,- ,313,29
,Tempo parcial,,11,20,41,21,156,- ,236,5
,,> 0 - < 25%,1,7,13,5,98,- ,90,1
,,25 - < 50%,3,2,8,3,21,- ,69,1
,,50 - < 75%,3,1,7,8,8,- ,59,- 
,,75 - < 100%,4,10,13,5,29,- ,18,3
,Tempo completo,,21,23,16,7,174,- ,77,24
Mulher,,,5,43,56,16,293,1,191,22
,Tempo parcial,,2,31,45,12,115,1,139,4
,,> 0 - < 25%,- ,7,24,7,47,- ,46,2
,,25 - < 50%,- ,8,12,4,22,- ,57,2
,,50 - < 75%,2,3,5,1,18,1,25,- 
,,75 - < 100%,- ,13,4,- ,28,- ,11,- 
,Tempo completo,,3,12,11,4,178,- ,52,18
"Fonte: INE, Recemseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
