"Actividade renumerada exterior à exploração da População Agrícola Familiar (Baixo Vouga, página 2)",,,,,,,,,,
,,,,,,,,,1999,
,,,,,,,,,pág. 2/8,
,,,Ílhavo,Mealhada,Murtosa,Oliveira do Bairro,Ovar,Sever do Vouga,Vagos,
,,,nº de indivíduos,,,,,,,
População agrícola familiar,,,924,"4,599","1,479","5,224","2,547","2,487","6,877",
,Actividade exterior - principal,,263,"1,767",410,"1,765",809,696,"2,135",
,,"Agric, prod. animal, caça e activ. seviços relacionados",5,86,14,33,31,41,78,
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",1,29,1,3,13,41,18,
,,"Pesca, aquacultura e activ. seviços relacionados",12,7,23,5,1,2,38,
,,Ind. alimentares das bebidas e do tabaco,2,94,23,24,15,39,103,
,,Outras indústrias,96,286,89,727,432,238,458,
,,"Prod. e distribuição de  electricidade, gás e água",1,15,17,22,8,1,28,
,,Construção,48,252,89,238,97,173,647,
,,Comércio por grosso e retalho,28,217,17,191,54,63,299,
,,Alojamento e restauração,2,139,7,17,8,5,9,
,,Administração pública,12,98,4,43,10,32,103
,,Educação,5,74,7,76,20,20,61
,,Saúde e acção social,4,70,12,62,15,3,66
,,Outras,47,400,107,324,105,38,227
,Actividade exterior - secundária,,38,6,6,9,23,138,113
,,"Agric, prod. animal, caça e activ. seviços relacionados",1,2,- ,2,4,52,23
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,- ,- ,- ,- ,12,- 
,,"Pesca, aquacultura e activ. seviços relacionados",3,- ,- ,- ,- ,- ,2
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,- ,- ,6,- 
,,Outras indústrias,9,- ,- ,2,11,15,24
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,1,- ,- ,- ,- 
,,Construção,5,- ,2,- ,1,19,25
,,Comércio por grosso e retalho,6,3,1,1,2,21,16
,,Alojamento e restauração,- ,1,- ,- ,- ,- ,1
,,Administração pública,2,- ,- ,- ,- ,3,2
,,Educação,- ,- ,- ,- ,- ,1,3
,,Saúde e acção social,- ,- ,- ,- ,- ,1,5
,,Outras,12,- ,2,4,5,8,12
Produtor Singular,,,277,"1,436",376,"1,611",622,710,"2,061"
,Actividade exterior - principal,,38,644,59,569,160,128,534
,,"Agric, prod. animal, caça e activ. seviços relacionados",4,37,2,16,9,19,31
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,20,1,3,7,11,4
,,"Pesca, aquacultura e activ. seviços relacionados",- ,2,10,1,- ,1,11
,,Ind. alimentares das bebidas e do tabaco,- ,33,6,6,4,13,16
,,Outras indústrias,13,89,11,233,82,21,106
,,"Prod. e distribuição de  electricidade, gás e água",1,5,2,2,3,1,3
,,Construção,8,120,6,115,15,29,168
,,Comércio por grosso e retalho,1,78,3,68,11,23,87
,,Alojamento e restauração,- ,39,3,6,- ,- ,2
,,Administração pública,2,43,- ,16,3,4,34
,,Educação,- ,15,- ,11,2,1,9
,,Saúde e acção social,1,11,- ,9,- ,1,19
,,Outras,8,152,15,83,24,4,44
,Actividade exterior - secundária,,25,3,3,6,14,68,79
,,"Agric, prod. animal, caça e activ. seviços relacionados",- ,1,- ,1,2,27,20
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,- ,- ,- ,- ,5,- 
,,"Pesca, aquacultura e activ. seviços relacionados",3,- ,- ,- ,- ,- ,1
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,- ,- ,4,- 
,,Outras indústrias,5,- ,- ,1,7,7,16
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,- 
,,Construção,2,- ,1,- ,1,8,17
,,Comércio por grosso e retalho,3,2,- ,1,1,12,11
,,Alojamento e restauração,- ,- ,- ,- ,- ,- ,1
,,Administração pública,1,- ,- ,- ,- ,1,2
,,Educação,- ,- ,- ,- ,- ,- ,3
,,Saúde e acção social,- ,- ,- ,- ,- ,- ,3
,,Outras,11,- ,2,3,3,4,5
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
