"Principais características do Produtor Singular - Homem (Pinhal Interior Norte, página 6)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 17/24
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,nº de indivíduos,,,,,,
Homem,,,,,,,,,
Produtor singular,,,642,"1,274",310,347,516,754,243
,Autónomo,,616,"1,250",310,346,514,740,242
,Empresário,,26,24,- ,1,2,14,1
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,48,199,43,77,36,109,13
,Sabe ler e escrever,,98,247,81,53,134,156,27
,Básico - 1º ciclo,,421,690,174,179,299,407,177
,Básico - 2º ciclo,,37,51,8,14,12,38,10
,Básico - 3º ciclo,,23,34,2,12,12,22,5
,Secundário agrícola,,- ,3,- ,- ,- ,1,- 
,Secundário não agrícola,,8,19,- ,6,5,8,3
,Politécnico / Superior agrícola,,- ,2,- ,1,- ,1,- 
,Politécnico / Superior não agrícola,,7,29,2,5,18,12,8
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,631,"1,244",307,344,508,743,239
,Curta duração,,6,11,1,- ,5,2,3
,Longa duração,,1,6,2,1,2,5,- 
,Longa e curta duração,,4,8,- ,1,1,2,1
,Completa,,- ,5,- ,1,- ,2,- 
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,539,"1,141",276,345,341,733,243
,,> 0 - < 25%,226,249,31,117,123,188,14
,,25 - < 50%,90,382,65,73,102,157,104
,,50 - < 75%,40,156,58,44,21,141,29
,,75 - < 100%,183,354,122,111,95,247,96
,Tempo completo,,103,133,34,2,175,21,- 
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,231,477,69,103,175,281,115
,,Sector primário,11,67,10,19,25,39,13
,,Sector secundário,113,244,23,28,64,128,20
,,Sector terciário,107,166,36,56,86,114,82
,Secúndária,,8,3,- ,1,6,- ,- 
,,Sector primário,3,1,- ,- ,4,- ,- 
,,Sector secundário,3,1,- ,- ,1,- ,- 
,,Sector terciário,2,1,- ,1,1,- ,- 
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,27,86,12,40,24,55,4
,Trabalhador por conta própria,,49,116,18,14,32,48,64
,Trabalhador por conta de outrem,,160,267,38,50,125,177,47
,Trabalhador familiar remunerado,,- ,2,- ,- ,- ,- ,- 
,Outra situação,,3,9,1,- ,- ,1,- 
Produtor singular dirigente,,,638,"1,261",310,344,497,740,242
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
