"Principais Características da População Familiar - Mulher (Pinhal Interior Norte, página 5)",,,,,,,,,,,,
,,,,,,,,,,1999,,
,,,,,,,,,,pág. 15/24,,
,,,Pinhal Interior Norte,Alvaiázere,Ansião,Arganil,Castanheira de Pêra,Figueiró dos Vinhos,Góis,Lousã,,
,,,nº de indivíduos,,,,,,,,,
Mulher,,,,,,,,,,,,
População familiar,,,"14,206","1,474","2,453","1,288",90,675,392,422,,
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,"2,751",342,451,278,16,117,91,50,,
,Sabe ler e escrever,,"3,164",392,522,295,18,128,86,65,,
,Básico - 1º ciclo,,"4,731",400,802,465,34,250,127,190,,
,Básico - 2º ciclo,,"1,256",122,219,105,8,64,34,42,,
,Básico - 3º ciclo,,922,76,184,79,7,41,24,28,,
,Secundário agrícola,,41,3,14,5,1,1,3,3,,
,Secundário não agrícola,,835,84,178,41,1,45,18,25,,
,Politécnico / Superior agrícola,,29,5,5,1,- ,- ,1,3,,
,Politécnico / Superior não agrícola,,477,50,78,19,5,29,8,16
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"12,698","1,351","2,204","1,139",72,581,347,361
,Curta duração,,36,2,12,1,- ,2,2,2
,Longa duração,,32,2,2,6,- ,- ,1,1
,Longa e curta duração,,20,2,5,2,- ,- ,1,1
,Completa,,70,8,19,6,1,1,4,6
Tempo de actividade agrícola ,,,,,,,,,,
,Sem actividade,,"1,606",117,269,128,18,126,65,78
,Tempo parcial,,"11,596","1,242","1,814","1,066",72,547,327,330
,,> 0 - < 25%,"4,519",455,893,244,15,151,79,121
,,25 - < 50%,"2,187",191,243,267,9,78,50,104
,,50 - < 75%,"1,751",101,193,346,16,87,44,41
,,75 - < 100%,"3,139",495,485,209,32,231,154,64
,Tempo completo,,"1,004",115,370,94,- ,2,- ,14
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,"2,771",245,507,214,16,119,90,61
,,Sector primário,114,10,17,6,1,2,16,4
,,Sector secundário,867,63,204,73,3,33,10,22
,,Sector terciário,"1,790",172,286,135,12,84,64,35
,Secundária,,18,- ,- ,- ,- ,- ,1,1
,,Sector primário,5,- ,- ,- ,- ,- ,1,- 
,,Sector secundário,1,- ,- ,- ,- ,- ,- ,1
,,Sector terciário,12,- ,- ,- ,- ,- ,- ,- 
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,140,10,24,5,1,13,5,8
,Trabalhador por conta própria,,354,51,60,25,2,19,12,7
,Trabalhador por conta de outrem,,"2,195",184,403,170,12,85,57,45
,Trabalhador familiar remunerado,,55,- ,17,10,1,2,- ,- 
,Outra situação,,45,- ,3,4,- ,- ,17,2
Dirigente na população familiar,,,"2,077",283,392,109,6,103,60,79
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
