"Origem do rendimento do agregado doméstico do produtor singular (Pinhal Interior Norte, página 1)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 5/8
,,,Pinhal Interior Norte,Alvaiázere,Ansião,Arganil,Castanheira de Pêra,Figueiró dos Vinhos,Góis,Lousã
,,,expl. (nº),,,,,,,
Total explorações com produtor singular,,,"10,003","1,097","1,687",903,68,496,279,297
Exclusivamente da actividade da exploração,,,358,27,68,12,2,12,3,26
Principalmente da actividade da exploração,,,953,166,285,24,4,20,9,22
,Salários do sector primário,,119,13,19,8,- ,5,2,2
,,1ª opção,111,12,17,8,- ,5,2,2
,,2ª opção,8,1,2,- ,- ,- ,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- ,- 
,Salários do sector secúndário,,214,28,63,8,- ,4,- ,6
,,1ª opção,150,20,44,6,- ,4,- ,5
,,2ª opção,61,7,18,2,- ,- ,- ,1
,,3ª opção,3,1,1,- ,- ,- ,- ,- 
,Salários do sector terciário,,174,30,36,4,1,4,4,7
,,1ª opção,111,17,24,2,1,3,4,4
,,2ª opção,55,12,11,2,- ,1,- ,2
,,3ª opção,8,1,1,- ,- ,- ,- ,1
,Actividade empresarial,,32,4,21,- ,- ,1,- ,1
,,1ª opção,24,2,17,- ,- ,- ,- ,1
,,2ª opção,8,2,4,- ,- ,1,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- ,- 
,Pensões rurais/reformas,,550,110,179,10,2,6,3,10
,,1ª opção,488,98,162,6,2,5,3,9
,,2ª opção,56,11,14,4,- ,1,- ,1
,,3ª opção,6,1,3,- ,- ,- ,- ,- 
,Juros e dividendos,,65,5,49,- ,1,3,- ,1
,,1ª opção,16,2,8,- ,1,1,- ,1
,,2ª opção,47,3,41,- ,- ,2,- ,- 
,,3ª opção,2,- ,- ,- ,- ,- ,- ,- 
,Remessas de emigrantes,,24,11,6,- ,- ,2,- ,- 
,,1ª opção,19,7,6,- ,- ,2,- ,- 
,,2ª opção,5,4,- ,- ,- ,- ,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- ,- 
,Outras,,53,8,11,2,- ,- ,- ,- 
,,1ª opção,34,8,7,2,- ,- ,- ,- 
,,2ª opção,19,- ,4,- ,- ,- ,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- ,- 
Principalmente origem exterior à actividade da exploração,,,"8,692",904,"1,334",867,62,464,267,249
,Salários do sector primário,,495,42,19,76,2,39,45,11
,,1ª opção,369,28,16,63,2,35,26,8
,,2ª opção,111,12,2,13,- ,4,17,3
,,3ª opção,15,2,1,- ,- ,- ,2,- 
,Salários do sector secúndário,,"2,458",250,429,254,14,126,49,72
,,1ª opção,"1,797",209,314,173,13,111,32,61
,,2ª opção,615,39,105,80,1,14,15,10
,,3ª opção,46,2,10,1,- ,1,2,1
,Salários do sector terciário,,"2,525",210,364,228,23,114,88,68
,,1ª opção,"1,581",143,218,141,18,74,57,39
,,2ª opção,861,58,124,79,5,39,27,29
,,3ª opção,83,9,22,8,- ,1,4,- 
,Actividade empresarial,,350,25,181,34,- ,6,4,6
,,1ª opção,288,21,149,27,- ,3,3,6
,,2ª opção,58,4,31,6,- ,3,1,- 
,,3ª opção,4,- ,1,1,- ,- ,- ,- 
,Pensões rurais/reformas,,"5,522",611,749,558,40,300,187,155
,,1ª opção,"4,468",469,593,445,27,230,148,134
,,2ª opção,936,136,140,95,13,63,33,19
,,3ª opção,118,6,16,18,- ,7,6,2
,Juros e dividendos,,392,32,150,20,1,24,2,5
,,1ª opção,38,4,8,1,1,5,- ,1
,,2ª opção,297,26,108,17,- ,18,1,4
,,3ª opção,57,2,34,2,- ,1,1,- 
,Remessas de emigrantes,,140,44,33,9,1,13,- ,- 
,,1ª opção,81,21,27,7,1,5,- ,- 
,,2ª opção,50,20,3,2,- ,8,- ,- 
,,3ª opção,9,3,3,- ,- ,- ,- ,- 
,Outras,,196,22,28,22,- ,1,4,4
,,1ª opção,70,9,9,10,- ,1,1,- 
,,2ª opção,105,12,18,8,- ,- ,2,4
,,3ª opção,21,1,1,4,- ,- ,1,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
