"Principais Características da População Familiar - Homem/Mulher (Pinhal Interior Norte, página 5)",,,,,,,,,,,,
,,,,,,,,,,1999,,
,,,,,,,,,,pág. 13/24,,
,,,Pinhal Interior Norte,Alvaiázere,Ansião,Arganil,Castanheira de Pêra,Figueiró dos Vinhos,Góis,Lousã,,
,,,nº de indivíduos,,,,,,,,,
Homem / Mulher,,,,,,,,,,,,
População familiar,,,"28,550","2,893","4,930","2,585",194,"1,345",789,866,,
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,"4,447",487,726,421,24,178,157,83,,
,Sabe ler e escrever,,"5,295",653,858,504,29,213,149,91,,
,Básico - 1º ciclo,,"11,052","1,018","1,859","1,088",85,560,290,426,,
,Básico - 2º ciclo,,"3,033",268,545,268,29,161,77,92,,
,Básico - 3º ciclo,,"2,140",188,412,175,14,96,60,79,,
,Secundário agrícola,,83,8,30,8,1,1,3,7,,
,Secundário não agrícola,,"1,601",178,348,76,3,89,36,48,,
,Politécnico / Superior agrícola,,63,8,11,6,- ,1,3,7,,
,Politécnico / Superior não agrícola,,836,85,141,39,9,46,14,33
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"25,474","2,636","4,421","2,306",157,"1,175",699,736
,Curta duração,,101,8,21,6,1,3,4,9
,Longa duração,,74,7,6,12,- ,1,2,1
,Longa e curta duração,,56,4,7,8,1,1,3,4
,Completa,,146,16,41,14,1,2,6,14
Tempo de actividade agrícola ,,,,,,,,,,
,Sem actividade,,"3,003",234,500,205,35,215,120,153
,Tempo parcial,,"23,554","2,476","3,804","2,183",159,"1,127",669,670
,,> 0 - < 25%,"9,855","1,011","2,121",510,56,405,198,241
,,25 - < 50%,"5,117",459,558,782,22,190,124,226
,,50 - < 75%,"2,805",173,335,486,23,130,67,76
,,75 - < 100%,"5,777",833,790,405,58,402,280,127
,Tempo completo,,"1,993",183,626,197,- ,3,- ,43
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,"8,828",821,"1,624",788,62,410,265,237
,,Sector primário,674,61,64,79,5,47,56,15
,,Sector secundário,"3,986",396,855,364,21,181,66,118
,,Sector terciário,"4,168",364,705,345,36,182,143,104
,Secundária,,47,1,3,- ,- ,- ,3,2
,,Sector primário,16,1,- ,- ,- ,- ,2,- 
,,Sector secundário,11,- ,3,- ,- ,- ,- ,2
,,Sector terciário,20,- ,- ,- ,- ,- ,1,- 
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,857,86,164,64,8,58,28,39
,Trabalhador por conta própria,,"1,351",146,242,140,16,75,38,36
,Trabalhador por conta de outrem,,"6,463",587,"1,190",557,36,259,181,160
,Trabalhador familiar remunerado,,108,- ,27,14,2,15,- ,- 
,Outra situação,,96,3,4,13,- ,3,21,4
Dirigente na população familiar,,,"9,990","1,097","1,684",903,68,496,279,297
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
