Principais características do produtor singular - Homem (Página 5),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 14/18
,,,Cabeceiras de Basto,Castelo de Paiva,Celorico de Basto,Cinfães,Felgueiras,Lousada,Marco de Canaveses,Mondim de Basto,Paços de Ferreira,Paredes
,,,nº de indivíduos,,,,,,,,,
Homem,,,,,,,,,,,,
Produtor singular,,,851,433,"1,230","1,032","1,179",741,"1,070",471,457,683
,Autónomo,,823,428,"1,219","1,012","1,129",704,991,467,438,653
,Empresário,,28,5,11,20,50,37,79,4,19,30
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,189,62,280,216,222,127,257,112,67,77
,Sabe ler e escrever,,162,80,286,254,222,114,208,117,61,103
,Básico - 1º ciclo,,380,235,569,476,594,389,479,192,283,401
,Básico - 2º ciclo,,58,29,41,53,49,39,28,27,15,35
,Básico - 3º ciclo,,22,8,18,10,25,20,20,11,12,21
,Secundário agrícola,,- ,- ,2,- ,5,3,10,2,1,- 
,Secundário não agrícola,,14,6,16,11,23,16,25,6,5,25
,Politécnico / Superior agrícola,,4,- ,2,- ,6,5,8,1,4,2
,Politécnico / Superior não agrícola,,22,13,16,12,33,28,35,3,9,19
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,784,402,"1,165","1,008","1,078",636,"1,001",425,419,624
,Curta duração,,43,19,41,18,47,51,37,23,17,21
,Longa duração,,16,5,11,3,25,21,8,8,12,20
,Longa e curta duração,,4,7,9,3,18,25,6,12,4,16
,Completa,,4,- ,4,- ,11,8,18,3,5,2
Tempo de actividade agrícola ,,,,,,,,,,,,
,Tempo parcial,,605,301,558,839,748,435,533,228,408,415
,,> 0 - < 25%,155,54,183,92,214,120,163,60,74,118
,,25 - < 50%,137,63,111,121,241,123,192,49,83,93
,,50 - < 75%,141,63,138,161,88,87,75,44,52,81
,,75 - < 100%,172,121,126,465,205,105,103,75,199,123
,Tempo completo,,246,132,672,193,431,306,537,243,49,268
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,207,110,233,187,395,246,345,85,145,212
,,Sector primário,39,27,44,33,45,37,47,20,9,20
,,Sector secundário,73,46,106,78,200,105,157,27,100,85
,,Sector terciário,95,37,83,76,150,104,141,38,36,107
,Secúndária,,32,4,50,49,43,23,36,15,4,16
,,Sector primário,26,4,36,21,30,16,17,8,1,11
,,Sector secundário,2,- ,6,28,6,1,2,4,1,3
,,Sector terciário,4,- ,8,- ,7,6,17,3,2,2
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,13,13,33,35,84,55,87,14,20,60
,Trabalhador por conta própria,,69,30,76,28,71,39,45,16,39,41
,Trabalhador por conta de outrem,,157,71,171,170,282,175,248,68,85,123
,Trabalhador familiar remunerado,,- ,- ,- ,2,- ,- ,1,1,5,1
,Outra situação,,- ,- ,3,1,1,- ,- ,1,- ,3
Produtor singular dirigente,,,842,431,"1,185","1,027","1,159",736,"1,042",464,445,673
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte."
