Principais características do produtor singular - Mulher (Página 5),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 15/18
,,,Cabeceiras de Basto,Castelo de Paiva,Celorico de Basto,Cinfães,Felgueiras,Lousada,Marco de Canaveses,Mondim de Basto,Paços de Ferreira,Paredes
,,,nº de indivíduos,,,,,,,,,
Mulher,,,,,,,,,,,,
Produtor singular,,,405,315,534,735,264,198,676,318,144,492
,Autónomo,,397,310,529,729,255,188,649,313,135,472
,Empresário,,8,5,5,6,9,10,27,5,9,20
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,101,42,123,143,53,33,142,50,23,42
,Sabe ler e escrever,,75,61,94,191,63,37,182,96,24,139
,Básico - 1º ciclo,,153,150,252,317,108,92,294,128,83,255
,Básico - 2º ciclo,,55,44,48,71,10,13,28,36,6,29
,Básico - 3º ciclo,,8,3,7,5,12,8,10,6,- ,9
,Secundário agrícola,,- ,- ,1,- ,- ,- ,- ,1,1,- 
,Secundário não agrícola,,6,5,5,3,6,5,7,- ,2,10
,Politécnico / Superior agrícola,,1,- ,2,- ,- ,- ,1,- ,- ,1
,Politécnico / Superior não agrícola,,6,10,2,5,12,10,12,1,5,7
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,374,294,512,727,247,169,649,295,136,471
,Curta duração,,23,16,16,7,3,9,12,20,1,3
,Longa duração,,5,2,2,- ,4,10,6,2,3,8
,Longa e curta duração,,2,3,1,1,10,10,8,- ,3,9
,Completa,,1,- ,3,- ,- ,- ,1,1,1,1
Tempo de actividade agrícola ,,,,,,,,,,,,
,Tempo parcial,,392,218,206,625,229,147,339,230,121,339
,,> 0 - < 25%,49,23,41,21,57,38,39,21,20,60
,,25 - < 50%,87,32,26,31,44,22,42,17,7,63
,,50 - < 75%,109,41,92,93,31,22,31,40,38,64
,,75 - < 100%,147,122,47,480,97,65,227,152,56,152
,Tempo completo,,13,97,328,110,35,51,337,88,23,153
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,30,29,27,29,25,21,51,19,12,45
,,Sector primário,1,1,5,2,- ,- ,8,1,2,2
,,Sector secundário,5,13,5,4,5,5,8,3,3,13
,,Sector terciário,24,15,17,23,20,16,35,15,7,30
,Secúndária,,5,1,3,7,2,2,7,3,- ,1
,,Sector primário,4,- ,2,- ,- ,2,3,- ,- ,- 
,,Sector secundário,1,- ,- ,3,- ,- ,1,- ,- ,- 
,,Sector terciário,- ,1,1,4,2,- ,3,3,- ,1
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,4,- ,3,5,3,1,9,1,4,8
,Trabalhador por conta própria,,6,4,6,12,3,9,8,6,3,12
,Trabalhador por conta de outrem,,25,26,21,19,20,13,40,14,5,25
,Trabalhador familiar remunerado,,- ,- ,- ,- ,- ,- ,1,1,- ,- 
,Outra situação,,- ,- ,- ,- ,1,- ,- ,- ,- ,1
Produtor singular dirigente,,,388,308,520,727,245,194,578,311,139,466
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte."
