Principais características da população familiar - Mulher (Página 2),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 6/18
,,,Viana do Castelo,Vila Nova de Cerveira,Cávado,Amares,Barcelos,Braga,Esposende,Terras do Bouro,Vila Verde,Ave
,,,nº de indivíduos,,,,,,,,,
Mulher,,,,,,,,,,,,
População familiar,,,"5,178",625,"23,252","1,662","8,839","3,348","2,833","1,402","5,168","16,919"
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,861,112,"4,405",351,"1,504",637,400,321,"1,192","3,344"
,Sabe ler e escrever,,"1,279",178,"4,302",320,"1,659",581,530,265,947,"2,929"
,Básico - 1º ciclo,,"1,298",164,"6,875",473,"2,684",923,905,403,"1,487","4,962"
,Básico - 2º ciclo,,858,82,"4,128",261,"1,709",460,624,220,854,"2,820"
,Básico - 3º ciclo,,383,42,"1,629",120,587,325,183,92,322,"1,215"
,Secundário agrícola,,17,- ,52,2,23,8,15,1,3,39
,Secundário não agrícola,,305,31,"1,228",91,465,256,111,80,225,869
,Politécnico / Superior agrícola,,14,- ,27,1,8,6,4,3,5,23
,Politécnico / Superior não agrícola,,163,16,606,43,200,152,61,17,133,718
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,"4,249",509,"18,969","1,340","7,150","2,654","2,339","1,141","4,345","13,832"
,Curta duração,,260,43,371,28,175,22,79,28,39,133
,Longa duração,,46,9,198,8,81,15,33,20,41,121
,Longa e curta duração,,15,2,79,10,33,8,7,15,6,66
,Completa,,31,- ,79,3,31,14,19,4,8,62
Tempo de actividade agrícola ,,,,,,,,,,,,
,Sem actividade,,"1,285",127,"3,814",250,"1,810",676,335,190,553,"2,722"
,Tempo parcial,,"3,117",280,"15,420",650,"6,335","2,001","1,901","1,005","3,528","11,695"
,> 0 - < 25%,,"1,250",128,"6,891",417,"2,813",734,600,434,"1,893","5,250"
,25 - < 50%,,449,39,"2,588",98,"1,054",550,384,126,376,"2,684"
,50 - < 75%,,359,46,"2,304",68,"1,086",348,283,133,386,"1,523"
,75 - < 100%,,"1,059",67,"3,637",67,"1,382",369,634,312,873,"2,238"
,Tempo completo,,776,218,"4,018",762,694,671,597,207,"1,087","2,502"
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,"1,044",100,"5,207",272,"2,249",892,643,217,934,"4,314"
,,Sector primário,49,2,155,15,57,22,13,16,32,51
,,Sector secundário,485,36,"2,835",93,"1,458",431,436,53,364,"2,793"
,,Sector terciário,510,62,"2,217",164,734,439,194,148,538,"1,470"
,Secundária,,40,2,118,12,37,21,8,10,30,75
,,Sector primário,20,2,39,3,17,7,3,1,8,21
,,Sector secundário,1,- ,19,- ,11,2,1,1,4,13
,,Sector terciário,19,- ,60,9,9,12,4,8,18,41
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,36,4,223,8,102,29,23,5,56,226
,Trabalhador por conta própria,,96,4,350,10,151,38,50,37,64,245
,Trabalhador por conta de outrem,,944,93,"4,684",265,"2,001",838,573,180,827,"3,870"
,Trabalhador familiar remunerado,,5,1,44,1,21,3,3,4,12,28
,Outra situação,,3,- ,24,- ,11,5,2,1,5,20
Dirigente na população familiar,,,"1,278",175,"3,289",385,824,351,391,226,"1,112","2,341"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
