Principais características do produtor singular - Homem (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 5/12
,,,Penedono,Peso da Régua,Sabrosa,Santa Marta de Penaguião,São João da Pesqueira,Semancelhe,Tabuaço,Tarouca,Torre de Moncorvo
,,,nº de indivíduos,,,,,,,,
Homem,,,,,,,,,,,
Produtor singular,,,457,"1,093","1,043","1,090","1,643",850,962,694,"1,771"
,Autónomo,,439,926,913,792,"1,343",842,937,671,"1,710"
,Empresário,,18,167,130,298,300,8,25,23,61
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,76,122,117,118,236,178,153,120,312
,Sabe ler e escrever,,111,130,129,145,320,135,151,140,274
,Básico - 1º ciclo,,187,642,631,598,785,442,487,349,901
,Básico - 2º ciclo,,41,65,59,69,139,54,79,48,115
,Básico - 3º ciclo,,17,47,32,47,63,11,31,18,55
,Secundário agrícola,,1,8,1,9,2,- ,6,- ,10
,Secundário não agrícola,,7,25,25,49,29,18,24,8,29
,Politécnico / Superior agrícola,,- ,7,6,10,7,- ,4,- ,9
,Politécnico / Superior não agrícola,,17,47,43,45,62,12,27,11,66
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,423,"1,034","1,007","1,049","1,529",826,926,627,"1,703"
,Curta duração,,12,24,11,13,43,14,14,38,31
,Longa duração,,14,16,9,5,50,8,8,16,12
,Longa e curta duração,,7,4,9,4,12,2,4,13,6
,Completa,,1,15,7,19,9,- ,10,- ,19
Tempo de actividade agrícola ,,,,,,,,,,,
,Tempo parcial,,443,970,"1,009","1,003","1,618",839,933,495,"1,689"
,,> 0 - < 25%,90,422,386,474,693,164,296,126,394
,,25 - < 50%,92,320,265,265,286,235,285,188,466
,,50 - < 75%,96,80,145,116,194,162,111,71,391
,,75 - < 100%,165,148,213,148,445,278,241,110,438
,Tempo completo,,14,123,34,87,25,11,29,199,82
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,119,515,405,465,580,242,357,182,531
,,Sector primário,16,177,124,108,182,33,112,30,118
,,Sector secundário,35,117,97,120,177,85,81,68,169
,,Sector terciário,68,221,184,237,221,124,164,84,244
,Secúndária,,17,35,26,52,108,29,17,14,56
,,Sector primário,12,20,18,34,74,18,11,4,41
,,Sector secundário,1,4,2,2,9,4,2,9,4
,,Sector terciário,4,11,6,16,25,7,4,1,11
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,14,74,49,77,98,45,55,28,66
,Trabalhador por conta própria,,28,44,62,67,69,65,50,35,48
,Trabalhador por conta de outrem,,93,428,318,370,519,159,267,133,472
,Trabalhador familiar remunerado,,- ,1,1,1,- ,- ,- ,- ,- 
,Outra situação,,1,3,1,2,2,2,2,- ,1
Produtor singular dirigente,,,445,981,951,983,"1,445",842,939,685,"1,727"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte."
