Principais características da população familiar - Homem/Mulher (Página 1),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 1/12
,,,Trás os Montes,Douro,Alijó,Armamar,Carrazeda de Ansiães,Freixo de Espada à Cinta,Lamego,Mesão Frio,Moimenta da  Beira
,,,nº de indivíduos,,,,,,,,
Homem / Mulher,,,,,,,,,,,
População familiar,,,"196,960","88,583","8,353","3,734","4,719","2,307","6,306","1,823","3,780"
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"34,325","13,875","1,229",591,729,485,900,249,645
,Sabe ler e escrever,,"30,793","12,893",986,546,898,300,839,262,631
,Básico - 1º ciclo,,"70,701","32,671","3,241","1,370","1,801",818,"2,247",672,"1,389"
,Básico - 2º ciclo,,"23,985","10,832","1,146",465,475,193,896,185,542
,Básico - 3º ciclo,,"16,349","7,671",688,327,349,250,610,200,313
,Secundário agrícola,,801,470,33,67,27,6,32,28,11
,Secundário não agrícola,,"11,758","5,805",585,206,241,117,442,106,170
,Politécnico / Superior agrícola,,774,377,57,22,24,8,42,9,2
,Politécnico / Superior não agrícola,,"7,474","3,989",388,140,175,130,298,112,77
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"168,000","74,888","6,967","3,039","4,080","2,089","5,290","1,557","3,191"
,Curta duração,,"2,325","1,089",136,84,17,38,125,8,79
,Longa duração,,"2,409",986,116,45,66,21,60,21,33
,Longa e curta duração,,"1,080",509,65,51,17,2,96,5,15
,Completa,,"1,575",847,90,89,51,14,74,37,13
Tempo de actividade agrícola ,,,,,,,,,,,
,Sem actividade,,"21,384","10,764","1,362",299,496,249,406,179,295
,Tempo parcial,,"168,958","74,461","6,777","3,137","4,137","2,031","5,377","1,614","3,187"
,> 0 - < 25%,,"87,781","38,784","3,674","1,971","2,040","1,189","2,779","1,105","1,381"
,25 - < 50%,,"36,792","16,238","1,280",631,"1,048",590,"1,106",318,740
,50 - < 75%,,"20,998","8,760",777,374,635,167,553,97,420
,75 - < 100%,,"23,387","10,679","1,046",161,414,85,939,94,646
,Tempo completo,,"6,618","3,358",214,298,86,27,523,30,298
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,"43,210","23,004","2,193",871,958,567,"1,690",667,677
,,Sector primário,"6,839","4,690",535,222,254,96,240,126,95
,,Sector secundário,"11,047","5,390",317,164,200,90,449,155,174
,,Sector terciário,"25,324","12,924","1,341",485,504,381,"1,001",386,408
,Secundária,,"3,204","1,908",327,111,167,11,118,12,52
,,Sector primário,"2,183","1,413",245,93,138,6,93,9,30
,,Sector secundário,341,156,29,4,10,2,16,- ,10
,,Sector terciário,680,339,53,14,19,3,9,3,12
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,"3,594","1,898",116,83,67,36,153,51,91
,Trabalhador por conta própria,,"6,264","2,948",507,93,148,54,173,97,115
,Trabalhador por conta de outrem,,"35,995","19,827","1,844",802,900,473,"1,475",517,519
,Trabalhador familiar remunerado,,301,137,25,1,2,15,3,14,2
,Outra situação,,260,102,28,3,8,- ,4,- ,2
Dirigente na população familiar,,,"67,667","29,822","2,786","1,249","1,853",887,"1,981",525,"1,295"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
