Principais características da população familiar - Mulher (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 6/12
,,,Penedono,Peso da Régua,Sabrosa,Santa Marta de Penaguião,São João da Pesqueira,Semancelhe,Tabuaço,Tarouca,Torre de Moncorvo
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
População familiar,,,922,"2,375","2,062","2,341","2,980","1,660","1,720","1,456","2,731"
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,135,383,361,420,503,314,307,253,493
,Sabe ler e escrever,,222,346,304,370,561,269,283,323,521
,Básico - 1º ciclo,,282,875,724,772,983,592,625,459,892
,Básico - 2º ciclo,,122,245,205,209,351,200,197,208,239
,Básico - 3º ciclo,,75,177,183,195,231,103,117,95,223
,Secundário agrícola,,- ,13,12,6,4,3,22,2,4
,Secundário não agrícola,,33,172,156,184,193,125,99,71,189
,Politécnico / Superior agrícola,,- ,14,5,8,5,3,9,1,4
,Politécnico / Superior não agrícola,,53,150,112,177,149,51,61,44,166
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,781,"2,023","1,828","1,959","2,282","1,461","1,493","1,246","2,277"
,Curta duração,,23,8,7,13,32,11,11,35,22
,Longa duração,,12,27,13,5,67,3,16,8,19
,Longa e curta duração,,5,6,6,5,13,1,4,5,4
,Completa,,- ,27,17,14,9,6,31,3,8
Tempo de actividade agrícola ,,,,,,,,,,,
,Sem actividade,,64,344,323,492,597,113,105,120,547
,Tempo parcial,,852,"1,935","1,715","1,787","2,381","1,535","1,594","1,179","2,177"
,> 0 - < 25%,,260,"1,320",965,"1,212","1,477",593,879,584,"1,027"
,25 - < 50%,,160,387,335,268,390,350,320,261,632
,50 - < 75%,,171,104,180,170,239,431,164,217,302
,75 - < 100%,,261,124,235,137,275,161,231,117,216
,Tempo completo,,6,96,24,62,2,12,21,157,7
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,128,598,389,530,581,193,257,222,493
,,Sector primário,14,196,107,104,162,20,50,17,99
,,Sector secundário,12,33,28,30,48,16,19,35,67
,,Sector terciário,102,369,254,396,371,157,188,170,327
,Secundária,,18,37,29,41,78,19,11,9,35
,,Sector primário,16,32,26,34,62,16,10,7,26
,,Sector secundário,- ,1,- ,- ,2,- ,- ,- ,- 
,,Sector terciário,2,4,3,7,14,3,1,2,9
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,12,34,21,29,39,11,24,15,33
,Trabalhador por conta própria,,19,36,52,59,59,39,30,21,50
,Trabalhador por conta de outrem,,115,562,344,479,551,162,214,193,445
,Trabalhador familiar remunerado,,- ,1,1,3,4,- ,- ,- ,- 
,Outra situação,,- ,2,- ,1,6,- ,- ,2,- 
Dirigente na população familiar,,,248,305,303,334,397,304,310,229,351
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
