Principais características do produtor singular - Mulher (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 6/12
,,,Penedono,Peso da Régua,Sabrosa,Santa Marta de Penaguião,São João da Pesqueira,Semancelhe,Tabuaço,Tarouca,Torre de Moncorvo
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
Produtor singular,,,260,352,340,377,507,303,325,227,403
,Autónomo,,249,277,271,238,380,301,319,223,367
,Empresário,,11,75,69,139,127,2,6,4,36
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,43,56,74,80,79,56,64,40,78
,Sabe ler e escrever,,77,66,56,76,110,71,66,73,82
,Básico - 1º ciclo,,90,142,136,145,204,134,141,92,150
,Básico - 2º ciclo,,22,26,17,20,57,21,32,15,20
,Básico - 3º ciclo,,12,14,23,14,14,8,11,1,19
,Secundário agrícola,,- ,1,2,1,- ,- ,- ,- ,- 
,Secundário não agrícola,,2,22,7,12,12,6,5,1,16
,Politécnico / Superior agrícola,,- ,2,2,- ,3,- ,1,- ,2
,Politécnico / Superior não agrícola,,14,23,23,29,28,7,5,5,36
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,240,341,332,369,469,293,313,211,391
,Curta duração,,9,2,1,2,10,7,3,15,7
,Longa duração,,7,5,2,3,22,2,6,1,3
,Longa e curta duração,,4,1,1,2,3,1,2,- ,- 
,Completa,,- ,3,4,1,3,- ,1,- ,2
Tempo de actividade agrícola ,,,,,,,,,,,
,Tempo parcial,,258,320,336,356,507,296,319,185,401
,,> 0 - < 25%,32,172,169,203,284,53,120,55,165
,,25 - < 50%,63,85,69,52,89,73,81,44,132
,,50 - < 75%,71,31,48,51,66,119,56,49,59
,,75 - < 100%,92,32,50,50,68,51,62,37,45
,Tempo completo,,2,32,4,21,- ,7,6,42,2
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,28,91,65,77,117,30,50,22,84
,,Sector primário,3,29,17,17,32,6,10,1,19
,,Sector secundário,3,2,4,8,10,1,4,5,7
,,Sector terciário,22,60,44,52,75,23,36,16,58
,Secúndária,,9,9,7,13,23,7,3,5,10
,,Sector primário,9,8,6,11,20,6,3,4,6
,,Sector secundário,- ,- ,- ,- ,2,- ,- ,- ,- 
,,Sector terciário,- ,1,1,2,1,1,- ,1,4
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,3,9,6,8,11,3,7,2,8
,Trabalhador por conta própria,,6,7,11,14,11,7,10,8,6
,Trabalhador por conta de outrem,,28,84,55,67,117,27,36,16,80
,Trabalhador familiar remunerado,,- ,- ,- ,- ,1,- ,- ,- ,- 
,Outra situação,,- ,- ,- ,1,- ,- ,- ,1,- 
Produtor singular dirigente,,,247,282,278,300,358,297,306,223,342
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte."
