População e mão-de-obra agrícola familiar (UTA),,,,,,,,,,,
,,,,,,,,,,,1999
Região Agrícola,,,,População familiar total,,,,População familiar com tempo de actividade na exploração,,,
,Nut III,,,Total,Produtor,Cônjuge,Outros Membros,Total ,Produtor,Cônjuge,Outros Membros
,,Concelho,,,,,,,,,
Trás os Montes,,,índ. (nº),"196,960","69,108","53,977","73,875","175,576","69,108","52,018","54,450"
,,,UTA,- ,- ,- ,- ,"65,100","32,579","19,992","12,529"
,Douro,,índ. (nº),"88,583","31,039","24,306","33,238","77,819","31,039","22,950","23,830"
,,,UTA,- ,- ,- ,- ,"29,173","14,855","8,998","5,320"
,,Alijó,índ. (nº),"8,353","2,878","2,224","3,251","6,991","2,878","1,973","2,140"
,,,UTA,- ,- ,- ,- ,"2,558","1,324",766,468
,,Armamar,índ. (nº),"3,734","1,257",993,"1,484","3,435","1,257",985,"1,193"
,,,UTA,- ,- ,- ,- ,"1,160",570,341,249
,,Carrazeda de Ansiães,índ. (nº),"4,719","1,895","1,410","1,414","4,223","1,895","1,375",953
,,,UTA,- ,- ,- ,- ,"1,499",836,464,199
,,Freixo de Espada à Cinta,índ. (nº),"2,307",937,770,600,"2,058",937,721,400
,,,UTA,- ,- ,- ,- ,578,341,174,63
,,Lamego,índ. (nº),"6,306","2,048","1,629","2,629","5,900","2,048","1,609","2,243"
,,,UTA,- ,- ,- ,- ,"2,457","1,172",711,574
,,Mesão Frio,índ. (nº),"1,823",593,454,776,"1,644",593,445,606
,,,UTA,- ,- ,- ,- ,431,203,114,114
,,Moimenta da Beira,índ. (nº),"3,780","1,296","1,086","1,398","3,485","1,296","1,081","1,108"
,,,UTA,- ,- ,- ,- ,"1,579",773,539,267
,,Penedono,índ. (nº),"1,827",717,521,589,"1,693",717,514,462
,,,UTA,- ,- ,- ,- ,818,419,283,116
,,Peso da Régua,índ. (nº),"4,628","1,445","1,112","2,071","4,045","1,445","1,051","1,549"
,,,UTA,- ,- ,- ,- ,"1,245",609,343,293
,,Sabrosa,índ. (nº),"4,135","1,383","1,075","1,677","3,584","1,383",994,"1,207"
,,,UTA,- ,- ,- ,- ,"1,247",583,384,280
,,Santa Marta de Penaguião,índ. (nº),"4,685","1,467","1,137","2,081","3,845","1,467",979,"1,399"
,,,UTA,- ,- ,- ,- ,"1,180",590,323,267
,,São João da Pesqueira,índ. (nº),"6,098","2,150","1,684","2,264","5,028","2,150","1,560","1,318"
,,,UTA,- ,- ,- ,- ,"1,694",899,527,268
,,Sernancelhe,índ. (nº),"3,404","1,153",944,"1,307","3,182","1,153",938,"1,091"
,,,UTA,- ,- ,- ,- ,"1,325",624,436,265
