Principais características da população familiar - Homem (Página 4),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 11/12
,,,Miranda do Douro,Mirandela,Mogadouro,Montalegre,Murça,Valpaços,Vila Pouca de Aguiar,Vimioso,Vinhais
,,,nº de indivíduos,,,,,,,,
Homem,,,,,,,,,,,
População familiar,,,"2,367","5,327","3,920","3,753","2,145","6,945","2,991","1,968","3,717"
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,311,872,640,718,327,"1,156",525,347,626
,Sabe ler e escrever,,359,761,518,599,252,"1,061",492,287,532
,Básico - 1º ciclo,,923,"1,882","1,408","1,388",815,"2,871","1,172",732,"1,387"
,Básico - 2º ciclo,,340,749,588,553,281,908,443,276,620
,Básico - 3º ciclo,,223,498,342,288,245,532,220,131,309
,Secundário agrícola,,8,43,30,10,11,9,11,1,10
,Secundário não agrícola,,133,301,228,140,130,293,96,128,156
,Politécnico / Superior agrícola,,12,38,36,11,8,19,7,10,10
,Politécnico / Superior não agrícola,,58,183,130,46,76,96,25,56,67
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"2,015","4,515","3,135","2,983","1,775","5,967","2,550","1,657","3,232"
,Curta duração,,61,34,110,72,36,42,24,60,85
,Longa duração,,56,112,103,131,30,60,31,34,32
,Longa e curta duração,,18,27,48,80,26,20,30,13,8
,Completa,,20,81,66,21,19,28,18,11,20
Tempo de actividade agrícola ,,,,,,,,,,,
,Sem actividade,,234,503,462,388,217,768,351,184,221
,Tempo parcial,,"2,106","4,753","3,386","2,593","1,915","5,977","2,178","1,781","3,491"
,> 0 - < 25%,,"1,138","2,770","1,543",938,964,"2,220",931,934,"1,847"
,25 - < 50%,,525,985,835,485,523,"1,412",518,372,879
,50 - < 75%,,202,610,565,310,314,946,187,268,477
,75 - < 100%,,241,388,443,860,114,"1,399",542,207,288
,Tempo completo,,27,71,72,772,13,200,462,3,5
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,658,"1,639","1,025",619,620,"1,729",711,501,699
,,Sector primário,37,310,141,38,157,254,77,42,39
,,Sector secundário,290,478,328,295,217,667,418,152,224
,,Sector terciário,331,851,556,286,246,808,216,307,436
,Secundária,,47,146,58,77,48,127,32,19,94
,,Sector primário,20,114,34,11,34,88,13,10,58
,,Sector secundário,16,12,8,28,8,12,7,1,20
,,Sector terciário,11,20,16,38,6,27,12,8,16
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,59,215,67,55,73,214,61,47,64
,Trabalhador por conta própria,,137,224,186,109,62,337,99,147,164
,Trabalhador por conta de outrem,,494,"1,324",823,521,528,"1,274",582,325,542
,Trabalhador familiar remunerado,,13,6,7,6,- ,16,- ,1,14
,Outra situação,,2,16,- ,5,5,15,1,- ,9
Dirigente na população familiar,,,"1,384","2,983","2,186","1,706","1,080","3,907","1,442","1,145","2,017"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
