Actividade renumerada exterior à exploração da população agrícola familiar (Página 3),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 3/4
,,,Vila Flor,Vila Nova de Foz Côa,Vila Real,Alto Trás os Montes,Alfândega da Fé,Boticas,Bragança,Chaves,Macedo de Cavaleiros
,,,nº de indivíduos,,,,,,,,
População agrícola familiar,,,"4,896","5,485","10,530","108,377","3,682","3,972","11,183","15,791","8,932"
,Actividade exterior - principal,,"1,354","1,288","2,861","20,206",876,521,"2,291","2,710","1,832"
,,"Agric, prod. animal, caça e activ. seviços relacionados",252,152,300,"1,915",170,17,73,100,296
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",8,2,34,215,5,8,14,36,9
,,"Pesca, aquacultura e activ. seviços relacionados",1,1,2,19,- ,1,3,1,1
,,Ind. alimentares das bebidas e do tabaco,25,19,45,451,19,45,13,29,19
,,Outras indústrias,112,91,225,"1,516",46,52,62,235,141
,,"Prod. e distribuição de  electricidade, gás e água",14,18,25,266,13,3,20,50,29
,,Construção,205,207,541,"3,424",109,137,362,505,283
,,Comércio por grosso e retalho,162,137,311,"2,754",83,52,277,387,190
,,Alojamento e restauração,29,25,112,793,17,16,102,139,68
,,Administração pública,103,147,343,"2,992",122,75,544,407,198
,,Educação,97,117,221,"1,523",89,23,193,202,124
,,Saúde e acção social,55,75,71,765,71,22,78,80,44
,,Outras,291,297,631,"3,573",132,70,550,539,430
,Actividade exterior - secundária,,127,62,193,"1,296",100,27,83,133,105
,,"Agric, prod. animal, caça e activ. seviços relacionados",73,56,137,749,75,5,44,47,89
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,- ,1,21,1,2,- ,1,- 
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,14,- ,- ,1,- ,- 
,,Outras indústrias,1,2,2,32,1,3,4,4,4
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,3,- ,- ,- ,- ,- 
,,Construção,6,- ,16,136,8,4,7,25,2
,,Comércio por grosso e retalho,31,3,11,138,6,5,11,19,4
,,Alojamento e restauração,1,- ,4,29,1,- ,2,5,- 
,,Administração pública,4,- ,3,53,- ,2,- ,6,- 
,,Educação,1,- ,1,5,- ,- ,- ,1,- 
,,Saúde e acção social,- ,- ,1,6,- ,- ,3,- ,1
,,Outras,10,1,17,110,8,6,11,25,5
Produtor Singular,,,"1,841","2,321","3,276","38,069","1,366","1,324","4,049","5,466","3,174"
,Actividade exterior - principal,,620,636,837,"8,338",369,149,884,"1,063",855
,,"Agric, prod. animal, caça e activ. seviços relacionados",136,78,131,947,77,5,34,52,161
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",5,2,9,104,2,2,5,20,5
,,"Pesca, aquacultura e activ. seviços relacionados",- ,1,- ,13,- ,- ,2,- ,- 
,,Ind. alimentares das bebidas e do tabaco,11,8,15,182,9,14,4,8,12
,,Outras indústrias,67,54,64,615,20,7,26,99,68
,,"Prod. e distribuição de  electricidade, gás e água",6,13,2,111,6,2,5,19,12
,,Construção,112,143,154,"1,538",44,45,148,211,150
,,Comércio por grosso e retalho,68,67,94,"1,196",43,13,113,155,92
,,Alojamento e restauração,7,9,23,266,7,4,31,36,26
,,Administração pública,48,63,120,"1,320",52,26,224,184,93
,,Educação,33,31,41,396,32,5,48,44,35
,,Saúde e acção social,13,32,13,167,21,5,16,12,11
,,Outras,114,135,171,"1,483",56,21,228,223,190
,Actividade exterior - secundária,,87,47,112,803,58,16,42,91,65
,,"Agric, prod. animal, caça e activ. seviços relacionados",55,42,77,447,45,3,20,36,53
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,- ,1,15,- ,2,- ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,8,- ,- ,- ,- ,- 
,,Outras indústrias,1,2,- ,17,1,1,2,1,4
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,1,- ,- ,- ,- ,- 
,,Construção,3,- ,11,88,5,2,4,15,2
,,Comércio por grosso e retalho,18,2,9,90,2,4,5,11,4
,,Alojamento e restauração,- ,- ,3,16,1,- ,2,2,- 
,,Administração pública,4,- ,3,42,- ,- ,- ,6,- 
,,Educação,1,- ,1,2,- ,- ,- ,- ,- 
,,Saúde e acção social,- ,- ,- ,2,- ,- ,1,- ,- 
,,Outras,5,1,7,75,4,4,8,20,2
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
