Origem do rendimento do agregado doméstico do produtor singular (Página 4),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 4/4
,,,Miranda do Douro,Mirandela,Mogadouro,Montalegre,Murça,Valpaços,Vila Pouca de Aguiar,Vimioso,Vinhais
,,,expl. (nº),,,,,,,,
Total explorações com produtor singular,,,"1,716","3,724","2,685","2,434","1,424","4,834","1,913","1,417","2,543"
Exclusivamente da actividade da exploração,,,189,401,316,511,174,775,345,113,355
Principalmente da actividade da exploração,,,397,920,713,"1,290",432,"1,382",458,286,648
,Salários do sector primário,,29,149,54,43,64,116,31,13,46
,,1ª opção,20,120,46,35,54,94,25,7,32
,,2ª opção,9,28,6,6,10,22,5,6,13
,,3ª opção,- ,1,2,2,- ,- ,1,- ,1
,Salários do sector secúndário,,44,64,41,161,47,120,105,13,60
,,1ª opção,36,46,34,127,34,97,92,8,47
,,2ª opção,7,18,7,30,11,22,13,5,13
,,3ª opção,1,- ,- ,4,2,1,- ,- ,- 
,Salários do sector terciário,,64,208,79,262,51,180,82,33,106
,,1ª opção,50,161,59,204,40,144,56,25,88
,,2ª opção,11,46,18,56,9,31,26,5,17
,,3ª opção,3,1,2,2,2,5,- ,3,1
,Actividade empresarial,,40,24,52,2,16,69,5,19,2
,,1ª opção,34,18,45,2,13,60,4,14,2
,,2ª opção,5,6,7,- ,3,7,1,5,- 
,,3ª opção,1,- ,- ,- ,- ,2,- ,- ,- 
,Pensões rurais/reformas,,273,613,560,979,307,989,302,233,490
,,1ª opção,237,553,507,898,283,928,266,225,464
,,2ª opção,32,57,51,75,24,61,32,7,25
,,3ª opção,4,3,2,6,- ,- ,4,1,1
,Juros e dividendos,,4,20,4,8,1,33,3,10,2
,,1ª opção,3,13,4,3,1,27,2,6,2
,,2ª opção,1,6,- ,5,- ,6,- ,4,- 
,,3ª opção,- ,1,- ,- ,- ,- ,1,- ,- 
,Remessas de emigrantes,,8,5,17,22,4,14,11,1,3
,,1ª opção,8,4,15,16,4,10,10,- ,3
,,2ª opção,- ,1,2,5,- ,4,1,1,- 
,,3ª opção,- ,- ,- ,1,- ,- ,- ,- ,- 
,Outras,,12,11,5,5,6,26,4,1,11
,,1ª opção,9,5,3,5,3,22,3,1,10
,,2ª opção,3,6,1,- ,3,3,1,- ,1
,,3ª opção,- ,- ,1,- ,- ,1,- ,- ,- 
Principalmente origem exterior à actividade da exploração,,,"1,130","2,403","1,656",633,818,"2,677","1,110","1,018","1,540"
,Salários do sector primário,,30,290,116,17,117,220,70,32,55
,,1ª opção,21,178,81,5,85,149,37,22,25
,,2ª opção,7,103,28,10,28,64,31,8,27
,,3ª opção,2,9,7,2,4,7,2,2,3
,Salários do sector secúndário,,188,329,209,125,165,408,289,77,169
,,1ª opção,141,233,149,97,127,300,220,54,129
,,2ª opção,41,89,53,26,34,102,64,22,39
,,3ª opção,6,7,7,2,4,6,5,1,1
,Salários do sector terciário,,287,728,506,152,265,694,243,219,417
,,1ª opção,196,565,392,108,201,523,178,159,344
,,2ª opção,89,158,100,42,62,161,59,55,71
,,3ª opção,2,5,14,2,2,10,6,5,2
,Actividade empresarial,,190,162,227,3,39,288,7,181,3
,,1ª opção,164,140,194,2,33,236,7,165,3
,,2ª opção,23,21,32,1,5,47,- ,15,- 
,,3ª opção,3,1,1,- ,1,5,- ,1,- 
,Pensões rurais/reformas,,737,"1,480","1,004",466,412,"1,695",739,716,"1,162"
,,1ª opção,588,"1,247",827,411,342,"1,391",624,597,"1,020"
,,2ª opção,131,215,167,44,66,276,109,110,132
,,3ª opção,18,18,10,11,4,28,6,9,10
,Juros e dividendos,,11,44,6,9,2,70,28,65,2
,,1ª opção,3,15,1,1,2,21,19,10,2
,,2ª opção,6,26,5,7,- ,45,9,50,- 
,,3ª opção,2,3,- ,1,- ,4,- ,5,- 
,Remessas de emigrantes,,17,15,7,13,25,40,20,8,9
,,1ª opção,11,10,6,3,23,30,17,5,7
,,2ª opção,6,4,1,9,2,8,1,2,2
,,3ª opção,- ,1,- ,1,- ,2,2,1,- 
,Outras,,9,33,12,7,6,44,15,15,33
,,1ª opção,6,15,6,6,5,27,8,6,10
,,2ª opção,3,13,6,1,- ,15,5,7,23
,,3ª opção,- ,5,- ,- ,1,2,2,2,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
