Actividade renumerada exterior à exploração da população agrícola familiar (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 2/4
,,,Penedono,Peso da Régua,Sabrosa,Santa Marta de Penaguião,São João da Pesqueira,Sernancelhe,Tabuaço,Tarouca,Torre de Moncorvo
,,,nº de indivíduos,,,,,,,,
População agrícola familiar,,,"1,827","4,628","4,135","4,685","6,098","3,404","3,421","2,943","5,509"
,Actividade exterior - principal,,375,"1,584","1,181","1,505","1,698",675,849,707,"1,304"
,,"Agric, prod. animal, caça e activ. seviços relacionados",48,491,331,295,525,50,204,77,257
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",3,2,18,14,7,14,- ,4,7
,,"Pesca, aquacultura e activ. seviços relacionados",- ,2,1,1,9,2,7,- ,1
,,Ind. alimentares das bebidas e do tabaco,- ,22,10,35,21,5,17,28,34
,,Outras indústrias,27,59,54,76,145,48,32,64,151
,,"Prod. e distribuição de  electricidade, gás e água",4,21,14,16,10,6,4,6,15
,,Construção,64,197,136,162,206,177,143,149,156
,,Comércio por grosso e retalho,63,130,129,151,189,127,98,92,119
,,Alojamento e restauração,8,25,42,56,35,2,10,61,26
,,Administração pública,55,82,108,156,116,60,74,48,200
,,Educação,34,92,69,94,104,42,36,30,101
,,Saúde e acção social,21,41,38,66,45,21,33,22,78
,,Outras,48,420,231,383,286,121,191,126,159
,Actividade exterior - secundária,,42,82,60,106,210,54,42,32,100
,,"Agric, prod. animal, caça e activ. seviços relacionados",33,56,48,80,151,37,34,13,75
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,1,1,1,2,- ,- ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,- ,2,- ,- ,- ,1
,,Outras indústrias,- ,2,- ,1,3,2,- ,- ,- 
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,- ,1,- 
,,Construção,2,7,2,1,9,3,3,15,4
,,Comércio por grosso e retalho,1,6,2,8,19,8,2,- ,8
,,Alojamento e restauração,- ,- ,3,1,1,- ,- ,- ,- 
,,Administração pública,3,6,1,2,- ,- ,- ,- ,- 
,,Educação,- ,- ,1,- ,2,- ,1,- ,2
,,Saúde e acção social,- ,- ,- ,- ,- ,- ,- ,- ,2
,,Outras,3,4,2,12,21,4,2,3,8
Produtor Singular,,,717,"1,445","1,383","1,467","2,150","1,153","1,287",921,"2,174"
,Actividade exterior - principal,,147,606,470,542,697,272,407,204,615
,,"Agric, prod. animal, caça e activ. seviços relacionados",18,206,135,118,209,32,119,29,131
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",1,- ,6,6,2,6,- ,2,5
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,1,3,1,3,- ,1
,,Ind. alimentares das bebidas e do tabaco,- ,9,5,16,10,1,7,8,11
,,Outras indústrias,12,19,19,28,65,12,9,18,69
,,"Prod. e distribuição de  electricidade, gás e água",1,8,5,5,5,2,1,- ,7
,,Construção,25,83,72,79,107,71,68,47,89
,,Comércio por grosso e retalho,25,54,56,53,77,63,48,44,59
,,Alojamento e restauração,5,5,9,20,11,1,2,5,8
,,Administração pública,26,38,49,56,47,26,41,15,106
,,Educação,11,19,22,16,25,7,6,6,36
,,Saúde e acção social,2,12,11,15,16,4,10,6,20
,,Outras,21,153,81,129,120,46,93,24,73
,Actividade exterior - secundária,,26,44,33,65,131,36,20,19,66
,,"Agric, prod. animal, caça e activ. seviços relacionados",21,28,23,44,92,24,14,8,47
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",- ,- ,1,1,2,- ,- ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,- ,- ,- ,- ,2,- ,- ,- ,1
,,Outras indústrias,- ,2,- ,1,2,2,- ,- ,- 
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Construção,1,2,2,1,7,2,2,9,3
,,Comércio por grosso e retalho,- ,5,2,7,11,6,2,- ,7
,,Alojamento e restauração,- ,- ,2,1,1,- ,- ,- ,- 
,,Administração pública,2,4,1,1,- ,- ,- ,- ,- 
,,Educação,- ,- ,1,- ,1,- ,- ,- ,1
,,Saúde e acção social,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Outras,2,3,1,9,13,2,2,2,7
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
