População e mão-de-obra agrícola familiar (UTA),,,,,,,,,,,
,,,,,,,,,,,1999
Região Agrícola,,,,População familiar total,,,,População familiar com tempo de actividade na exploração,,,
Nut III,,,,Total,Produtor,Cônjuge,Outros Membros,Total ,Produtor,Cônjuge,Outros Membros
Concelho,,,,,,,,,,,
BEIRA INTERIOR,,,índ. (nº),"121,920","47,939","38,033","35,948","105,018","47,939","35,951","21,128"
,,,UTA,- ,- ,- ,- ,"42,517","23,033","14,694","4,790"
,Pinhal Interior Sul ,,índ. (nº),"20,313","7,888","6,247","6,178","18,365","7,888","6,090","4,387"
,,,UTA,- ,- ,- ,- ,"6,274","3,075","2,314",885
,,Mação,índ. (nº),"3,428","1,424","1,141",863,"3,197","1,424","1,127",646
,,,UTA,- ,- ,- ,- ,"1,024",536,380,108
,,Oleiros,índ. (nº),"3,907","1,603","1,247","1,057","3,541","1,603","1,218",720
,,,UTA,- ,- ,- ,- ,"1,420",729,526,165
,,Proença-a-Nova,índ. (nº),"4,828","1,820","1,467","1,541","4,233","1,820","1,390","1,023"
,,,UTA,- ,- ,- ,- ,"1,342",624,500,218
,,Sertã,índ. (nº),"6,872","2,521","1,999","2,352","6,221","2,521","1,970","1,730"
,,,UTA,- ,- ,- ,- ,"2,120","1,009",767,344
,,Vila de Rei,índ. (nº),"1,278",520,393,365,"1,173",520,385,268
,,,UTA,- ,- ,- ,- ,368,177,141,50
,Serra da Estrela,,índ. (nº),"12,884","4,751","3,825","4,308","10,679","4,751","3,549","2,379"
,,,UTA,- ,- ,- ,- ,"3,952","2,094","1,349",509
,,Fornos de Algodres,índ. (nº),"2,135",774,628,733,"1,832",774,602,456
,,,UTA,- ,- ,- ,- ,649,332,225,92
,,Gouveia,índ. (nº),"3,976","1,530","1,218","1,228","3,364","1,530","1,134",700
,,,UTA,- ,- ,- ,- ,"1,286",676,426,184
,,Seia,índ. (nº),"6,773","2,447","1,979","2,347","5,483","2,447","1,813","1,223"
,,,UTA,- ,- ,- ,- ,"2,017","1,086",698,233
,Beira Interior Norte,,índ. (nº),"44,084","17,151","13,453","13,480","37,229","17,151","12,757","7,321"
,,,UTA,- ,- ,- ,- ,"15,758","8,761","5,311","1,686"
,,Almeida,índ. (nº),"3,264","1,295","1,006",963,"2,784","1,295",959,530
,,,UTA,- ,- ,- ,- ,"1,323",725,446,152
,,Celorico da Beira,índ. (nº),"3,350","1,182",971,"1,197","2,776","1,182",910,684
,,,UTA,- ,- ,- ,- ,"1,320",682,456,182
,,Figueira de Castelo Rodrigo,índ. (nº),"4,255","1,701","1,327","1,227","3,418","1,701","1,187",530
,,,UTA,- ,- ,- ,- ,"1,201",702,379,120
,,Guarda,índ. (nº),"8,533","3,163","2,568","2,802","7,097","3,163","2,408","1,526"
,,,UTA,- ,- ,- ,- ,"2,786","1,556",891,339
,,Manteigas,índ. (nº),488,190,165,133,397,190,147,60
,,,UTA,- ,- ,- ,- ,211,125,67,19
,,Meda,índ. (nº),"4,456","1,851","1,353","1,252","4,017","1,851","1,344",822
,,,UTA,- ,- ,- ,- ,"1,703",913,623,167
,,Pinhel,índ. (nº),"7,972","3,133","2,411","2,428","6,821","3,133","2,344","1,344"
,,,UTA,- ,- ,- ,- ,"2,779","1,498",994,287
,,Sabugal,índ. (nº),"6,284","2,607","2,026","1,651","5,569","2,607","1,959","1,003"
,,,UTA,- ,- ,- ,- ,"2,580","1,559",791,230
,,Trancoso,índ. (nº),"5,482","2,029","1,626","1,827","4,350","2,029","1,499",822
,,,UTA,- ,- ,- ,- ,"1,855","1,001",664,190
,Beira Interior Sul,,índ. (nº),"22,417","9,570","7,587","5,260","19,611","9,570","6,976","3,065"
,,,UTA,- ,- ,- ,- ,"8,029","4,512","2,774",743
,,Castelo Branco,índ. (nº),"11,313","4,709","3,759","2,845","10,201","4,709","3,574","1,918"
,,,UTA,- ,- ,- ,- ,"4,267","2,348","1,449",470
,,Idanha-a-Nova,índ. (nº),"4,901","2,108","1,703","1,090","3,920","2,108","1,397",415
,,,UTA,- ,- ,- ,- ,"1,681",972,592,117
,,Penamacor,índ. (nº),"3,655","1,633","1,258",764,"3,181","1,633","1,170",378
,,,UTA,- ,- ,- ,- ,"1,444",826,522,96
,,Vila Velha de Ródão,índ. (nº),"2,548","1,120",867,561,"2,309","1,120",835,354
,,,UTA,- ,- ,- ,- ,637,366,211,60
,Cova da Beira,,índ. (nº),"22,222","8,579","6,921","6,722","19,134","8,579","6,579","3,976"
,,,UTA,- ,- ,- ,- ,"8,504","4,591","2,946",967
,,Belmonte,índ. (nº),"2,574",986,815,773,"2,319",986,792,541
,,,UTA,- ,- ,- ,- ,"1,067",592,362,113
,,Covilhã,índ. (nº),"7,519","2,818","2,281","2,420","6,411","2,818","2,167","1,426"
,,,UTA,- ,- ,- ,- ,"2,468","1,358",794,316
,,Fundão,índ. (nº),"12,129","4,775","3,825","3,529","10,404","4,775","3,620","2,009"
,,,UTA,- ,- ,- ,- ,"4,969","2,641","1,790",538
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,
