Principais Características da População Familiar - Homem/Mulher (Total e Pinhal Interior Sul),,,,,,,,,,,
,,,,,,,,,1999,,
,,,,,,,,,pág. 1/15,,
,,,BEIRA INTERIOR,Pinhal Interior Sul,Mação,Oleiros,Proença-a-Nova,Sertã,Vila de Rei,,
,,,nº de indivíduos,,,,,,,,
Homem / Mulher,,,,,,,,,,,
População familiar,,,"121,920","20,313","3,428","3,907","4,828","6,872","1,278",,
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"24,903","4,256",520,896,"1,049","1,637",154,,
,Sabe ler e escrever,,"19,630","3,632",632,635,740,"1,311",314,,
,Básico - 1º ciclo,,"44,845","7,464","1,401","1,509","1,662","2,348",544,,
,Básico - 2º ciclo,,"11,437","1,794",297,295,465,616,121,,
,Básico - 3º ciclo,,"9,371","1,498",228,270,465,480,55,,
,Secundário agrícola,,402,68,17,12,19,16,4,,
,Secundário não agrícola,,"6,407","1,013",174,189,244,337,69,,
,Politécnico / Superior agrícola,,478,53,15,4,20,12,2,,
,Politécnico / Superior não agrícola,,"4,447",535,144,97,164,115,15
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"104,038","18,388","3,178","3,596","4,265","6,162","1,187"
,Curta duração,,"1,085",95,13,5,33,41,3
,Longa duração,,629,34,6,6,4,17,1
,Longa e curta duração,,372,22,2,- ,5,14,1
,Completa,,880,121,32,16,39,28,6
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,"16,902","1,948",231,366,595,651,105
,Tempo parcial,,"99,339","18,104","3,168","3,459","4,190","6,118","1,169"
,,> 0 - < 25%,"44,976","8,920","1,610","1,281","2,337","3,141",551
,,25 - < 50%,"24,943","4,811",868,"1,171","1,036","1,343",393
,,50 - < 75%,"15,775","2,942",537,572,394,"1,245",194
,,75 - < 100%,"13,645","1,431",153,435,423,389,31
,Tempo completo,,"5,679",261,29,82,43,103,4
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,"31,137","5,204",797,900,"1,333","1,873",301
,,Sector primário,"3,254",838,72,149,127,461,29
,,Sector secundário,"10,983","1,572",264,265,443,484,116
,,Sector terciário,"16,900","2,794",461,486,763,928,156
,Secundária,,954,87,18,- ,12,24,33
,,Sector primário,370,45,4,- ,7,19,15
,,Sector secundário,220,14,5,- ,4,1,4
,,Sector terciário,364,28,9,- ,1,4,14
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,"2,471",367,61,55,94,133,24
,Trabalhador por conta própria,,"4,673",903,130,195,191,299,88
,Trabalhador por conta de outrem,,"23,484","3,877",586,640,"1,036","1,412",203
,Trabalhador familiar remunerado,,229,92,29,4,4,38,17
,Outra situação,,"1,234",52,9,6,20,15,2
Dirigente na população familiar,,,"47,754","7,884","1,423","1,603","1,817","2,521",520
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
