Principais características do Produtor Singular - Mulher (Total e Pinhal Interior Sul),,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 3/15
,,,BEIRA INTERIOR,Pinhal Interior Sul,Mação,Oleiros,Proença-a-Nova,Sertã,Vila de Rei
,,,nº de indivíduos,,,,,,
Mulher,,,,,,,,,
Produtor singular,,,"10,431","1,569",259,307,352,550,101
,Autónomo,,"10,249","1,556",255,307,351,542,101
,Empresário,,182,13,4,- ,1,8,- 
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,"2,843",469,44,95,105,206,19
,Sabe ler e escrever,,"2,472",405,67,77,78,145,38
,Básico - 1º ciclo,,"3,913",544,110,109,128,163,34
,Básico - 2º ciclo,,472,50,12,11,11,9,7
,Básico - 3º ciclo,,251,35,10,5,9,11,- 
,Secundário agrícola,,10,4,- ,1,1,2,- 
,Secundário não agrícola,,153,19,4,4,3,6,2
,Politécnico / Superior agrícola,,22,4,2,- ,1,1,- 
,Politécnico / Superior não agrícola,,295,39,10,5,16,7,1
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"10,184","1,549",255,303,347,543,101
,Curta duração,,96,7,1,2,3,1,- 
,Longa duração,,78,3,1,1,- ,1,- 
,Longa e curta duração,,41,2,- ,- ,- ,2,- 
,Completa,,32,8,2,1,2,3,- 
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,"9,838","1,531",253,292,348,537,101
,,> 0 - < 25%,"3,591",585,95,82,170,210,28
,,25 - < 50%,"2,633",456,85,124,86,124,37
,,50 - < 75%,"1,982",333,53,50,42,156,32
,,75 - < 100%,"1,632",157,20,36,50,47,4
,Tempo completo,,593,38,6,15,4,13,- 
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,"1,578",206,35,45,53,65,8
,,Sector primário,189,20,2,2,4,12,- 
,,Sector secundário,300,35,6,12,8,8,1
,,Sector terciário,"1,089",151,27,31,41,45,7
,Secúndária,,78,8,1,- ,1,4,2
,,Sector primário,47,6,- ,- ,1,4,1
,,Sector secundário,3,- ,- ,- ,- ,- ,- 
,,Sector terciário,28,2,1,- ,- ,- ,1
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,92,15,3,4,2,5,1
,Trabalhador por conta própria,,278,38,6,7,10,14,1
,Trabalhador por conta de outrem,,"1,195",158,26,34,41,50,7
,Trabalhador familiar remunerado,,5,1,1,- ,- ,- ,- 
,Outra situação,,86,2,- ,- ,1,- ,1
Produtor singular dirigente,,,"9,965","1,516",257,304,332,523,100
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
