Actividade renumerada exterior à exploração da População Agrícola Familiar (Total e Pinhal Interior Sul),,,,,,,,,,
,,,,,,,,,1999,
,,,,,,,,,pág. 1/5,
,,,BEIRA INTERIOR,Pinhal Interior Sul,Mação,Oleiros,Proença-a-Nova,Sertã,Vila de Rei,
,,,nº de indivíduos,,,,,,,
População agrícola familiar,,,"121,920","20,313","3,428","3,907","4,828","6,872","1,278",
,Actividade exterior - principal,,"31,137","5,204",797,900,"1,333","1,873",301,
,,"Agric, prod. animal, caça e activ. seviços relacionados","2,319",308,19,21,61,198,9,
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",895,521,51,127,64,259,20,
,,"Pesca, aquacultura e activ. seviços relacionados",40,9,2,1,2,4,- ,
,,Ind. alimentares das bebidas e do tabaco,585,76,36,12,14,14,- ,
,,Outras indústrias,"5,189",623,76,118,242,159,28,
,,"Prod. e distribuição de  electricidade, gás e água",342,47,7,6,7,23,4,
,,Construção,"4,867",826,145,129,180,288,84,
,,Comércio por grosso e retalho,"3,779",693,82,145,188,248,30,
,,Alojamento e restauração,593,74,6,17,18,28,5,
,,Administração pública,"2,653",411,72,86,114,117,22
,,Educação,"1,747",218,54,40,79,38,7
,,Saúde e acção social,"1,165",164,35,32,31,62,4
,,Outras,"6,963","1,234",212,166,333,435,88
,Actividade exterior - secundária,,954,87,18,- ,12,24,33
,,"Agric, prod. animal, caça e activ. seviços relacionados",326,37,2,- ,5,18,12
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",43,8,2,- ,2,1,3
,,"Pesca, aquacultura e activ. seviços relacionados",1,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,9,- ,- ,- ,- ,- ,- 
,,Outras indústrias,73,3,1,- ,1,- ,1
,,"Prod. e distribuição de  electricidade, gás e água",8,- ,- ,- ,- ,- ,- 
,,Construção,130,11,4,- ,3,1,3
,,Comércio por grosso e retalho,105,12,6,- ,- ,1,5
,,Alojamento e restauração,13,1,1,- ,- ,- ,- 
,,Administração pública,27,- ,- ,- ,- ,- ,- 
,,Educação,17,- ,- ,- ,- ,- ,- 
,,Saúde e acção social,24,- ,- ,- ,- ,- ,- 
,,Outras,178,15,2,- ,1,3,9
Produtor Singular,,,"47,939","7,888","1,424","1,603","1,820","2,521",520
,Actividade exterior - principal,,"12,896","2,259",340,485,585,718,131
,,"Agric, prod. animal, caça e activ. seviços relacionados","1,273",185,12,14,40,113,6
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",472,271,26,80,32,124,9
,,"Pesca, aquacultura e activ. seviços relacionados",24,6,1,1,1,3,- 
,,Ind. alimentares das bebidas e do tabaco,239,30,17,6,3,4,- 
,,Outras indústrias,"1,782",239,34,53,100,43,9
,,"Prod. e distribuição de  electricidade, gás e água",125,19,2,2,5,6,4
,,Construção,"2,381",375,62,77,81,116,39
,,Comércio por grosso e retalho,"1,739",302,33,76,82,95,16
,,Alojamento e restauração,203,24,3,7,6,7,1
,,Administração pública,"1,172",203,36,58,53,47,9
,,Educação,369,40,11,10,13,5,1
,,Saúde e acção social,267,33,11,10,6,6,- 
,,Outras,"2,850",532,92,91,163,149,37
,Actividade exterior - secundária,,564,62,12,- ,7,16,27
,,"Agric, prod. animal, caça e activ. seviços relacionados",226,27,2,- ,3,11,11
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",28,6,2,- ,1,1,2
,,"Pesca, aquacultura e activ. seviços relacionados",1,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,7,- ,- ,- ,- ,- ,- 
,,Outras indústrias,35,2,1,- ,- ,- ,1
,,"Prod. e distribuição de  electricidade, gás e água",4,- ,- ,- ,- ,- ,- 
,,Construção,78,10,3,- ,3,1,3
,,Comércio por grosso e retalho,59,7,3,- ,- ,1,3
,,Alojamento e restauração,5,1,1,- ,- ,- ,- 
,,Administração pública,9,- ,- ,- ,- ,- ,- 
,,Educação,6,- ,- ,- ,- ,- ,- 
,,Saúde e acção social,8,- ,- ,- ,- ,- ,- 
,,Outras,98,9,- ,- ,- ,2,7
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
