Principais Características da População Familiar - Homem (Total e Pinhal Interior Sul),,,,,,,,,,,
,,,,,,,,,1999,,
,,,,,,,,,pág. 2/15,,
,,,BEIRA INTERIOR,Pinhal Interior Sul,Mação,Oleiros,Proença-a-Nova,Sertã,Vila de Rei,,
,,,nº de indivíduos,,,,,,,,
Homem,,,,,,,,,,,
População familiar,,,"61,380","10,178","1,724","1,963","2,448","3,406",637,,
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"10,506","1,512",184,330,384,574,40,,
,Sabe ler e escrever,,"8,162","1,609",242,309,334,593,131,,
,Básico - 1º ciclo,,"24,994","4,317",795,851,962,"1,384",325,,
,Básico - 2º ciclo,,"6,778","1,074",182,161,288,365,78,,
,Básico - 3º ciclo,,"5,325",862,152,161,263,261,25,,
,Secundário agrícola,,248,41,9,10,14,7,1,,
,Secundário não agrícola,,"3,270",506,92,100,123,159,32,,
,Politécnico / Superior agrícola,,292,28,11,2,7,7,1,,
,Politécnico / Superior não agrícola,,"1,805",229,57,39,73,56,4
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,"52,620","9,194","1,587","1,800","2,174","3,051",582
,Curta duração,,774,60,10,3,24,20,3
,Longa duração,,441,27,5,5,3,13,1
,Longa e curta duração,,263,13,2,- ,3,7,1
,Completa,,540,69,20,12,21,14,2
Tempo de actividade agrícola ,,,,,,,,,
,Sem actividade,,"7,319",896,112,155,263,312,54
,Tempo parcial,,"50,345","9,120","1,594","1,761","2,163","3,021",581
,,> 0 - < 25%,"21,880","4,864",850,749,"1,256","1,681",328
,,25 - < 50%,"12,847","2,164",380,479,534,612,159
,,50 - < 75%,"7,859","1,344",279,261,200,528,76
,,75 - < 100%,"7,759",748,85,272,173,200,18
,Tempo completo,,"3,716",162,18,47,22,73,2
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,"20,154","3,708",560,665,930,"1,323",230
,,Sector primário,"2,487",726,67,139,109,384,27
,,Sector secundário,"8,442","1,341",224,214,382,415,106
,,Sector terciário,"9,225","1,641",269,312,439,524,97
,Secundária,,661,63,13,- ,9,15,26
,,Sector primário,249,32,4,- ,4,11,13
,,Sector secundário,194,14,5,- ,4,1,4
,,Sector terciário,218,17,4,- ,1,3,9
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,"2,003",307,55,44,76,110,22
,Trabalhador por conta própria,,"3,252",668,90,149,145,214,70
,Trabalhador por conta de outrem,,"14,724","2,704",400,463,703,982,156
,Trabalhador familiar remunerado,,144,59,23,4,3,22,7
,Outra situação,,692,33,5,5,12,10,1
Dirigente na população familiar,,,"37,478","6,319","1,163","1,294","1,474","1,969",419
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
