Principais características do Produtor Singular - Homem/Mulher (Beira Interior Norte),,,,,,,,,,,,,,
,,,,,,,,,,,,1999,,
,,,,,,,,,,,,pág. 7/15,,
,,,Beira Interior Norte,Almeida,Celorico da Beira,Figueira de Castelo Rodrigo,Guarda,Manteigas,Meda,Pinhel,Sabugal,Trancoso,,
,,,nº de indivíduos,,,,,,,,,,,
Homem / Mulher,,,,,,,,,,,,,,
Produtor singular,,,"17,151","1,295","1,182","1,701","3,163",190,"1,851","3,133","2,607","2,029",,
,Autónomo,,"16,919","1,273","1,160","1,654","3,122",186,"1,847","3,082","2,581","2,014",,
,Empresário,,232,22,22,47,41,4,4,51,26,15,,
Nível de instrução,,,,,,,,,,,,,,
,Não sabe ler nem escrever,,"3,598",220,328,263,680,28,381,636,554,508,,
,Sabe ler e escrever,,"3,205",262,154,262,570,45,292,509,730,381,,
,Basico - 1º ciclo,,"8,355",666,575,878,"1,521",101,947,"1,585","1,113",969,,
,Basico - 2º ciclo,,840,71,44,92,155,7,78,186,111,96,,
,Basico - 3º ciclo,,463,35,19,72,106,5,55,85,51,35,,
,Secúndário agrícola,,30,4,- ,4,4,- ,8,3,1,6,,
,Secúndário não agrícola,,234,12,16,51,44,2,33,50,19,7
,Politécnico superior agrícola,,47,3,3,6,18,- ,5,4,4,4
,Politécnico superior não agrícola,,379,22,43,73,65,2,52,75,24,23
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,"16,553","1,260","1,108","1,645","3,047",187,"1,807","3,033","2,509","1,957"
,Curta duração,,286,2,58,19,57,1,20,57,42,30
,Longa duração,,139,15,10,19,15,- ,7,11,41,21
,Longa e curta duração,,96,11,3,8,22,2,4,25,10,11
,Completa,,77,7,3,10,22,- ,13,7,5,10
Tempo de actividade agrícola ,,,,,,,,,,,,
,Tempo parcial,,"15,328",958,944,"1,576","2,907",96,"1,751","2,999","2,185","1,912"
,,> 0 - < 25%,"4,653",348,253,693,770,45,488,"1,112",417,527
,,25 - < 50%,"4,297",301,283,426,"1,033",32,464,606,577,575
,,50 - < 75%,"3,405",163,206,287,601,15,494,502,709,428
,,75 - < 100%,"2,973",146,202,170,503,4,305,779,482,382
,Tempo completo,,"1,823",337,238,125,256,94,100,134,422,117
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,"4,511",231,276,491,"1,080",51,575,954,388,465
,,Sector primário,513,13,21,91,48,2,165,86,23,64
,,Sector secundário,"1,533",81,96,131,319,26,182,409,140,149
,,Sector terciário,"2,465",137,159,269,713,23,228,459,225,252
,Secúndária,,239,1,16,24,32,- ,44,61,34,27
,,Sector primário,134,- ,3,13,4,- ,37,48,13,16
,,Sector secundário,42,1,8,4,9,- ,3,6,6,5
,,Sector terciário,63,- ,5,7,19,- ,4,7,15,6
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,483,31,43,35,106,4,28,111,67,58
,Trabalhador por conta própria,,928,37,55,124,184,9,96,222,95,106
,Trabalhador por conta de outrem,,"2,928",161,191,324,526,38,481,667,240,300
,Trabalhador familiar remunerado,,5,- ,- ,- ,2,- ,- ,- ,2,1
,Outra situação,,406,3,3,32,294,- ,14,15,18,27
Prod. sing. dirigente,,,"16,674","1,233","1,159","1,600","3,099",184,"1,839","3,063","2,523","1,974"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
