Origem do rendimento do agregado doméstico do produtor singular (Baixo Alentejo - Castro Verde),,,,,,,,,
,,,,,,,,,Pág 6/7
,,,Baixo Alentejo,Aljustrel,Almodôvar,Alvito,Barrancos,Beja,Castro Verde
Total explorações com produtor singular,,,  9 471 ,   459 ,   713 ,   215 ,   279 ,  1 130 ,   254 
Exclusivamente da actividade da exploração,,,  1 246 ,   79 ,   105 ,   40 ,   17 ,   129 ,   51 
Principalmente da actividade da exploração,,,  2 946 ,   255 ,   279 ,   38 ,   10 ,   422 ,   100 
,Salários do sector primário,,   447 ,   40 ,   26 ,   2 ,   4 ,   71 ,   7 
,,1ª opção,   373 ,   38 ,   25 ,   2 ,   4 ,   47 ,   7 
,,2ª opção,   64 ,   2 ,   1 ,- ,- ,   15 ,- 
,,3ª opção,   10 ,- ,- ,- ,- ,   9 ,- 
,Salários do sector secúndário,,   190 ,   36 ,   26 ,   9 ,- ,   13 ,   2 
,,1ª opção,   150 ,   32 ,   17 ,   8 ,- ,   10 ,   2 
,,2ª opção,   40 ,   4 ,   9 ,   1 ,- ,   3 ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Salários do sector terciário,,   883 ,   91 ,   65 ,   9 ,   5 ,   185 ,   27 
,,1ª opção,   738 ,   68 ,   55 ,   9 ,   4 ,   145 ,   26 
,,2ª opção,   130 ,   20 ,   7 ,- ,   1 ,   38 ,   1 
,,3ª opção,   15 ,   3 ,   3 ,- ,- ,   2 ,- 
,Actividade empresarial,,   314 ,   40 ,   19 ,   8 ,   2 ,   58 ,   17 
,,1ª opção,   255 ,   29 ,   14 ,   5 ,   1 ,   48 ,   17 
,,2ª opção,   53 ,   9 ,   5 ,   3 ,   1 ,   8 ,- 
,,3ª opção,   6 ,   2 ,- ,- ,- ,   2 ,- 
,Pensões rurais/reformas,,  1 727 ,   126 ,   189 ,   15 ,- ,   236 ,   57 
,,1ª opção,  1 385 ,   87 ,   164 ,   14 ,- ,   167 ,   48 
,,2ª opção,   316 ,   34 ,   23 ,   1 ,- ,   63 ,   9 
,,3ª opção,   26 ,   5 ,   2 ,- ,- ,   6 ,- 
,Juros e dividendos,,   16 ,- ,   1 ,   1 ,- ,   4 ,   1 
,,1ª opção,   9 ,- ,   1 ,- ,- ,   2 ,- 
,,2ª opção,   7 ,- ,- ,   1 ,- ,   2 ,   1 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Remessas de emigrantes,,   14 ,- ,   3 ,- ,- ,- ,- 
,,1ª opção,   9 ,- ,   3 ,- ,- ,- ,- 
,,2ª opção,   5 ,- ,- ,- ,- ,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Outras,,   46 ,   1 ,- ,- ,   1 ,   12 ,- 
,,1ª opção,   27 ,   1 ,- ,- ,   1 ,   3 ,- 
,,2ª opção,   17 ,- ,- ,- ,- ,   8 ,- 
,,3ª opção,   2 ,- ,- ,- ,- ,   1 ,- 
Principalmente origem exterior à actividade da exploração,,,  5 279 ,   125 ,   329 ,   137 ,   252 ,   579 ,   103 
,Salários do sector primário,,   803 ,   19 ,   40 ,   12 ,   22 ,   63 ,   16 
,,1ª opção,   655 ,   18 ,   34 ,   12 ,   18 ,   54 ,   15 
,,2ª opção,   132 ,   1 ,   6 ,- ,   4 ,   8 ,   1 
,,3ª opção,   16 ,- ,- ,- ,- ,   1 ,- 
,Salários do sector secúndário,,   623 ,   8 ,   60 ,   20 ,   27 ,   63 ,   11 
,,1ª opção,   452 ,   8 ,   44 ,   16 ,   18 ,   45 ,   8 
,,2ª opção,   161 ,- ,   15 ,   4 ,   8 ,   18 ,   3 
,,3ª opção,   10 ,- ,   1 ,- ,   1 ,- ,- 
,Salários do sector terciário,,  1 773 ,   54 ,   89 ,   47 ,   87 ,   268 ,   33 
,,1ª opção,  1 341 ,   42 ,   69 ,   37 ,   75 ,   215 ,   22 
,,2ª opção,   408 ,   12 ,   17 ,   10 ,   10 ,   50 ,   9 
,,3ª opção,   24 ,- ,   3 ,- ,   2 ,   3 ,   2 
,Actividade empresarial,,   353 ,   9 ,   46 ,   11 ,   11 ,   33 ,   26 
,,1ª opção,   287 ,   6 ,   43 ,   7 ,   9 ,   23 ,   22 
,,2ª opção,   61 ,   3 ,   3 ,   4 ,   2 ,   9 ,   4 
,,3ª opção,   5 ,- ,- ,- ,- ,   1 ,- 
,Pensões rurais/reformas,,  3 028 ,   64 ,   180 ,   74 ,   133 ,   316 ,   56 
,,1ª opção,  2 439 ,   48 ,   129 ,   65 ,   121 ,   233 ,   33 
,,2ª opção,   526 ,   15 ,   49 ,   8 ,   12 ,   73 ,   21 
,,3ª opção,   63 ,   1 ,   2 ,   1 ,- ,   10 ,   2 
,Juros e dividendos,,   10 ,- ,   1 ,- ,- ,   1 ,- 
,,1ª opção,   3 ,- ,   1 ,- ,- ,   1 ,- 
,,2ª opção,   6 ,- ,- ,- ,- ,- ,- 
,,3ª opção,   1 ,- ,- ,- ,- ,- ,- 
,Remessas de emigrantes,,   59 ,   2 ,   7 ,- ,   5 ,   7 ,   3 
,,1ª opção,   54 ,   2 ,   7 ,- ,   5 ,   6 ,   3 
,,2ª opção,   5 ,- ,- ,- ,- ,   1 ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Outras,,   84 ,   2 ,   2 ,   1 ,   6 ,   5 ,   1 
