"Principais características do produtor singular - Mulher, página 1",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 3/6
,,,Algarve,Algarve,Albufeira,Alcoutim,Aljezur,Castro Marim,Faro,Lagoa,Lagos
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
Produtor singular,,,"3,351","3,351",209,172,116,186,320,100,61
,Autónomo,,"3,270","3,270",206,171,114,185,309,94,59
,Empresário,,81,81,3,1,2,1,11,6,2
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,725,725,28,69,44,91,29,14,15
,Sabe ler e escrever,,798,798,49,29,21,34,104,12,14
,Básico - 1º ciclo,,"1,295","1,295",97,53,33,48,131,56,20
,Básico - 2º ciclo,,138,138,9,9,5,4,19,3,1
,Básico - 3º ciclo,,139,139,12,3,4,2,17,7,3
,Secundário agrícola,,5,5,1,- ,- ,1,- ,- ,- 
,Secundário não agrícola,,115,115,1,3,4,3,9,5,5
,Politécnico / Superior agrícola,,11,11,- ,- ,- ,- ,- ,- ,- 
,Politécnico / Superior não agrícola,,125,125,12,6,5,3,11,3,3
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"3,233","3,233",206,170,111,182,302,99,57
,Curta duração,,32,32,1,1,1,2,1,- ,2
,Longa duração,,39,39,- ,1,1,1,11,- ,1
,Longa e curta duração,,31,31,1,- ,3,- ,6,1,1
,Completa,,16,16,1,- ,- ,1,- ,- ,- 
Tempo de actividade agrícola ,,,,,,,,,,,
,Tempo parcial,,"3,300","3,300",207,172,115,186,317,99,61
,,> 0 - < 25%,"1,850","1,850",140,137,40,144,182,63,15
,,25 - < 50%,815,815,43,27,43,28,62,23,30
,,50 - < 75%,346,346,13,5,26,12,36,6,14
,,75 - < 100%,289,289,11,3,6,2,37,7,2
,Tempo completo,,51,51,2,- ,1,- ,3,1,- 
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,680,680,58,31,21,26,56,23,19
,,Sector primário,66,66,- ,8,1,10,4,- ,- 
,,Sector secundário,51,51,3,4,3,2,4,3,1
,,Sector terciário,563,563,55,19,17,14,48,20,18
,Secúndária,,34,34,1,2,3,- ,1,1,4
,,Sector primário,8,8,- ,1,1,- ,- ,- ,- 
,,Sector secundário,4,4,- ,- ,1,- ,1,- ,- 
,,Sector terciário,22,22,1,1,1,- ,- ,1,4
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,62,62,5,- ,3,1,6,3,3
,Trabalhador por conta própria,,169,169,17,2,7,4,13,8,9
,Trabalhador por conta de outrem,,470,470,33,31,14,21,37,13,11
,Trabalhador familiar remunerado,,5,5,1,- ,- ,- ,1,- ,- 
,Outra situação,,8,8,3,- ,- ,- ,- ,- ,- 
Produtor singular dirigente,,,"3,214","3,214",200,172,91,185,313,73,53
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve."
