Principais características da população familiar - Homem/Mulher (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 4/12
,,,Penedono,Peso da Régua,Sabrosa,Santa Marta de Penaguião,São João da Pesqueira,Semancelhe,Tabuaço,Tarouca,Torre de Moncorvo
,,,nº de indivíduos,,,,,,,,
Homem / Mulher,,,,,,,,,,,
População familiar,,,"1,827","4,628","4,135","4,685","6,098","3,404","3,421","2,943","5,509"
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,279,665,608,680,919,626,562,465,931
,Sabe ler e escrever,,382,575,505,606,"1,059",468,503,567,875
,Básico - 1º ciclo,,598,"1,780","1,594","1,668","2,126","1,246","1,297","1,026","1,981"
,Básico - 2º ciclo,,260,530,456,535,850,467,443,478,579
,Básico - 3º ciclo,,143,419,421,456,483,239,256,205,461
,Secundário agrícola,,2,40,24,42,20,12,38,7,20
,Secundário não agrícola,,84,327,312,390,362,262,191,121,339
,Politécnico / Superior agrícola,,1,34,22,28,19,4,20,1,17
,Politécnico / Superior não agrícola,,78,258,193,280,260,80,111,73,306
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"1,513","3,882","3,618","3,879","4,724","2,973","2,941","2,465","4,581"
,Curta duração,,42,41,25,31,85,29,29,82,56
,Longa duração,,32,53,30,16,160,14,34,26,48
,Longa e curta duração,,13,19,27,11,31,6,10,23,15
,Completa,,3,74,46,70,39,16,58,8,37
Tempo de actividade agrícola ,,,,,,,,,,,
,Sem actividade,,134,583,551,840,"1,070",222,211,232,936
,Tempo parcial,,"1,669","3,813","3,518","3,673","4,993","3,156","3,155","2,329","4,475"
,> 0 - < 25%,,574,"2,460","1,904","2,406","2,949","1,239","1,597","1,119","1,795"
,25 - < 50%,,327,857,765,647,766,748,740,608,"1,226"
,50 - < 75%,,299,199,354,315,478,648,301,330,745
,75 - < 100%,,469,297,495,305,800,521,517,272,709
,Tempo completo,,24,232,66,172,35,26,55,382,98
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,375,"1,584","1,181","1,505","1,698",675,849,707,"1,304"
,,Sector primário,51,495,350,310,541,66,211,81,265
,,Sector secundário,95,299,214,289,382,236,196,247,356
,,Sector terciário,229,790,617,906,775,373,442,379,683
,Secundária,,42,82,60,106,210,54,42,32,100
,,Sector primário,33,57,49,81,153,37,34,13,75
,,Sector secundário,2,9,2,2,14,5,3,16,5
,,Sector terciário,7,16,9,23,43,12,5,3,20
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,37,133,108,128,168,66,104,54,127
,Trabalhador por conta própria,,66,101,151,159,172,123,102,72,113
,Trabalhador por conta de outrem,,313,"1,415",972,"1,311","1,551",531,680,604,"1,158"
,Trabalhador familiar remunerado,,- ,11,9,10,7,4,3,5,5
,Outra situação,,1,6,1,3,10,5,2,4,1
Dirigente na população familiar,,,702,"1,332","1,297","1,362","1,924","1,152","1,263",917,"2,128"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
