Actividade renumerada exterior à exploração da população agrícola familiar (Página 4),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 4/4
,,,Miranda do Douro,Mirandela,Mogadouro,Montalegre,Murça,Valpaços,Vila Pouca de Aguiar,Vimioso,Vinhais
,,,nº de indivíduos,,,,,,,,
População agrícola familiar,,,"4,600","10,479","7,699","7,328","4,235","13,739","5,778","3,754","7,205"
,Actividade exterior - principal,,970,"2,453","1,543",886,952,"2,446",987,751,988
,,"Agric, prod. animal, caça e activ. seviços relacionados",50,399,159,31,184,287,71,41,37
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",10,14,42,6,12,13,20,9,17
,,"Pesca, aquacultura e activ. seviços relacionados",1,2,1,3,3,1,2,- ,- 
,,Ind. alimentares das bebidas e do tabaco,41,67,33,17,69,35,26,34,4
,,Outras indústrias,95,163,110,69,123,179,157,37,47
,,"Prod. e distribuição de  electricidade, gás e água",23,18,23,17,6,34,13,9,8
,,Construção,173,305,197,231,101,455,296,94,176
,,Comércio por grosso e retalho,155,383,193,126,73,411,109,178,137
,,Alojamento e restauração,25,82,47,20,17,124,53,22,61
,,Administração pública,202,248,259,165,106,262,63,134,207
,,Educação,44,197,158,68,93,173,35,55,69
,,Saúde e acção social,42,108,70,26,48,87,20,39,30
,,Outras,109,467,251,107,117,385,122,99,195
,Actividade exterior - secundária,,57,204,77,106,74,159,44,22,105
,,"Agric, prod. animal, caça e activ. seviços relacionados",22,161,42,15,51,112,15,10,61
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",2,2,4,2,- ,- ,3,1,3
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,5,4,2,- ,1,- ,- ,- ,1
,,Outras indústrias,4,4,1,- ,- ,2,1,- ,4
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,2,- ,1,- ,- ,- ,- 
,,Construção,12,5,4,28,7,11,7,1,15
,,Comércio por grosso e retalho,5,14,9,23,3,17,10,7,5
,,Alojamento e restauração,- ,3,3,6,2,3,1,- ,3
,,Administração pública,3,5,4,17,3,2,4,- ,7
,,Educação,- ,- ,1,2,- ,- ,- ,- ,1
,,Saúde e acção social,- ,- ,- ,- ,1,- ,- ,- ,1
,,Outras,4,6,5,13,5,12,3,3,4
Produtor Singular,,,"1,716","3,724","2,685","2,434","1,424","4,834","1,913","1,417","2,543"
,Actividade exterior - principal,,421,"1,107",728,268,418,"1,087",280,314,395
,,"Agric, prod. animal, caça e activ. seviços relacionados",16,219,79,13,86,148,26,16,15
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",5,8,23,5,7,8,5,3,6
,,"Pesca, aquacultura e activ. seviços relacionados",1,2,1,2,3,- ,2,- ,- 
,,Ind. alimentares das bebidas e do tabaco,15,33,14,4,30,15,7,15,2
,,Outras indústrias,44,69,50,18,63,89,34,12,16
,,"Prod. e distribuição de  electricidade, gás e água",15,7,16,5,2,14,1,5,2
,,Construção,106,154,117,66,42,244,90,40,81
,,Comércio por grosso e retalho,61,167,91,46,36,193,38,79,69
,,Alojamento e restauração,7,28,15,7,7,51,11,11,25
,,Administração pública,83,131,131,58,52,130,19,64,73
,,Educação,13,64,57,14,21,31,3,11,18
,,Saúde e acção social,8,32,15,3,13,17,4,8,2
,,Outras,47,193,119,27,56,147,40,50,86
,Actividade exterior - secundária,,40,120,49,64,38,110,31,15,64
,,"Agric, prod. animal, caça e activ. seviços relacionados",14,91,24,8,27,68,8,4,46
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",2,1,3,1,- ,- ,3,1,2
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,2,3,2,- ,- ,- ,- ,- ,1
,,Outras indústrias,2,3,- ,- ,- ,1,- ,- ,2
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,1,- ,- ,- ,- 
,,Construção,10,5,4,14,5,11,6,1,4
,,Comércio por grosso e retalho,4,8,5,16,1,14,6,6,4
,,Alojamento e restauração,- ,1,2,2,1,3,1,- ,1
,,Administração pública,2,5,4,15,1,2,4,- ,3
,,Educação,- ,- ,- ,2,- ,- ,- ,- ,- 
,,Saúde e acção social,- ,- ,- ,- ,- ,- ,- ,- ,1
,,Outras,4,3,5,6,2,11,3,3,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
