Principais características da população familiar - Mulher (Página 1),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 3/12
,,,Trás os Montes,Douro,Alijó,Armamar,Carrazeda de Ansiães,Freixo de Espada à Cinta,Lamego,Mesão Frio,Moimenta da  Beira
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
População familiar,,,"97,132","44,021","4,116","1,860","2,345","1,137","3,130",918,"1,854"
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"18,885","7,601",678,307,401,258,490,145,320
,Sabe ler e escrever,,"17,520","7,555",580,305,524,198,496,175,372
,Básico - 1º ciclo,,"31,950","15,166","1,492",664,801,356,"1,056",305,645
,Básico - 2º ciclo,,"10,182","4,631",498,203,203,63,410,80,220
,Básico - 3º ciclo,,"7,301","3,402",311,137,146,119,260,94,152
,Secundário agrícola,,286,169,13,30,9,1,13,11,6
,Secundário não agrícola,,"6,201","3,030",292,125,138,70,221,56,87
,Politécnico / Superior agrícola,,268,126,17,6,10,3,16,1,1
,Politécnico / Superior não agrícola,,"4,539","2,341",235,83,113,69,168,51,51
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"83,870","37,710","3,480","1,572","2,043","1,056","2,678",797,"1,622"
,Curta duração,,864,371,46,25,3,5,50,- ,18
,Longa duração,,909,377,43,16,23,7,27,8,10
,Longa e curta duração,,398,176,20,16,7,- ,40,3,3
,Completa,,554,295,30,36,19,4,29,12,7
Tempo de actividade agrícola ,,,,,,,,,,,
,Sem actividade,,"11,612","6,019",826,139,259,147,192,96,138
,Tempo parcial,,"83,418","36,884","3,232","1,614","2,052",989,"2,849",812,"1,538"
,> 0 - < 25%,,"45,979","20,223","1,863","1,092","1,114",686,"1,467",593,702
,25 - < 50%,,"17,133","7,477",581,251,557,233,467,123,342
,50 - < 75%,,"10,644","4,580",378,201,250,53,377,51,171
,75 - < 100%,,"9,662","4,604",410,70,131,17,538,45,323
,Tempo completo,,"2,102","1,118",58,107,34,1,89,10,178
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,"14,196","7,829",756,275,325,198,572,235,171
,,Sector primário,"1,907","1,417",135,48,63,25,78,52,23
,,Sector secundário,"1,224",624,40,20,24,6,53,14,7
,,Sector terciário,"11,065","5,788",581,207,238,167,441,169,141
,Secundária,,985,682,105,39,67,1,51,6,8
,,Sector primário,755,565,84,34,64,1,47,5,5
,,Sector secundário,20,7,2,- ,1,- ,1,- ,- 
,,Sector terciário,210,110,19,5,2,- ,3,1,3
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,767,419,23,17,16,5,36,8,12
,Trabalhador por conta própria,,"2,007","1,010",158,30,49,21,60,41,29
,Trabalhador por conta de outrem,,"12,198","7,007",653,266,324,168,524,186,136
,Trabalhador familiar remunerado,,115,40,14,- ,- ,5,- ,6,1
,Outra situação,,94,35,13,1,3,- ,3,- ,1
Dirigente na população familiar,,,"15,114","7,031",573,281,385,132,513,123,410
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
