Principais Características da População Familiar - Homem/Mulher (Beira Interior Norte),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 7/15
,,,Beira Interior Norte,Almeida,Celorico da Beira,Figueira de Castelo Rodrigo,Guarda,Manteigas,Meda,Pinhel,Sabugal,Trancoso
,,,nº de indivíduos,,,,,,,,,
Homem / Mulher,,,,,,,,,,,,
População familiar,,,"44,084","3,264","3,350","4,255","8,533",488,"4,456","7,972","6,284","5,482"
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,"8,559",574,821,629,"1,671",68,796,"1,420","1,338","1,242"
,Sabe ler e escrever,,"7,251",589,397,684,"1,301",91,657,"1,154","1,494",884
,Básico - 1º ciclo,,"16,494","1,279","1,200","1,666","3,112",213,"1,832","3,079","2,136","1,977"
,Básico - 2º ciclo,,"4,336",305,333,433,937,38,393,836,510,551
,Básico - 3º ciclo,,"3,260",261,200,338,722,34,301,581,399,424
,Secundário agrícola,,137,11,2,23,24,- ,19,18,11,29
,Secundário não agrícola,,"2,244",140,211,243,410,28,252,505,254,201
,Politécnico / Superior agrícola,,145,10,9,19,38,- ,12,14,13,30
,Politécnico / Superior não agrícola,,"1,658",95,177,220,318,16,194,365,129,144
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,"36,672","2,790","2,708","3,348","6,978",399,"3,947","6,719","5,516","4,267"
,Curta duração,,450,8,107,26,75,1,31,87,64,51
,Longa duração,,215,28,12,26,20,- ,10,21,65,33
,Longa e curta duração,,151,16,4,10,35,3,5,46,17,15
,Completa,,282,21,11,42,62,- ,31,32,24,59
Tempo de actividade agrícola ,,,,,,,,,,,,
,Sem actividade,,"6,855",480,574,837,"1,436",91,439,"1,151",715,"1,132"
,Tempo parcial,,"34,488","2,256","2,380","3,251","6,724",255,"3,845","6,610","4,998","4,169"
,,> 0 - < 25%,"15,428","1,109","1,026","1,726","3,001",155,"1,570","3,225","1,990","1,626"
,,25 - < 50%,"8,321",556,573,805,"1,949",63,870,"1,172","1,201","1,132"
,,50 - < 75%,"5,848",303,414,468,"1,007",29,890,860,"1,109",768
,,75 - < 100%,"4,891",288,367,252,767,8,515,"1,353",698,643
,Tempo completo,,"2,741",528,396,167,373,142,172,211,571,181
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,"10,857",598,745,"1,070","2,830",124,"1,127","2,132","1,138","1,093"
,,Sector primário,968,31,31,189,108,2,307,139,44,117
,,Sector secundário,"3,727",199,255,254,981,64,325,888,421,340
,,Sector terciário,"6,162",368,459,627,"1,741",58,495,"1,105",673,636
,Secundária,,363,1,20,40,46,- ,73,94,55,34
,,Sector primário,201,- ,4,25,5,- ,61,72,16,18
,,Sector secundário,59,1,9,4,15,- ,4,11,10,5
,,Sector terciário,103,- ,7,11,26,- ,8,11,29,11
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,737,52,66,50,169,4,44,141,119,92
,Trabalhador por conta própria,,"1,576",81,89,208,328,15,152,348,182,173
,Trabalhador por conta de outrem,,"8,083",458,588,796,"1,802",102,982,"1,706",837,812
,Trabalhador familiar remunerado,,40,- ,9,3,9,2,- ,- ,12,5
,Outra situação,,784,8,13,53,568,1,22,31,43,45
Dirigente na população familiar,,,"17,035","1,290","1,180","1,645","3,148",186,"1,844","3,113","2,606","2,023"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
