Mão-de-obra agrícola não familiar permanente segundo o tempo de actividade (Alentejo Central - Mourão),,,,,,,,,
,,,,,,,,,Pág 4/7
,,,Alandroal,Arraiolos,Borba,Estremoz,Évora,Montemor-o-Novo,Mourão
Tempo de actividade agrícola dos trabalhadores permanentes,,,   277 ,   450 ,   265 ,   414 ,   965 ,   866 ,   125 
,Tempo parcial,,   28 ,   38 ,   130 ,   118 ,   122 ,   177 ,   23 
,,> 0 - < 25%,   9 ,   10 ,   29 ,   26 ,   34 ,   31 ,   10 
,,25 - < 50%,   7 ,   3 ,   19 ,   30 ,   27 ,   62 ,   5 
,,50 - < 75%,   4 ,   19 ,   47 ,   46 ,   26 ,   46 ,   1 
,,75 - < 100%,   8 ,   6 ,   35 ,   16 ,   35 ,   38 ,   7 
,Tempo completo,,   249 ,   412 ,   135 ,   296 ,   843 ,   689 ,   102 
Homem,,,   239 ,   360 ,   154 ,   346 ,   785 ,   649 ,   101 
,Tempo parcial,,   18 ,   27 ,   53 ,   77 ,   98 ,   116 ,   18 
,,> 0 - < 25%,   9 ,   7 ,   23 ,   21 ,   28 ,   26 ,   8 
,,25 - < 50%,   5 ,   3 ,   17 ,   24 ,   23 ,   33 ,   5 
,,50 - < 75%,   1 ,   11 ,   7 ,   22 ,   21 ,   25 ,   1 
,,75 - < 100%,   3 ,   6 ,   6 ,   10 ,   26 ,   32 ,   4 
,Tempo completo,,   221 ,   333 ,   101 ,   269 ,   687 ,   533 ,   83 
Mulher,,,   38 ,   90 ,   111 ,   68 ,   180 ,   217 ,   24 
,Tempo parcial,,   10 ,   11 ,   77 ,   41 ,   24 ,   61 ,   5 
,,> 0 - < 25%,- ,   3 ,   6 ,   5 ,   6 ,   5 ,   2 
,,25 - < 50%,   2 ,- ,   2 ,   6 ,   4 ,   29 ,- 
,,50 - < 75%,   3 ,   8 ,   40 ,   24 ,   5 ,   21 ,- 
,,75 - < 100%,   5 ,- ,   29 ,   6 ,   9 ,   6 ,   3 
,Tempo completo,,   28 ,   79 ,   34 ,   27 ,   156 ,   156 ,   19 
Tempo de actividade agrícola dos dirigentes assalariados,,,   29 ,   38 ,   36 ,   50 ,   103 ,   81 ,   19 
,Tempo parcial,,   17 ,   18 ,   29 ,   41 ,   57 ,   56 ,   17 
,,> 0 - < 25%,   8 ,   5 ,   13 ,   19 ,   26 ,   18 ,   9 
,,25 - < 50%,   4 ,   1 ,   10 ,   12 ,   13 ,   14 ,   5 
,,50 - < 75%,   3 ,   7 ,   2 ,   9 ,   12 ,   12 ,   1 
,,75 - < 100%,   2 ,   5 ,   4 ,   1 ,   6 ,   12 ,   2 
,Tempo completo,,   12 ,   20 ,   7 ,   9 ,   46 ,   25 ,   2 
Homem,,,   26 ,   35 ,   33 ,   45 ,   96 ,   71 ,   18 
,Tempo parcial,,   15 ,   17 ,   27 ,   36 ,   53 ,   48 ,   16 
,,> 0 - < 25%,   8 ,   4 ,   11 ,   17 ,   22 ,   16 ,   8 
,,25 - < 50%,   4 ,   1 ,   10 ,   10 ,   13 ,   14 ,   5 
,,50 - < 75%,   1 ,   7 ,   2 ,   8 ,   12 ,   9 ,   1 
,,75 - < 100%,   2 ,   5 ,   4 ,   1 ,   6 ,   9 ,   2 
,Tempo completo,,   11 ,   18 ,   6 ,   9 ,   43 ,   23 ,   2 
Mulher,,,   3 ,   3 ,   3 ,   5 ,   7 ,   10 ,   1 
,Tempo parcial,,   2 ,   1 ,   2 ,   5 ,   4 ,   8 ,   1 
,,> 0 - < 25%,- ,   1 ,   2 ,   2 ,   4 ,   2 ,   1 
,,25 - < 50%,- ,- ,- ,   2 ,- ,- ,- 
,,50 - < 75%,   2 ,- ,- ,   1 ,- ,   3 ,- 
,,75 - < 100%,- ,- ,- ,- ,- ,   3 ,- 
,Tempo completo,,   1 ,   2 ,   1 ,- ,   3 ,   2 ,- 
Tempo de actividade agrícola dos outros trabalhadores permanentes,,,   248 ,   412 ,   229 ,   364 ,   862 ,   785 ,   106 
,Tempo parcial,,   11 ,   20 ,   101 ,   77 ,   65 ,   121 ,   6 
,,> 0 - < 25%,   1 ,   5 ,   16 ,   7 ,   8 ,   13 ,   1 
,,25 - < 50%,   3 ,   2 ,   9 ,   18 ,   14 ,   48 ,- 
,,50 - < 75%,   1 ,   12 ,   45 ,   37 ,   14 ,   34 ,- 
,,75 - < 100%,   6 ,   1 ,   31 ,   15 ,   29 ,   26 ,   5 
,Tempo completo,,   237 ,   392 ,   128 ,   287 ,   797 ,   664 ,   100 
Homem,,,   213 ,   325 ,   121 ,   301 ,   689 ,   578 ,   83 
,Tempo parcial,,   3 ,   10 ,   26 ,   41 ,   45 ,   68 ,   2 
,,> 0 - < 25%,   1 ,   3 ,   12 ,   4 ,   6 ,   10 ,- 
,,25 - < 50%,   1 ,   2 ,   7 ,   14 ,   10 ,   19 ,- 
,,50 - < 75%,- ,   4 ,   5 ,   14 ,   9 ,   16 ,- 
,,75 - < 100%,   1 ,   1 ,   2 ,   9 ,   20 ,   23 ,   2 
,Tempo completo,,   210 ,   315 ,   95 ,   260 ,   644 ,   510 ,   81 
Mulher,,,   35 ,   87 ,   108 ,   63 ,   173 ,   207 ,   23 
,Tempo parcial,,   8 ,   10 ,   75 ,   36 ,   20 ,   53 ,   4 
,,> 0 - < 25%,- ,   2 ,   4 ,   3 ,   2 ,   3 ,   1 
,,25 - < 50%,   2 ,- ,   2 ,   4 ,   4 ,   29 ,- 
,,50 - < 75%,   1 ,   8 ,   40 ,   23 ,   5 ,   18 ,- 
,,75 - < 100%,   5 ,- ,   29 ,   6 ,   9 ,   3 ,   3 
,Tempo completo,,   27 ,   77 ,   33 ,   27 ,   153 ,   154 ,   19 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Alentejo",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
