Origem do rendimento do agregado doméstico do produtor singular (Baixo Alentejo - Vidigueira),,,,,,,,,
,,,,,,,,,Pág 7/7
,,,Cuba,Ferreira do Alentejo,Mértola,Moura,Ourique,Serpa,Vidigueira
Total explorações com produtor singular,,,   425 ,   714 ,   684 ,  1 549 ,   640 ,  1 818 ,   591 
Exclusivamente da actividade da exploração,,,   25 ,   130 ,   95 ,   205 ,   83 ,   229 ,   58 
Principalmente da actividade da exploração,,,   137 ,   303 ,   218 ,   407 ,   160 ,   337 ,   280 
,Salários do sector primário,,   26 ,   48 ,   49 ,   45 ,   31 ,   70 ,   28 
,,1ª opção,   21 ,   41 ,   41 ,   36 ,   26 ,   60 ,   25 
,,2ª opção,   4 ,   7 ,   8 ,   9 ,   5 ,   10 ,   3 
,,3ª opção,   1 ,- ,- ,- ,- ,- ,- 
,Salários do sector secúndário,,   4 ,   9 ,   7 ,   43 ,   9 ,   21 ,   11 
,,1ª opção,   4 ,   7 ,   3 ,   36 ,   8 ,   15 ,   8 
,,2ª opção,- ,   2 ,   4 ,   7 ,   1 ,   6 ,   3 
,,3ª opção,- ,- ,- ,- ,- ,- ,- 
,Salários do sector terciário,,   52 ,   65 ,   54 ,   100 ,   48 ,   107 ,   75 
,,1ª opção,   32 ,   62 ,   48 ,   91 ,   43 ,   92 ,   63 
,,2ª opção,   19 ,   3 ,   6 ,   8 ,   4 ,   14 ,   9 
,,3ª opção,   1 ,- ,- ,   1 ,   1 ,   1 ,   3 
,Actividade empresarial,,   16 ,   40 ,   12 ,   31 ,   9 ,   19 ,   43 
,,1ª opção,   10 ,   37 ,   11 ,   30 ,   7 ,   16 ,   30 
,,2ª opção,   5 ,   3 ,   1 ,   1 ,   2 ,   3 ,   12 
,,3ª opção,   1 ,- ,- ,- ,- ,- ,   1 
,Pensões rurais/reformas,,   97 ,   182 ,   147 ,   222 ,   91 ,   173 ,   192 
,,1ª opção,   70 ,   151 ,   108 ,   208 ,   74 ,   146 ,   148 
,,2ª opção,   21 ,   31 ,   37 ,   13 ,   14 ,   26 ,   44 
,,3ª opção,   6 ,- ,   2 ,   1 ,   3 ,   1 ,- 
