Explorações segundo o número de blocos com SAU (Baixo Alentejo - Vidigueira),,,,,,,,,,,,,
,Alvito,expl (nº),   223 ,   106 ,   53 ,   27 ,   21 ,   10 ,   5 ,   1 ,,,
,,SAU (ha),  15 615 ,  6 962 ,  3 955 ,  2 142 ,  1 543 ,   405 ,   493 ,... ,,,
,,blocos com SAU (nº),   536 ,   106 ,   106 ,   81 ,   92 ,   68 ,   61 ,... ,,,
,Barrancos,expl (nº),   260 ,   143 ,   68 ,   25 ,   19 ,   4 ,- ,   1 ,,,
,,SAU (ha),  13 893 ,  7 072 ,  3 118 ,   829 ,  1 883 ,   184 ,- ,... ,,,
,,blocos com SAU (nº),   483 ,   143 ,   136 ,   75 ,   80 ,   29 ,- ,... ,,,
,Beja,expl (nº),  1 184 ,   488 ,   234 ,   120 ,   142 ,   107 ,   68 ,   25 ,,,
,,SAU (ha),  90 766 ,  28 229 ,  17 979 ,  7 511 ,  11 067 ,  7 990 ,  10 753 ,  7 241 ,,,
,,blocos com SAU (nº),  4 285 ,   488 ,   468 ,   360 ,   616 ,   764 ,   862 ,   727 ,,,
,Castro Verde,expl (nº),   249 ,   102 ,   53 ,   35 ,   32 ,   17 ,   9 ,   1 ,,,
,,SAU (ha),  47 710 ,  9 744 ,  8 685 ,  8 549 ,  7 337 ,  8 987 ,  3 747 ,... ,,,
,,blocos com SAU (nº),   725 ,   102 ,   106 ,   105 ,   142 ,   128 ,   119 ,... ,,,
,Cuba,expl (nº),   419 ,   92 ,   86 ,   65 ,   80 ,   59 ,   31 ,   6 ,,,
,,SAU (ha),  13 427 ,  3 984 ,   479 ,  1 135 ,  2 399 ,  1 446 ,  3 284 ,   700 
,,blocos com SAU (nº),  1 795 ,   92 ,   172 ,   195 ,   352 ,   421 ,   406 ,   157 
,Ferreira do Alentejo,expl (nº),   713 ,   269 ,   148 ,   83 ,   75 ,   87 ,   43 ,   8 
,,SAU (ha),  48 589 ,  17 728 ,  11 488 ,  4 888 ,  5 314 ,  4 731 ,  2 607 ,  1 833 
,,blocos com SAU (nº),  2 545 ,   269 ,   296 ,   249 ,   326 ,   602 ,   563 ,   240 
,Mértola,expl (nº),   678 ,   227 ,   159 ,   87 ,   112 ,   64 ,   29 ,- 
,,SAU (ha),  80 865 ,  20 085 ,  17 884 ,  11 324 ,  14 379 ,  11 604 ,  5 590 ,- 
,,blocos com SAU (nº),  2 126 ,   227 ,   318 ,   261 ,   495 ,   462 ,   363 ,- 
,Moura,expl (nº),  1 544 ,   396 ,   288 ,   249 ,   271 ,   215 ,   105 ,   20 
,,SAU (ha),  69 118 ,  20 332 ,  10 904 ,  10 059 ,  9 697 ,  8 783 ,  7 614 ,  1 729 
,,blocos com SAU (nº),  6 339 ,   396 ,   576 ,   747 ,  1 198 ,  1 529 ,  1 339 ,   554 
,Ourique,expl (nº),   627 ,   327 ,   154 ,   70 ,   62 ,   9 ,   4 ,   1 
,,SAU (ha),  43 164 ,  8 636 ,  14 665 ,  7 653 ,  8 540 ,  1 285 ,  2 026 ,... 
,,blocos com SAU (nº),  1 255 ,   327 ,   308 ,   210 ,   274 ,   59 ,   53 ,... 
,Serpa,expl (nº),  1 857 ,   523 ,   363 ,   283 ,   321 ,   232 ,   120 ,   15 
,,SAU (ha),  83 990 ,  22 886 ,  13 959 ,  9 676 ,  14 577 ,  13 046 ,  7 834 ,  2 010 
,,blocos com SAU (nº),  7 102 ,   523 ,   726 ,   849 ,  1 417 ,  1 661 ,  1 530 ,   396 
,Vidigueira,expl (nº),   606 ,   204 ,   156 ,   85 ,   106 ,   39 ,   15 ,   1 
,,SAU (ha),  28 402 ,  6 061 ,  6 764 ,  4 469 ,  3 931 ,  1 805 ,  4 826 ,... 
,,blocos com SAU (nº),  1 723 ,   204 ,   312 ,   255 ,   472 ,   272 ,   188 ,... 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Alentejo",,,,,,,,,,
